#Time(Yr)                X_Ea                Y_Ea                Z_Ea             R_earth
2.05000            -5.31271             1.94057             0.00000             5.65604
2.06000            -5.32899             1.93093             0.00000             5.66804
2.07000            -5.34515             1.92125             0.00000             5.67995
2.08000            -5.36120             1.91153             0.00000             5.69178
2.09000            -5.37713             1.90176             0.00000             5.70353
2.10000            -5.39295             1.89196             0.00000             5.71519
2.11000            -5.40865             1.88211             0.00000             5.72677
2.12000            -5.42424             1.87223             0.00000             5.73826
2.13000            -5.43972             1.86231             0.00000             5.74967
2.14000            -5.45508             1.85234             0.00000             5.76100
2.15000            -5.47033             1.84234             0.00000             5.77224
2.16000            -5.48547             1.83231             0.00000             5.78340
2.17000            -5.50049             1.82223             0.00000             5.79448
2.18000            -5.51541             1.81212             0.00000             5.80547
2.19000            -5.53021             1.80197             0.00000             5.81639
2.20000            -5.54490             1.79179             0.00000             5.82722
2.21000            -5.55949             1.78156             0.00000             5.83797
2.22000            -5.57396             1.77131             0.00000             5.84864
2.23000            -5.58832             1.76102             0.00000             5.85922
2.24000            -5.60257             1.75069             0.00000             5.86973
2.25000            -5.61671             1.74033             0.00000             5.88015
2.26000            -5.63075             1.72994             0.00000             5.89050
2.27000            -5.64467             1.71951             0.00000             5.90077
2.28000            -5.65849             1.70905             0.00000             5.91095
2.29000            -5.67219             1.69856             0.00000             5.92106
2.30000            -5.68579             1.68803             0.00000             5.93108
2.31000            -5.69929             1.67748             0.00000             5.94103
2.32000            -5.71267             1.66689             0.00000             5.95089
2.33000            -5.72595             1.65627             0.00000             5.96068
2.34000            -5.73912             1.64562             0.00000             5.97039
2.35000            -5.75219             1.63494             0.00000             5.98002
2.36000            -5.76515             1.62423             0.00000             5.98958
2.37000            -5.77800             1.61349             0.00000             5.99905
2.38000            -5.79075             1.60271             0.00000             6.00845
2.39000            -5.80339             1.59191             0.00000             6.01777
2.40000            -5.81592             1.58109             0.00000             6.02701
2.41000            -5.82836             1.57023             0.00000             6.03617
2.42000            -5.84068             1.55934             0.00000             6.04526
2.43000            -5.85291             1.54843             0.00000             6.05427
2.44000            -5.86502             1.53749             0.00000             6.06320
2.45000            -5.87704             1.52652             0.00000             6.07206
2.46000            -5.88895             1.51553             0.00000             6.08084
2.47000            -5.90076             1.50451             0.00000             6.08954
2.48000            -5.91246             1.49346             0.00000             6.09817
2.49000            -5.92406             1.48238             0.00000             6.10672
2.50000            -5.93556             1.47128             0.00000             6.11519
2.51000            -5.94696             1.46016             0.00000             6.12359
2.52000            -5.95825             1.44901             0.00000             6.13192
2.53000            -5.96945             1.43783             0.00000             6.14017
2.54000            -5.98054             1.42664             0.00000             6.14834
2.55000            -5.99153             1.41541             0.00000             6.15644
2.56000            -6.00241             1.40416             0.00000             6.16447
2.57000            -6.01320             1.39289             0.00000             6.17242
2.58000            -6.02389             1.38160             0.00000             6.18029
2.59000            -6.03447             1.37028             0.00000             6.18809
2.60000            -6.04495             1.35894             0.00000             6.19582
2.61000            -6.05534             1.34758             0.00000             6.20347
2.62000            -6.06562             1.33619             0.00000             6.21105
2.63000            -6.07581             1.32478             0.00000             6.21856
2.64000            -6.08589             1.31336             0.00000             6.22599
2.65000            -6.09587             1.30191             0.00000             6.23335
2.66000            -6.10576             1.29043             0.00000             6.24063
2.67000            -6.11554             1.27894             0.00000             6.24785
2.68000            -6.12523             1.26743             0.00000             6.25498
2.69000            -6.13482             1.25589             0.00000             6.26205
2.70000            -6.14431             1.24434             0.00000             6.26904
2.71000            -6.15370             1.23277             0.00000             6.27596
2.72000            -6.16299             1.22117             0.00000             6.28281
2.73000            -6.17219             1.20956             0.00000             6.28959
2.74000            -6.18128             1.19793             0.00000             6.29629
2.75000            -6.19028             1.18627             0.00000             6.30292
2.76000            -6.19918             1.17460             0.00000             6.30948
2.77000            -6.20799             1.16292             0.00000             6.31597
2.78000            -6.21669             1.15121             0.00000             6.32239
2.79000            -6.22530             1.13948             0.00000             6.32873
2.80000            -6.23382             1.12774             0.00000             6.33500
2.81000            -6.24223             1.11598             0.00000             6.34120
2.82000            -6.25055             1.10421             0.00000             6.34733
2.83000            -6.25877             1.09241             0.00000             6.35339
2.84000            -6.26690             1.08060             0.00000             6.35938
2.85000            -6.27493             1.06877             0.00000             6.36530
2.86000            -6.28286             1.05693             0.00000             6.37114
2.87000            -6.29070             1.04507             0.00000             6.37692
2.88000            -6.29844             1.03319             0.00000             6.38262
2.89000            -6.30609             1.02130             0.00000             6.38826
2.90000            -6.31364             1.00939             0.00000             6.39382
2.91000            -6.32110            0.997470             0.00000             6.39931
2.92000            -6.32846            0.985533             0.00000             6.40474
2.93000            -6.33572            0.973581             0.00000             6.41009
2.94000            -6.34289            0.961614             0.00000             6.41537
2.95000            -6.34997            0.949632             0.00000             6.42059
2.96000            -6.35695            0.937637             0.00000             6.42573
2.97000            -6.36384            0.925628             0.00000             6.43080
2.98000            -6.37063            0.913605             0.00000             6.43581
2.99000            -6.37733            0.901568             0.00000             6.44074
3.00000            -6.38393            0.889518             0.00000             6.44560
3.01000            -6.39044            0.877455             0.00000             6.45040
3.02000            -6.39685            0.865379             0.00000             6.45512
3.03000            -6.40318            0.853290             0.00000             6.45978
3.04000            -6.40940            0.841189             0.00000             6.46437
3.05000            -6.41554            0.829075             0.00000             6.46889
3.06000            -6.42158            0.816950             0.00000             6.47334
3.07000            -6.42752            0.804812             0.00000             6.47772
3.08000            -6.43338            0.792663             0.00000             6.48203
3.09000            -6.43914            0.780503             0.00000             6.48627
3.10000            -6.44481            0.768331             0.00000             6.49044
3.11000            -6.45038            0.756148             0.00000             6.49455
3.12000            -6.45586            0.743954             0.00000             6.49859
3.13000            -6.46125            0.731749             0.00000             6.50255
3.14000            -6.46654            0.719534             0.00000             6.50645
3.15000            -6.47175            0.707308             0.00000             6.51028
3.16000            -6.47686            0.695073             0.00000             6.51405
3.17000            -6.48188            0.682827             0.00000             6.51774
