#    x:			Analytic:		Numerical:		Epsilon Largest:		log(h)
     # 0.039192162        # 0.28505254             # 0.28505244                  # -6.4772966
     # 0.039392122        # 0.28620248             # 0.28620238                  # -6.4772966
     # 0.039592082        # 0.28734973             # 0.28734963                  # -6.4772966
     # 0.039792042        # 0.28849428             # 0.28849419                  # -6.4772966
     # 0.039992002        # 0.28963615             # 0.28963605                  # -6.4772966
     # 0.040191962        # 0.29077534             # 0.29077524                  # -6.4772966
     # 0.040391922        # 0.29191185             # 0.29191176                  # -6.4772966
     # 0.040591882        # 0.29304570             # 0.29304560                  # -6.4772966
     # 0.040791842        # 0.29417688             # 0.29417678                  # -6.4772966
     # 0.040991802        # 0.29530540             # 0.29530530                  # -6.4772966
     # 0.041191762        # 0.29643127             # 0.29643117                  # -6.4772966
     # 0.041391722        # 0.29755448             # 0.29755438                  # -6.4772966
     # 0.041591682        # 0.29867506             # 0.29867496                  # -6.4772966
     # 0.041791642        # 0.29979300             # 0.29979290                  # -6.4772966
     # 0.041991602        # 0.30090830             # 0.30090820                  # -6.4772966
     # 0.042191562        # 0.30202098             # 0.30202088                  # -6.4772966
     # 0.042391522        # 0.30313103             # 0.30313093                  # -6.4772966
     # 0.042591482        # 0.30423847             # 0.30423837                  # -6.4772966
     # 0.042791442        # 0.30534330             # 0.30534320                  # -6.4772966
     # 0.042991402        # 0.30644552             # 0.30644542                  # -6.4772966
     # 0.043191362        # 0.30754514             # 0.30754504                  # -6.4772966
     # 0.043391322        # 0.30864216             # 0.30864206                  # -6.4772966
     # 0.043591282        # 0.30973660             # 0.30973649                  # -6.4772966
     # 0.043791242        # 0.31082844             # 0.31082834                  # -6.4772966
     # 0.043991202        # 0.31191771             # 0.31191760                  # -6.4772966
     # 0.044191162        # 0.31300440             # 0.31300429                  # -6.4772966
     # 0.044391122        # 0.31408852             # 0.31408841                  # -6.4772966
     # 0.044591082        # 0.31517008             # 0.31516997                  # -6.4772966
     # 0.044791042        # 0.31624907             # 0.31624897                  # -6.4772966
     # 0.044991002        # 0.31732551             # 0.31732541                  # -6.4772966
     # 0.045190962        # 0.31839940             # 0.31839930                  # -6.4772966
     # 0.045390922        # 0.31947075             # 0.31947064                  # -6.4772966
     # 0.045590882        # 0.32053956             # 0.32053945                  # -6.4772966
     # 0.045790842        # 0.32160583             # 0.32160572                  # -6.4772966
     # 0.045990802        # 0.32266957             # 0.32266946                  # -6.4772966
     # 0.046190762        # 0.32373079             # 0.32373068                  # -6.4772966
     # 0.046390722        # 0.32478949             # 0.32478938                  # -6.4772966
     # 0.046590682        # 0.32584567             # 0.32584557                  # -6.4772966
     # 0.046790642        # 0.32689935             # 0.32689924                  # -6.4772966
     # 0.046990602        # 0.32795052             # 0.32795041                  # -6.4772966
     # 0.047190562        # 0.32899919             # 0.32899908                  # -6.4772966
     # 0.047390522        # 0.33004537             # 0.33004526                  # -6.4772966
     # 0.047590482        # 0.33108906             # 0.33108895                  # -6.4772966
     # 0.047790442        # 0.33213027             # 0.33213016                  # -6.4772966
     # 0.047990402        # 0.33316899             # 0.33316888                  # -6.4772966
     # 0.048190362        # 0.33420524             # 0.33420513                  # -6.4772966
     # 0.048390322        # 0.33523902             # 0.33523891                  # -6.4772966
     # 0.048590282        # 0.33627034             # 0.33627023                  # -6.4772966
     # 0.048790242        # 0.33729920             # 0.33729908                  # -6.4772966
     # 0.048990202        # 0.33832560             # 0.33832549                  # -6.4772966
     # 0.049190162        # 0.33934955             # 0.33934944                  # -6.4772966
     # 0.049390122        # 0.34037106             # 0.34037095                  # -6.4772966
     # 0.049590082        # 0.34139013             # 0.34139001                  # -6.4772966
     # 0.049790042        # 0.34240676             # 0.34240665                  # -6.4772966
     # 0.049990002        # 0.34342096             # 0.34342085                  # -6.4772966
     # 0.050189962        # 0.34443274             # 0.34443263                  # -6.4772966
     # 0.050389922        # 0.34544210             # 0.34544198                  # -6.4772966
     # 0.050589882        # 0.34644904             # 0.34644892                  # -6.4772966
     # 0.050789842        # 0.34745357             # 0.34745345                  # -6.4772966
     # 0.050989802        # 0.34845569             # 0.34845558                  # -6.4772966
     # 0.051189762        # 0.34945542             # 0.34945530                  # -6.4772966
     # 0.051389722        # 0.35045274             # 0.35045262                  # -6.4772966
     # 0.051589682        # 0.35144768             # 0.35144756                  # -6.4772966
     # 0.051789642        # 0.35244022             # 0.35244011                  # -6.4772966
     # 0.051989602        # 0.35343039             # 0.35343027                  # -6.4772966
     # 0.052189562        # 0.35441818             # 0.35441806                  # -6.4772966
     # 0.052389522        # 0.35540359             # 0.35540347                  # -6.4772966
     # 0.052589482        # 0.35638664             # 0.35638652                  # -6.4772966
     # 0.052789442        # 0.35736732             # 0.35736721                  # -6.4772966
     # 0.052989402        # 0.35834565             # 0.35834553                  # -6.4772967
     # 0.053189362        # 0.35932162             # 0.35932150                  # -6.4772967
     # 0.053389322        # 0.36029525             # 0.36029513                  # -6.4772967
     # 0.053589282        # 0.36126653             # 0.36126641                  # -6.4772967
     # 0.053789242        # 0.36223546             # 0.36223534                  # -6.4772967
     # 0.053989202        # 0.36320207             # 0.36320195                  # -6.4772967
     # 0.054189162        # 0.36416634             # 0.36416622                  # -6.4772967
     # 0.054389122        # 0.36512829             # 0.36512817                  # -6.4772967
     # 0.054589082        # 0.36608792             # 0.36608780                  # -6.4772967
     # 0.054789042        # 0.36704523             # 0.36704511                  # -6.4772967
     # 0.054989002        # 0.36800023             # 0.36800011                  # -6.4772967
     # 0.055188962        # 0.36895292             # 0.36895280                  # -6.4772967
     # 0.055388922        # 0.36990331             # 0.36990319                  # -6.4772967
     # 0.055588882        # 0.37085140             # 0.37085128                  # -6.4772967
     # 0.055788842        # 0.37179720             # 0.37179708                  # -6.4772967
     # 0.055988802        # 0.37274071             # 0.37274059                  # -6.4772967
     # 0.056188762        # 0.37368193             # 0.37368181                  # -6.4772967
     # 0.056388722        # 0.37462088             # 0.37462076                  # -6.4772967
     # 0.056588682        # 0.37555755             # 0.37555743                  # -6.4772967
     # 0.056788642        # 0.37649195             # 0.37649183                  # -6.4772967
     # 0.056988602        # 0.37742409             # 0.37742396                  # -6.4772967
     # 0.057188562        # 0.37835396             # 0.37835383                  # -6.4772967
     # 0.057388522        # 0.37928157             # 0.37928145                  # -6.4772967
     # 0.057588482        # 0.38020694             # 0.38020681                  # -6.4772967
     # 0.057788442        # 0.38113005             # 0.38112993                  # -6.4772967
     # 0.057988402        # 0.38205092             # 0.38205080                  # -6.4772967
     # 0.058188362        # 0.38296956             # 0.38296943                  # -6.4772967
     # 0.058388322        # 0.38388596             # 0.38388583                  # -6.4772967
     # 0.058588282        # 0.38480012             # 0.38480000                  # -6.4772967
     # 0.058788242        # 0.38571207             # 0.38571194                  # -6.4772967
     # 0.058988202        # 0.38662179             # 0.38662166                  # -6.4772967
     # 0.059188162        # 0.38752929             # 0.38752917                  # -6.4772967
     # 0.059388122        # 0.38843459             # 0.38843446                  # -6.4772967
     # 0.059588082        # 0.38933767             # 0.38933754                  # -6.4772967
     # 0.059788042        # 0.39023855             # 0.39023842                  # -6.4772967
     # 0.059988002        # 0.39113724             # 0.39113711                  # -6.4772967
     # 0.060187962        # 0.39203372             # 0.39203359                  # -6.4772967
     # 0.060387922        # 0.39292802             # 0.39292789                  # -6.4772967
     # 0.060587882        # 0.39382013             # 0.39382000                  # -6.4772967
     # 0.060787842        # 0.39471006             # 0.39470993                  # -6.4772967
     # 0.060987802        # 0.39559782             # 0.39559769                  # -6.4772967
     # 0.061187762        # 0.39648340             # 0.39648327                  # -6.4772967
     # 0.061387722        # 0.39736681             # 0.39736668                  # -6.4772967
     # 0.061587682        # 0.39824806             # 0.39824793                  # -6.4772967
     # 0.061787642        # 0.39912715             # 0.39912701                  # -6.4772967
     # 0.061987602        # 0.40000408             # 0.40000394                  # -6.4772967
     # 0.062187562        # 0.40087886             # 0.40087873                  # -6.4772967
     # 0.062387522        # 0.40175149             # 0.40175136                  # -6.4772967
     # 0.062587483        # 0.40262199             # 0.40262185                  # -6.4772967
     # 0.062787443        # 0.40349034             # 0.40349020                  # -6.4772967
     # 0.062987403        # 0.40435656             # 0.40435642                  # -6.4772967
     # 0.063187363        # 0.40522065             # 0.40522051                  # -6.4772967
     # 0.063387323        # 0.40608261             # 0.40608248                  # -6.4772967
     # 0.063587283        # 0.40694246             # 0.40694232                  # -6.4772967
     # 0.063787243        # 0.40780018             # 0.40780005                  # -6.4772967
     # 0.063987203        # 0.40865579             # 0.40865566                  # -6.4772967
     # 0.064187163        # 0.40950930             # 0.40950916                  # -6.4772967
     # 0.064387123        # 0.41036070             # 0.41036056                  # -6.4772967
     # 0.064587083        # 0.41121000             # 0.41120986                  # -6.4772967
     # 0.064787043        # 0.41205720             # 0.41205706                  # -6.4772967
     # 0.064987003        # 0.41290231             # 0.41290218                  # -6.4772967
     # 0.065186963        # 0.41374534             # 0.41374520                  # -6.4772967
     # 0.065386923        # 0.41458628             # 0.41458614                  # -6.4772967
     # 0.065586883        # 0.41542514             # 0.41542500                  # -6.4772967
     # 0.065786843        # 0.41626193             # 0.41626179                  # -6.4772967
     # 0.065986803        # 0.41709664             # 0.41709650                  # -6.4772967
     # 0.066186763        # 0.41792929             # 0.41792915                  # -6.4772967
     # 0.066386723        # 0.41875988             # 0.41875974                  # -6.4772967
     # 0.066586683        # 0.41958841             # 0.41958827                  # -6.4772968
     # 0.066786643        # 0.42041488             # 0.42041474                  # -6.4772968
     # 0.066986603        # 0.42123930             # 0.42123916                  # -6.4772968
     # 0.067186563        # 0.42206168             # 0.42206154                  # -6.4772968
     # 0.067386523        # 0.42288201             # 0.42288187                  # -6.4772968
     # 0.067586483        # 0.42370031             # 0.42370017                  # -6.4772968
     # 0.067786443        # 0.42451657             # 0.42451643                  # -6.4772968
     # 0.067986403        # 0.42533080             # 0.42533066                  # -6.4772968
     # 0.068186363        # 0.42614301             # 0.42614286                  # -6.4772968
     # 0.068386323        # 0.42695319             # 0.42695305                  # -6.4772968
     # 0.068586283        # 0.42776136             # 0.42776121                  # -6.4772968
     # 0.068786243        # 0.42856751             # 0.42856737                  # -6.4772968
     # 0.068986203        # 0.42937165             # 0.42937151                  # -6.4772968
     # 0.069186163        # 0.43017379             # 0.43017365                  # -6.4772968
     # 0.069386123        # 0.43097392             # 0.43097378                  # -6.4772968
     # 0.069586083        # 0.43177206             # 0.43177192                  # -6.4772968
     # 0.069786043        # 0.43256820             # 0.43256806                  # -6.4772968
     # 0.069986003        # 0.43336236             # 0.43336221                  # -6.4772968
     # 0.070185963        # 0.43415453             # 0.43415438                  # -6.4772968
     # 0.070385923        # 0.43494471             # 0.43494457                  # -6.4772968
     # 0.070585883        # 0.43573292             # 0.43573277                  # -6.4772968
     # 0.070785843        # 0.43651915             # 0.43651901                  # -6.4772968
     # 0.070985803        # 0.43730342             # 0.43730327                  # -6.4772968
     # 0.071185763        # 0.43808572             # 0.43808557                  # -6.4772968
     # 0.071385723        # 0.43886605             # 0.43886591                  # -6.4772968
     # 0.071585683        # 0.43964443             # 0.43964428                  # -6.4772968
     # 0.071785643        # 0.44042085             # 0.44042071                  # -6.4772968
     # 0.071985603        # 0.44119533             # 0.44119518                  # -6.4772968
     # 0.072185563        # 0.44196785             # 0.44196771                  # -6.4772968
     # 0.072385523        # 0.44273844             # 0.44273829                  # -6.4772968
     # 0.072585483        # 0.44350708             # 0.44350693                  # -6.4772968
     # 0.072785443        # 0.44427379             # 0.44427364                  # -6.4772968
     # 0.072985403        # 0.44503857             # 0.44503842                  # -6.4772968
     # 0.073185363        # 0.44580142             # 0.44580127                  # -6.4772968
     # 0.073385323        # 0.44656235             # 0.44656220                  # -6.4772968
     # 0.073585283        # 0.44732136             # 0.44732121                  # -6.4772968
     # 0.073785243        # 0.44807845             # 0.44807831                  # -6.4772968
     # 0.073985203        # 0.44883364             # 0.44883349                  # -6.4772968
     # 0.074185163        # 0.44958691             # 0.44958676                  # -6.4772968
     # 0.074385123        # 0.45033828             # 0.45033813                  # -6.4772968
     # 0.074585083        # 0.45108775             # 0.45108760                  # -6.4772968
     # 0.074785043        # 0.45183532             # 0.45183517                  # -6.4772968
     # 0.074985003        # 0.45258100             # 0.45258085                  # -6.4772968
     # 0.075184963        # 0.45332479             # 0.45332464                  # -6.4772968
     # 0.075384923        # 0.45406670             # 0.45406655                  # -6.4772968
     # 0.075584883        # 0.45480672             # 0.45480657                  # -6.4772968
     # 0.075784843        # 0.45554487             # 0.45554472                  # -6.4772968
     # 0.075984803        # 0.45628114             # 0.45628099                  # -6.4772968
     # 0.076184763        # 0.45701555             # 0.45701539                  # -6.4772968
     # 0.076384723        # 0.45774808             # 0.45774793                  # -6.4772968
     # 0.076584683        # 0.45847876             # 0.45847860                  # -6.4772968
     # 0.076784643        # 0.45920757             # 0.45920742                  # -6.4772968
     # 0.076984603        # 0.45993453             # 0.45993438                  # -6.4772968
     # 0.077184563        # 0.46065964             # 0.46065948                  # -6.4772968
     # 0.077384523        # 0.46138290             # 0.46138274                  # -6.4772968
     # 0.077584483        # 0.46210431             # 0.46210416                  # -6.4772968
     # 0.077784443        # 0.46282389             # 0.46282373                  # -6.4772968
     # 0.077984403        # 0.46354162             # 0.46354147                  # -6.4772968
     # 0.078184363        # 0.46425753             # 0.46425737                  # -6.4772968
     # 0.078384323        # 0.46497160             # 0.46497145                  # -6.4772968
     # 0.078584283        # 0.46568385             # 0.46568370                  # -6.4772968
     # 0.078784243        # 0.46639428             # 0.46639412                  # -6.4772968
     # 0.078984203        # 0.46710289             # 0.46710273                  # -6.4772968
     # 0.079184163        # 0.46780968             # 0.46780953                  # -6.4772968
     # 0.079384123        # 0.46851466             # 0.46851451                  # -6.4772968
     # 0.079584083        # 0.46921784             # 0.46921768                  # -6.4772968
     # 0.079784043        # 0.46991921             # 0.46991905                  # -6.4772968
     # 0.079984003        # 0.47061878             # 0.47061862                  # -6.4772968
     # 0.080183963        # 0.47131655             # 0.47131640                  # -6.4772968
     # 0.080383923        # 0.47201253             # 0.47201238                  # -6.4772968
     # 0.080583883        # 0.47270672             # 0.47270657                  # -6.4772968
     # 0.080783843        # 0.47339913             # 0.47339897                  # -6.4772968
     # 0.080983803        # 0.47408975             # 0.47408959                  # -6.4772968
     # 0.081183763        # 0.47477859             # 0.47477843                  # -6.4772968
     # 0.081383723        # 0.47546566             # 0.47546550                  # -6.4772968
     # 0.081583683        # 0.47615095             # 0.47615079                  # -6.4772968
     # 0.081783643        # 0.47683448             # 0.47683432                  # -6.4772968
     # 0.081983603        # 0.47751624             # 0.47751608                  # -6.4772969
     # 0.082183563        # 0.47819624             # 0.47819608                  # -6.4772969
     # 0.082383523        # 0.47887449             # 0.47887433                  # -6.4772969
     # 0.082583483        # 0.47955097             # 0.47955081                  # -6.4772969
     # 0.082783443        # 0.48022571             # 0.48022555                  # -6.4772969
     # 0.082983403        # 0.48089870             # 0.48089854                  # -6.4772969
     # 0.083183363        # 0.48156995             # 0.48156979                  # -6.4772969
     # 0.083383323        # 0.48223946             # 0.48223929                  # -6.4772969
     # 0.083583283        # 0.48290722             # 0.48290706                  # -6.4772969
     # 0.083783243        # 0.48357326             # 0.48357310                  # -6.4772969
     # 0.083983203        # 0.48423757             # 0.48423741                  # -6.4772969
     # 0.084183163        # 0.48490015             # 0.48489999                  # -6.4772969
     # 0.084383123        # 0.48556100             # 0.48556084                  # -6.4772969
     # 0.084583083        # 0.48622014             # 0.48621998                  # -6.4772969
     # 0.084783043        # 0.48687756             # 0.48687740                  # -6.4772969
     # 0.084983003        # 0.48753327             # 0.48753311                  # -6.4772969
     # 0.085182963        # 0.48818727             # 0.48818711                  # -6.4772969
     # 0.085382923        # 0.48883956             # 0.48883940                  # -6.4772969
     # 0.085582883        # 0.48949015             # 0.48948999                  # -6.4772969
     # 0.085782843        # 0.49013905             # 0.49013888                  # -6.4772969
     # 0.085982803        # 0.49078624             # 0.49078608                  # -6.4772969
     # 0.086182763        # 0.49143175             # 0.49143158                  # -6.4772969
     # 0.086382723        # 0.49207556             # 0.49207540                  # -6.4772969
     # 0.086582683        # 0.49271769             # 0.49271753                  # -6.4772969
     # 0.086782643        # 0.49335814             # 0.49335797                  # -6.4772969
     # 0.086982603        # 0.49399691             # 0.49399674                  # -6.4772969
     # 0.087182563        # 0.49463400             # 0.49463384                  # -6.4772969
     # 0.087382523        # 0.49526942             # 0.49526926                  # -6.4772969
     # 0.087582484        # 0.49590317             # 0.49590301                  # -6.4772969
     # 0.087782444        # 0.49653526             # 0.49653510                  # -6.4772969
     # 0.087982404        # 0.49716569             # 0.49716552                  # -6.4772969
     # 0.088182364        # 0.49779445             # 0.49779429                  # -6.4772969
     # 0.088382324        # 0.49842156             # 0.49842140                  # -6.4772969
     # 0.088582284        # 0.49904702             # 0.49904685                  # -6.4772969
     # 0.088782244        # 0.49967083             # 0.49967066                  # -6.4772969
     # 0.088982204        # 0.50029299             # 0.50029283                  # -6.4772969
     # 0.089182164        # 0.50091352             # 0.50091335                  # -6.4772969
     # 0.089382124        # 0.50153240             # 0.50153223                  # -6.4772969
     # 0.089582084        # 0.50214965             # 0.50214948                  # -6.4772969
     # 0.089782044        # 0.50276526             # 0.50276509                  # -6.4772969
     # 0.089982004        # 0.50337925             # 0.50337908                  # -6.4772969
     # 0.090181964        # 0.50399161             # 0.50399144                  # -6.4772969
     # 0.090381924        # 0.50460234             # 0.50460218                  # -6.4772969
     # 0.090581884        # 0.50521146             # 0.50521129                  # -6.4772969
     # 0.090781844        # 0.50581896             # 0.50581879                  # -6.4772969
     # 0.090981804        # 0.50642485             # 0.50642468                  # -6.4772969
     # 0.091181764        # 0.50702913             # 0.50702896                  # -6.4772969
     # 0.091381724        # 0.50763180             # 0.50763163                  # -6.4772969
     # 0.091581684        # 0.50823287             # 0.50823270                  # -6.4772969
     # 0.091781644        # 0.50883234             # 0.50883217                  # -6.4772969
     # 0.091981604        # 0.50943021             # 0.50943004                  # -6.4772969
     # 0.092181564        # 0.51002649             # 0.51002632                  # -6.4772969
     # 0.092381524        # 0.51062118             # 0.51062101                  # -6.4772969
     # 0.092581484        # 0.51121428             # 0.51121411                  # -6.4772969
     # 0.092781444        # 0.51180579             # 0.51180562                  # -6.4772969
     # 0.092981404        # 0.51239573             # 0.51239556                  # -6.4772969
     # 0.093181364        # 0.51298409             # 0.51298391                  # -6.4772969
     # 0.093381324        # 0.51357087             # 0.51357070                  # -6.4772969
     # 0.093581284        # 0.51415608             # 0.51415591                  # -6.4772969
     # 0.093781244        # 0.51473972             # 0.51473955                  # -6.4772969
     # 0.093981204        # 0.51532180             # 0.51532163                  # -6.4772969
     # 0.094181164        # 0.51590231             # 0.51590214                  # -6.4772969
     # 0.094381124        # 0.51648127             # 0.51648110                  # -6.4772969
     # 0.094581084        # 0.51705867             # 0.51705850                  # -6.4772969
     # 0.094781044        # 0.51763451             # 0.51763434                  # -6.4772970
     # 0.094981004        # 0.51820881             # 0.51820864                  # -6.4772970
     # 0.095180964        # 0.51878156             # 0.51878139                  # -6.4772970
     # 0.095380924        # 0.51935277             # 0.51935260                  # -6.4772970
     # 0.095580884        # 0.51992244             # 0.51992226                  # -6.4772970
     # 0.095780844        # 0.52049057             # 0.52049039                  # -6.4772970
     # 0.095980804        # 0.52105716             # 0.52105699                  # -6.4772970
     # 0.096180764        # 0.52162222             # 0.52162205                  # -6.4772970
     # 0.096380724        # 0.52218576             # 0.52218558                  # -6.4772970
     # 0.096580684        # 0.52274777             # 0.52274759                  # -6.4772970
     # 0.096780644        # 0.52330826             # 0.52330808                  # -6.4772970
     # 0.096980604        # 0.52386723             # 0.52386705                  # -6.4772970
     # 0.097180564        # 0.52442468             # 0.52442450                  # -6.4772970
     # 0.097380524        # 0.52498062             # 0.52498044                  # -6.4772970
     # 0.097580484        # 0.52553505             # 0.52553487                  # -6.4772970
     # 0.097780444        # 0.52608797             # 0.52608780                  # -6.4772970
     # 0.097980404        # 0.52663939             # 0.52663922                  # -6.4772970
     # 0.098180364        # 0.52718931             # 0.52718913                  # -6.4772970
     # 0.098380324        # 0.52773773             # 0.52773755                  # -6.4772970
     # 0.098580284        # 0.52828466             # 0.52828448                  # -6.4772970
     # 0.098780244        # 0.52883009             # 0.52882991                  # -6.4772970
     # 0.098980204        # 0.52937403             # 0.52937386                  # -6.4772970
     # 0.099180164        # 0.52991649             # 0.52991632                  # -6.4772970
     # 0.099380124        # 0.53045747             # 0.53045729                  # -6.4772970
     # 0.099580084        # 0.53099696             # 0.53099679                  # -6.4772970
     # 0.099780044        # 0.53153498             # 0.53153480                  # -6.4772970
     # 0.099980004        # 0.53207153             # 0.53207135                  # -6.4772970
     # 0.10017996        # 0.53260660             # 0.53260642                  # -6.4772970
     # 0.10037992        # 0.53314020             # 0.53314003                  # -6.4772970
     # 0.10057988        # 0.53367234             # 0.53367216                  # -6.4772970
     # 0.10077984        # 0.53420302             # 0.53420284                  # -6.4772970
     # 0.10097980        # 0.53473224             # 0.53473206                  # -6.4772970
     # 0.10117976        # 0.53526000             # 0.53525982                  # -6.4772970
     # 0.10137972        # 0.53578630             # 0.53578613                  # -6.4772970
     # 0.10157968        # 0.53631116             # 0.53631098                  # -6.4772970
     # 0.10177964        # 0.53683457             # 0.53683439                  # -6.4772970
     # 0.10197960        # 0.53735653             # 0.53735635                  # -6.4772970
     # 0.10217956        # 0.53787705             # 0.53787687                  # -6.4772970
     # 0.10237952        # 0.53839613             # 0.53839596                  # -6.4772971
     # 0.10257948        # 0.53891378             # 0.53891360                  # -6.4772971
     # 0.10277944        # 0.53942999             # 0.53942981                  # -6.4772971
     # 0.10297940        # 0.53994477             # 0.53994459                  # -6.4772971
     # 0.10317936        # 0.54045813             # 0.54045795                  # -6.4772971
     # 0.10337932        # 0.54097006             # 0.54096988                  # -6.4772971
     # 0.10357928        # 0.54148056             # 0.54148038                  # -6.4772971
     # 0.10377924        # 0.54198965             # 0.54198947                  # -6.4772971
     # 0.10397920        # 0.54249732             # 0.54249714                  # -6.4772971
     # 0.10417916        # 0.54300358             # 0.54300340                  # -6.4772971
     # 0.10437912        # 0.54350843             # 0.54350825                  # -6.4772971
     # 0.10457908        # 0.54401187             # 0.54401169                  # -6.4772971
     # 0.10477904        # 0.54451390             # 0.54451372                  # -6.4772971
     # 0.10497900        # 0.54501453             # 0.54501435                  # -6.4772971
     # 0.10517896        # 0.54551377             # 0.54551358                  # -6.4772971
     # 0.10537892        # 0.54601160             # 0.54601142                  # -6.4772971
     # 0.10557888        # 0.54650804             # 0.54650786                  # -6.4772971
     # 0.10577884        # 0.54700309             # 0.54700291                  # -6.4772971
     # 0.10597880        # 0.54749676             # 0.54749657                  # -6.4772971
     # 0.10617876        # 0.54798903             # 0.54798885                  # -6.4772971
     # 0.10637872        # 0.54847993             # 0.54847974                  # -6.4772971
     # 0.10657868        # 0.54896944             # 0.54896926                  # -6.4772971
     # 0.10677864        # 0.54945758             # 0.54945739                  # -6.4772971
     # 0.10697860        # 0.54994434             # 0.54994415                  # -6.4772971
     # 0.10717856        # 0.55042973             # 0.55042954                  # -6.4772971
     # 0.10737852        # 0.55091375             # 0.55091357                  # -6.4772971
     # 0.10757848        # 0.55139640             # 0.55139622                  # -6.4772971
     # 0.10777844        # 0.55187770             # 0.55187751                  # -6.4772971
     # 0.10797840        # 0.55235763             # 0.55235744                  # -6.4772972
     # 0.10817836        # 0.55283620             # 0.55283601                  # -6.4772972
     # 0.10837832        # 0.55331342             # 0.55331323                  # -6.4772972
     # 0.10857828        # 0.55378928             # 0.55378910                  # -6.4772972
     # 0.10877824        # 0.55426379             # 0.55426361                  # -6.4772972
     # 0.10897820        # 0.55473696             # 0.55473678                  # -6.4772972
     # 0.10917816        # 0.55520878             # 0.55520860                  # -6.4772972
     # 0.10937812        # 0.55567926             # 0.55567908                  # -6.4772972
     # 0.10957808        # 0.55614840             # 0.55614822                  # -6.4772972
     # 0.10977804        # 0.55661621             # 0.55661602                  # -6.4772972
     # 0.10997800        # 0.55708268             # 0.55708249                  # -6.4772972
     # 0.11017796        # 0.55754782             # 0.55754763                  # -6.4772972
     # 0.11037792        # 0.55801163             # 0.55801144                  # -6.4772972
     # 0.11057788        # 0.55847411             # 0.55847393                  # -6.4772972
     # 0.11077784        # 0.55893528             # 0.55893509                  # -6.4772972
     # 0.11097780        # 0.55939512             # 0.55939493                  # -6.4772972
     # 0.11117776        # 0.55985364             # 0.55985345                  # -6.4772972
     # 0.11137772        # 0.56031085             # 0.56031066                  # -6.4772972
     # 0.11157768        # 0.56076674             # 0.56076656                  # -6.4772972
     # 0.11177764        # 0.56122133             # 0.56122114                  # -6.4772972
     # 0.11197760        # 0.56167460             # 0.56167442                  # -6.4772972
     # 0.11217756        # 0.56212658             # 0.56212639                  # -6.4772972
     # 0.11237752        # 0.56257725             # 0.56257706                  # -6.4772972
     # 0.11257748        # 0.56302662             # 0.56302643                  # -6.4772972
     # 0.11277744        # 0.56347469             # 0.56347450                  # -6.4772973
     # 0.11297740        # 0.56392147             # 0.56392128                  # -6.4772973
     # 0.11317736        # 0.56436696             # 0.56436677                  # -6.4772973
     # 0.11337732        # 0.56481115             # 0.56481097                  # -6.4772973
     # 0.11357728        # 0.56525406             # 0.56525388                  # -6.4772973
     # 0.11377724        # 0.56569569             # 0.56569550                  # -6.4772973
     # 0.11397720        # 0.56613604             # 0.56613585                  # -6.4772973
     # 0.11417716        # 0.56657510             # 0.56657491                  # -6.4772973
     # 0.11437712        # 0.56701289             # 0.56701270                  # -6.4772973
     # 0.11457708        # 0.56744941             # 0.56744922                  # -6.4772973
     # 0.11477704        # 0.56788465             # 0.56788446                  # -6.4772973
     # 0.11497700        # 0.56831863             # 0.56831844                  # -6.4772973
     # 0.11517696        # 0.56875133             # 0.56875115                  # -6.4772973
     # 0.11537692        # 0.56918278             # 0.56918259                  # -6.4772973
     # 0.11557688        # 0.56961296             # 0.56961277                  # -6.4772973
     # 0.11577684        # 0.57004189             # 0.57004170                  # -6.4772973
     # 0.11597680        # 0.57046956             # 0.57046937                  # -6.4772973
     # 0.11617676        # 0.57089597             # 0.57089578                  # -6.4772973
     # 0.11637672        # 0.57132114             # 0.57132095                  # -6.4772973
     # 0.11657668        # 0.57174505             # 0.57174486                  # -6.4772973
     # 0.11677664        # 0.57216772             # 0.57216753                  # -6.4772973
     # 0.11697660        # 0.57258914             # 0.57258895                  # -6.4772973
     # 0.11717656        # 0.57300933             # 0.57300914                  # -6.4772974
     # 0.11737652        # 0.57342827             # 0.57342808                  # -6.4772974
     # 0.11757648        # 0.57384598             # 0.57384579                  # -6.4772974
     # 0.11777644        # 0.57426246             # 0.57426227                  # -6.4772974
     # 0.11797640        # 0.57467770             # 0.57467751                  # -6.4772974
     # 0.11817636        # 0.57509172             # 0.57509152                  # -6.4772974
     # 0.11837632        # 0.57550450             # 0.57550431                  # -6.4772974
     # 0.11857628        # 0.57591607             # 0.57591588                  # -6.4772974
     # 0.11877624        # 0.57632641             # 0.57632622                  # -6.4772974
     # 0.11897620        # 0.57673553             # 0.57673534                  # -6.4772974
     # 0.11917616        # 0.57714344             # 0.57714325                  # -6.4772974
     # 0.11937612        # 0.57755013             # 0.57754994                  # -6.4772974
     # 0.11957608        # 0.57795561             # 0.57795542                  # -6.4772974
     # 0.11977604        # 0.57835989             # 0.57835969                  # -6.4772974
     # 0.11997600        # 0.57876295             # 0.57876276                  # -6.4772974
     # 0.12017596        # 0.57916481             # 0.57916462                  # -6.4772974
     # 0.12037592        # 0.57956547             # 0.57956527                  # -6.4772974
     # 0.12057588        # 0.57996492             # 0.57996473                  # -6.4772974
     # 0.12077584        # 0.58036318             # 0.58036299                  # -6.4772974
     # 0.12097580        # 0.58076025             # 0.58076006                  # -6.4772974
