#Time(Yr)                X_Me                Y_Me                Z_Me           R_Mercury                X_Ve                Y_Ve                Z_Ve             R_Venus                X_Ea                Y_Ea                Z_Ea             R_Earth                X_Ma                Y_Ma                Z_Ma              R_Mars                X_Ju                Y_Ju                Z_Ju           R_Jupiter                X_Sa                Y_Sa                Z_Sa            R_Saturn                X_Ur                Y_Ur                Z_Ur            R_Uranus                X_Ne                Y_Ne                Z_Ne           R_Neptune                X_Pu                Y_Pu                Z_Pu             R_Pluto
59.5500             1012.51             2254.18            -268.685             2485.70            -40.7958            -107.110            -45.6001             123.354             1.21704            -5.21309             8.50906             10.0529            -2.14451             23.6664             3.60032             24.0345             4.22515            -6.87062            -3.48028             8.78463           -0.399623             12.4098            -4.07044             13.0664            -22.9151             7.97661            -7.02276             25.2596             11.3692             30.3790            -8.61647             33.5616             41.9740            -7.92204            -15.0333             45.2833
59.6000             1013.36             2256.08            -268.956             2487.80            -40.8226            -107.186            -45.6796             123.459             1.27127            -5.18447             8.47493             10.0160            -2.16302             23.6928             3.52380             24.0509             4.31965            -6.85565            -3.51910             8.83422           -0.477100             12.3858            -4.14854             13.0709            -22.9342             7.92329            -7.10668             25.2836             11.3208             30.4009            -8.70376             33.5876             41.9904            -7.88153            -15.1310             45.3239
59.6500             1014.22             2257.98            -269.227             2489.90            -40.8494            -107.263            -45.7591             123.564             1.32538            -5.15535             8.44020             9.97854            -2.18151             23.7190             3.44675             24.0672             4.41354            -6.83971            -3.55811             8.88375           -0.554556             12.3613            -4.22676             13.0758            -22.9530             7.86991            -7.19072             25.3078             11.2723             30.4227            -8.79115             33.6139             42.0066            -7.84101            -15.2289             45.3647
59.7000             1015.07             2259.88            -269.498             2492.00            -40.8761            -107.340            -45.8387             123.668             1.37935            -5.12571             8.40486             9.94068            -2.19999             23.7451             3.36917             24.0836             4.50680            -6.82280            -3.59732             8.93323           -0.631987             12.3363            -4.30511             13.0812            -22.9718             7.81649            -7.27487             25.3323             11.2238             30.4445            -8.87865             33.6403             42.0229            -7.80049            -15.3269             45.4058
59.7500             1015.92             2261.78            -269.770             2494.10            -40.9029            -107.417            -45.9183             123.773             1.43319            -5.09555             8.36891             9.90239            -2.21845             23.7710             3.29106             24.1001             4.59943            -6.80495            -3.63672             8.98264           -0.709390             12.3107            -4.38359             13.0871            -22.9904             7.76302            -7.35915             25.3570             11.1753             30.4662            -8.96626             33.6670             42.0391            -7.75995            -15.4250             45.4470
59.8000             1016.77             2263.68            -270.041             2496.20            -40.9297            -107.493            -45.9979             123.878             1.48688            -5.06488             8.33233             9.86365            -2.23689             23.7968             3.21240             24.1166             4.69144            -6.78617            -3.67634             9.03201           -0.786762             12.2845            -4.46220             13.0935            -23.0088             7.70950            -7.44355             25.3821             11.1267             30.4878            -9.05399             33.6940             42.0552            -7.71941            -15.5232             45.4885
59.8500             1017.63             2265.58            -270.312             2498.29            -40.9564            -107.570            -46.0776             123.984             1.54042            -5.03368             8.29512             9.82445            -2.25532             23.8223             3.13318             24.1331             4.78282            -6.76649            -3.71618             9.08134           -0.864099             12.2578            -4.54096             13.1005            -23.0272             7.65594            -7.52809             25.4074             11.0782             30.5093            -9.14184             33.7212             42.0713            -7.67886            -15.6215             45.5301
59.9000             1018.48             2267.48            -270.584             2500.39            -40.9832            -107.647            -46.1574             124.089             1.59380            -5.00197             8.25728             9.78481            -2.27374             23.8477             3.05342             24.1497             4.87358            -6.74591            -3.75624             9.13063           -0.941398             12.2306            -4.61987             13.1079            -23.0453             7.60233            -7.61277             25.4330             11.0295             30.5307            -9.22982             33.7486             42.0874            -7.63830            -15.7200             45.5720
59.9500             1019.33             2269.38            -270.855             2502.49            -41.0099            -107.724            -46.2373             124.194             1.64701            -4.96972             8.21878             9.74470            -2.29214             23.8730             2.97308             24.1664             4.96369            -6.72445            -3.79654             9.17988            -1.01866             12.2029            -4.69893             13.1159            -23.0634             7.54868            -7.69760             25.4589             10.9809             30.5521            -9.31794             33.7763             42.1034            -7.59773            -15.8185             45.6141
60.0000             1020.19             2271.27            -271.127             2504.59            -41.0367            -107.800            -46.3172             124.299             1.70004            -4.93695             8.17964             9.70413            -2.31052             23.8981             2.89218             24.1831             5.05318            -6.70214            -3.83709             9.22912            -1.09587             12.1746            -4.77815             13.1245            -23.0813             7.49498            -7.78258             25.4851             10.9322             30.5734            -9.40620             33.8042             42.1193            -7.55716            -15.9172             45.6564
60.0500             1021.04             2273.17            -271.398             2506.69            -41.0634            -107.877            -46.3972             124.404             1.75289            -4.90364             8.13984             9.66309            -2.32888             23.9230             2.81071             24.1998             5.14203            -6.67899            -3.87788             9.27833            -1.17303             12.1458            -4.85754             13.1336            -23.0990             7.44123            -7.86772             25.5115             10.8835             30.5946            -9.49461             33.8324             42.1353            -7.51657            -16.0161             45.6989
60.1000             1021.89             2275.07            -271.670             2508.79            -41.0902            -107.954            -46.4772             124.509             1.80555            -4.86979             8.09937             9.62157            -2.34723             23.9477             2.72864             24.2167             5.23025            -6.65501            -3.91894             9.32753            -1.25015             12.1164            -4.93711             13.1432            -23.1167             7.38744            -7.95302             25.5383             10.8348             30.6158            -9.58318             33.8608             42.1511            -7.47598            -16.1150             45.7417
60.1500             1022.74             2276.97            -271.942             2510.89            -41.1169            -108.030            -46.5574             124.615             1.85801            -4.83541             8.05822             9.57957            -2.36557             23.9723             2.64599             24.2336             5.31783            -6.63022            -3.96028             9.37672            -1.32721             12.0865            -5.01685             13.1535            -23.1342             7.33361            -8.03850             25.5654             10.7860             30.6368            -9.67190             33.8895             42.1670            -7.43539            -16.2142             45.7847
60.2000             1023.60             2278.87            -272.214             2512.99            -41.1437            -108.107            -46.6376             124.720             1.91026            -4.80048             8.01638             9.53709            -2.38388             23.9967             2.56274             24.2506             5.40477            -6.60464            -4.00189             9.42592            -1.40421             12.0561            -5.09678             13.1643            -23.1515             7.27974            -8.12416             25.5928             10.7373             30.6578            -9.76080             33.9185             42.1828            -7.39478            -16.3135             45.8279
60.2500             1024.45             2280.77            -272.486             2515.09            -41.1704            -108.184            -46.7179             124.825             1.96230            -4.76501             7.97385             9.49412            -2.40218             24.0209             2.47889             24.2677             5.49108            -6.57828            -4.04379             9.47512            -1.48115             12.0252            -5.17691             13.1757            -23.1687             7.22582            -8.21000             25.6204             10.6885             30.6787            -9.84987             33.9477             42.1985            -7.35417            -16.4129             45.8714
60.3000             1025.30             2282.67            -272.758             2517.18            -41.1972            -108.261            -46.7983             124.931             2.01410            -4.72899             7.93062             9.45064            -2.42047             24.0450             2.39442             24.2849             5.57675            -6.55116            -4.08598             9.52434            -1.55803             11.9937            -5.25724             13.1877            -23.1858             7.17186            -8.29604             25.6484             10.6396             30.6995            -9.93912             33.9772             42.2142            -7.31354            -16.5126             45.9151
60.3500             1026.16             2284.57            -273.030             2519.28            -41.2239            -108.337            -46.8788             125.036             2.06568            -4.69241             7.88667             9.40666            -2.43874             24.0689             2.30933             24.3021             5.66178            -6.52328            -4.12849             9.57358            -1.63484             11.9618            -5.33777             13.2003            -23.2028             7.11785            -8.38227             25.6767             10.5908             30.7203            -10.0286             34.0069             42.2299            -7.27292            -16.6124             45.9590
60.4000             1027.01             2286.47            -273.302             2521.38            -41.2506            -108.414            -46.9594             125.141             2.11700            -4.65528             7.84200             9.36218            -2.45699             24.0927             2.22361             24.3195             5.74618            -6.49468            -4.17131             9.62285            -1.71158             11.9293            -5.41852             13.2136            -23.2196             7.06381            -8.46872             25.7054             10.5419             30.7409            -10.1182             34.0369             42.2455            -7.23228            -16.7124             46.0032
60.4500             1027.86             2288.37            -273.575             2523.48            -41.2774            -108.491            -47.0400             125.247             2.16808            -4.61759             7.79660             9.31717            -2.47522             24.1162             2.13725             24.3370             5.82994            -6.46535            -4.21447             9.67216            -1.78825             11.8963            -5.49950             13.2274            -23.2363             7.00972            -8.55539             25.7343             10.4930             30.7615            -10.2080             34.0672             42.2611            -7.19164            -16.8126             46.0476
60.5000             1028.71             2290.26            -273.847             2525.58            -41.3041            -108.567            -47.1208             125.353             2.21888            -4.57934             7.75046             9.27165            -2.49344             24.1397             2.05025             24.3545             5.91306            -6.43532            -4.25796             9.72151            -1.86484             11.8628            -5.58071             13.2419            -23.2528             6.95559            -8.64228             25.7636             10.4440             30.7820            -10.2981             34.0978             42.2766            -7.15099            -16.9130             46.0923
60.5500             1029.57             2292.16            -274.120             2527.68            -41.3308            -108.644            -47.2017             125.458             2.26942            -4.54051             7.70357             9.22559            -2.51164             24.1629             1.96259             24.3722             5.99555            -6.40460            -4.30179             9.77092            -1.94135             11.8288            -5.66216             13.2571            -23.2692             6.90143            -8.72940             25.7932             10.3950             30.8025            -10.3884             34.1287             42.2921            -7.11033            -17.0137             46.1372
60.6000             1030.42             2294.06            -274.393             2529.78            -41.3576            -108.721            -47.2828             125.564             2.31967            -4.50112             7.65592             9.17900            -2.52982             24.1860             1.87427             24.3901             6.07740            -6.37320            -4.34599             9.82039            -2.01778             11.7943            -5.74386             13.2729            -23.2855             6.84722            -8.81676             25.8231             10.3460             30.8228            -10.4789             34.1598             42.3076            -7.06966            -17.1145             46.1824
60.6500             1031.27             2295.96            -274.665             2531.88            -41.3843            -108.797            -47.3639             125.670             2.36962            -4.46115             7.60749             9.13186            -2.54798             24.2089             1.78528             24.4080             6.15862            -6.34113            -4.39055             9.86993            -2.09412             11.7593            -5.82581             13.2894            -23.3016             6.79298            -8.90438             25.8534             10.2970             30.8431            -10.5696             34.1913             42.3230            -7.02899            -17.2156             46.2279
60.7000             1032.13             2297.86            -274.938             2533.98            -41.4110            -108.874            -47.4452             125.775             2.41927            -4.42061             7.55829             9.08418            -2.56613             24.2317             1.69561             24.4261             6.23921            -6.30842            -4.43550             9.91955            -2.17037             11.7238            -5.90804             13.3065            -23.3176             6.73869            -8.99226             25.8840             10.2480             30.8633            -10.6606             34.2230             42.3383            -6.98831            -17.3169             46.2736
60.7500             1032.98             2299.76            -275.211             2536.08            -41.4377            -108.951            -47.5266             125.881             2.46859            -4.37948             7.50828             9.03593            -2.58426             24.2542             1.60524             24.4443             6.31917            -6.27507            -4.48084             9.96926            -2.24654             11.6879            -5.99054             13.3244            -23.3335             6.68437            -9.08040             25.9150             10.1989             30.8835            -10.7519             34.2551             42.3537            -6.94763            -17.4185             46.3196
60.8000             1033.83             2301.66            -275.485             2538.18            -41.4644            -109.027            -47.6081             125.987             2.51759            -4.33777             7.45748             8.98713            -2.60237             24.2767             1.51417             24.4627             6.39849            -6.24109            -4.52658             10.0191            -2.32261             11.6514            -6.07332             13.3430            -23.3492             6.63001            -9.16883             25.9463             10.1498             30.9035            -10.8434             34.2874             42.3690            -6.90693            -17.5203             46.3659
60.8500             1034.68             2303.56            -275.758             2540.27            -41.4912            -109.104            -47.6898             126.093             2.56624            -4.29546             7.40585             8.93774            -2.62047             24.2989             1.42239             24.4812             6.47719            -6.20650            -4.57274             10.0690            -2.39858             11.6144            -6.15640             13.3622            -23.3649             6.57561            -9.25754             25.9780             10.1007             30.9235            -10.9352             34.3200             42.3842            -6.86623            -17.6224             46.4124
60.9000             1035.54             2305.46            -276.032             2542.37            -41.5179            -109.180            -47.7716             126.199             2.61455            -4.25257             7.35340             8.88778            -2.63855             24.3210             1.32988             24.4999             6.55527            -6.17131            -4.61932             10.1190            -2.47446             11.5770            -6.23979             13.3823            -23.3803             6.52117            -9.34656             26.0101             10.0515             30.9434            -11.0273             34.3530             42.3994            -6.82553            -17.7248             46.4593
60.9500             1036.39             2307.36            -276.305             2544.47            -41.5446            -109.257            -47.8535             126.305             2.66248            -4.20907             7.30010             8.83722            -2.65661             24.3430             1.23664             24.5187             6.63272            -6.13553            -4.66634             10.1692            -2.55023             11.5391            -6.32350             13.4030            -23.3957             6.46670            -9.43588             26.0425             10.0024             30.9632            -11.1197             34.3863             42.4145            -6.78481            -17.8274             46.5064
61.0000             1037.24             2309.26            -276.579             2546.57            -41.5713            -109.334            -47.9357             126.411             2.71003            -4.16498             7.24595             8.78607            -2.67465             24.3647             1.14266             24.5377             6.70954            -6.09917            -4.71381             10.2195            -2.62590             11.5007            -6.40753             13.4245            -23.4109             6.41219            -9.52552             26.0753             9.95318             30.9830            -11.2124             34.4199             42.4297            -6.74409            -17.9304             46.5538
61.0500             1038.10             2311.15            -276.853             2548.67            -41.5980            -109.410            -48.0180             126.518             2.75719            -4.12027             7.19093             8.73431            -2.69267             24.3863             1.04792             24.5569             6.78575            -6.06225            -4.76175             10.2699            -2.70146             11.4618            -6.49190             13.4468            -23.4260             6.35765            -9.61550             26.1085             9.90397             31.0027            -11.3054             34.4538             42.4447            -6.70337            -18.0337             46.6015
61.1000             1038.95             2313.05            -277.127             2550.77            -41.6247            -109.487            -48.1004             126.624             2.80394            -4.07496             7.13503             8.68194            -2.71068             24.4078            0.952412             24.5763             6.86134            -6.02478            -4.81017             10.3205            -2.77691             11.4225            -6.57662             13.4699            -23.4409             6.30307            -9.70582             26.1421             9.85472             31.0223            -11.3988             34.4881             42.4598            -6.66263            -18.1373             46.6496
61.1500             1039.80             2314.95            -277.402             2552.87            -41.6514            -109.564            -48.1831             126.730             2.85027            -4.02903             7.07824             8.62894            -2.72867             24.4291            0.856124             24.5959             6.93631            -5.98677            -4.85908             10.3713            -2.85225             11.3827            -6.66170             13.4937            -23.4558             6.24846            -9.79650             26.1761             9.80546             31.0418            -11.4925             34.5227             42.4747            -6.62189            -18.2412             46.6979
61.2000             1040.65             2316.85            -277.676             2554.97            -41.6781            -109.640            -48.2659             126.837             2.89616            -3.98249             7.02053             8.57530            -2.74664             24.4502            0.759044             24.6157             7.01067            -5.94823            -4.90849             10.4223            -2.92747             11.3425            -6.74716             13.5184            -23.4705             6.19381            -9.88754             26.2105             9.75617             31.0612            -11.5865             34.5576             42.4897            -6.58115            -18.3455             46.7466
61.2500             1041.51             2318.75            -277.951             2557.07            -41.7048            -109.717            -48.3489             126.944             2.94159            -3.93532             6.96191             8.52102            -2.76459             24.4711            0.661158             24.6357             7.08441            -5.90917            -4.95842             10.4734            -3.00258             11.3018            -6.83300             13.5439            -23.4850             6.13913            -9.97897             26.2453             9.70686             31.0806            -11.6809             34.5930             42.5046            -6.54039            -18.4501             46.7956
61.3000             1042.36             2320.65            -278.226             2559.17            -41.7315            -109.793            -48.4321             127.050             2.98656            -3.88752             6.90235             8.46609            -2.78252             24.4919            0.562454             24.6559             7.15755            -5.86960            -5.00889             10.5248            -3.07756             11.2607            -6.91925             13.5702            -23.4995             6.08441            -10.0708             26.2805             9.65752             31.0999            -11.7757             34.6286             42.5195            -6.49964            -18.5551             46.8449
61.3500             1043.21             2322.55            -278.501             2561.27            -41.7582            -109.870            -48.5155             127.157             3.03104            -3.83909             6.84183             8.41050            -2.80044             24.5126            0.462918             24.6764             7.23008            -5.82953            -5.05991             10.5764            -3.15243             11.2191            -7.00591             13.5974            -23.5138             6.02966            -10.1630             26.3162             9.60816             31.1192            -11.8709             34.6646             42.5343            -6.45887            -18.6605             46.8945
61.4000             1044.07             2324.45            -278.776             2563.37            -41.7849            -109.946            -48.5991             127.264             3.07502            -3.79002             6.78034             8.35422            -2.81833             24.5331            0.362535             24.6971             7.30201            -5.78898            -5.11149             10.6282            -3.22717             11.1771            -7.09299             13.6254            -23.5280             5.97488            -10.2557             26.3523             9.55878             31.1383            -11.9665             34.7010             42.5491            -6.41810            -18.7663             46.9445
61.4500             1044.92             2326.35            -279.052             2565.47            -41.8116            -110.023            -48.6830             127.371             3.11848            -3.74032             6.71787             8.29727            -2.83621             24.5534            0.261292             24.7180             7.37334            -5.74795            -5.16365             10.6803            -3.30179             11.1346            -7.18052             13.6543            -23.5420             5.92007            -10.3488             26.3888             9.50937             31.1574            -12.0625             34.7378             42.5638            -6.37732            -18.8725             46.9949
61.5000             1045.77             2328.25            -279.327             2567.57            -41.8383            -110.100            -48.7670             127.478             3.16140            -3.68996             6.65440             8.23961            -2.85407             24.5735            0.159173             24.7392             7.44407            -5.70646            -5.21640             10.7326            -3.37628             11.0917            -7.26851             13.6842            -23.5559             5.86522            -10.4423             26.4258             9.45995             31.1764            -12.1590             34.7750             42.5785            -6.33654            -18.9791             47.0456
61.5500             1046.62             2330.14            -279.603             2569.66            -41.8650            -110.176            -48.8513             127.585             3.20376            -3.63896             6.58991             8.18125            -2.87191             24.5935           0.0561636             24.7607             7.51421            -5.66451            -5.26977             10.7852            -3.45063             11.0484            -7.35697             13.7149            -23.5697             5.81035            -10.5363             26.4633             9.41050             31.1954            -12.2559             34.8126             42.5932            -6.29575            -19.0862             47.0967
61.6000             1047.48             2332.04            -279.880             2571.76            -41.8917            -110.253            -48.9359             127.692             3.24554            -3.58730             6.52438             8.12217            -2.88973             24.6133          -0.0477520             24.7824             7.58375            -5.62212            -5.32377             10.8381            -3.52486             11.0046            -7.44591             13.7466            -23.5834             5.75544            -10.6308             26.5013             9.36103             31.2142            -12.3533             34.8505             42.6078            -6.25495            -19.1938             47.1482
61.6500             1048.33             2333.94            -280.156             2573.86            -41.9184            -110.329            -49.0207             127.800             3.28673            -3.53497             6.45779             8.06236            -2.90754             24.6330           -0.152590             24.8045             7.65271            -5.57929            -5.37842             10.8913            -3.59895             10.9605            -7.53536             13.7792            -23.5970             5.70050            -10.7258             26.5397             9.31153             31.2330            -12.4511             34.8889             42.6224            -6.21415            -19.3018             47.2000
61.7000             1049.18             2335.84            -280.433             2575.96            -41.9451            -110.406            -49.1058             127.907             3.32730            -3.48199             6.39013             8.00181            -2.92532             24.6525           -0.258368             24.8268             7.72108            -5.53603            -5.43373             10.9448            -3.67291             10.9159            -7.62533             13.8128            -23.6104             5.64553            -10.8213             26.5786             9.26202             31.2517            -12.5495             34.9277             42.6369            -6.17334            -19.4103             47.2523
61.7500             1050.04             2337.74            -280.710             2578.06            -41.9717            -110.482            -49.1911             128.015             3.36722            -3.42833             6.32138             7.94050            -2.94309             24.6719           -0.365101             24.8495             7.78888            -5.49235            -5.48973             10.9986            -3.74672             10.8709            -7.71584             13.8473            -23.6237             5.59053            -10.9173             26.6181             9.21248             31.2704            -12.6484             34.9670             42.6514            -6.13253            -19.5193             47.3049
61.8000             1050.89             2339.64            -280.987             2580.16            -41.9984            -110.559            -49.2767             128.122             3.40649            -3.37399             6.25152             7.87842            -2.96083             24.6911           -0.472809             24.8725             7.85609            -5.44827            -5.54642             11.0528            -3.82040             10.8255            -7.80691             13.8829            -23.6369             5.53550            -11.0139             26.6580             9.16293             31.2890            -12.7478             35.0066             42.6659            -6.09171            -19.6289             47.3580
61.8500             1051.74             2341.54            -281.265             2582.26            -42.0251            -110.635            -49.3626             128.230             3.44506            -3.31898             6.18052             7.81556            -2.97856             24.7101           -0.581509             24.8958             7.92273            -5.40379            -5.60384             11.1074            -3.89394             10.7797            -7.89855             13.9195            -23.6499             5.48045            -11.1110             26.6985             9.11335             31.3075            -12.8478             35.0468             42.6803            -6.05089            -19.7390             47.4115
61.9000             1052.59             2343.44            -281.543             2584.36            -42.0518            -110.712            -49.4488             128.338             3.48293            -3.26328             6.10837             7.75190            -2.99627             24.7290           -0.691221             24.9194             7.98880            -5.35892            -5.66201             11.1623            -3.96733             10.7335            -7.99079             13.9571            -23.6629             5.42536            -11.2087             26.7395             9.06375             31.3259            -12.9484             35.0874             42.6947            -6.01006            -19.8497             47.4654
61.9500             1053.45             2345.34            -281.821             2586.46            -42.0784            -110.788            -49.5354             128.446             3.52005            -3.20688             6.03504             7.68743            -3.01396             24.7477           -0.801962             24.9435             8.05430            -5.31367            -5.72093             11.2177            -4.04058             10.6869            -8.08364             13.9958            -23.6757             5.37025            -11.3071             26.7811             9.01413             31.3443            -13.0495             35.1284             42.7090            -5.96922            -19.9609             47.5198
62.0000             1054.30             2347.24            -282.100             2588.56            -42.1051            -110.865            -49.6222             128.554             3.55641            -3.14979             5.96052             7.62214            -3.03163             24.7663           -0.913754             24.9679             8.11924            -5.26805            -5.78064             11.2734            -4.11369             10.6400            -8.17713             14.0356            -23.6884             5.31511            -11.4061             26.8233             8.96449             31.3625            -13.1513             35.1700             42.7233            -5.92838            -20.0728             47.5746
62.0500             1055.15             2349.14            -282.379             2590.66            -42.1318            -110.941            -49.7094             128.663             3.59198            -3.09200             5.88477             7.55601            -3.04928             24.7847            -1.02662             24.9926             8.18362            -5.22207            -5.84116             11.3296            -4.18665             10.5926            -8.27127             14.0764            -23.7010             5.25994            -11.5057             26.8660             8.91483             31.3808            -13.2537             35.2120             42.7376            -5.88754            -20.1852             47.6299
62.1000             1056.01             2351.03            -282.658             2592.76            -42.1585            -111.018            -49.7969             128.771             3.62673            -3.03350             5.80778             7.48903            -3.06691             24.8029            -1.14057             25.0178             8.24744            -5.17573            -5.90251             11.3863            -4.25946             10.5449            -8.36609             14.1184            -23.7134             5.20475            -11.6060             26.9094             8.86514             31.3989            -13.3568             35.2546             42.7518            -5.84668            -20.2984             47.6857
62.1500             1056.86             2352.93            -282.938             2594.86            -42.1851            -111.094            -49.8848             128.880             3.66062            -2.97429             5.72952             7.42118            -3.08453             24.8210            -1.25564             25.0434             8.31072            -5.12905            -5.96470             11.4435            -4.33212             10.4968            -8.46161             14.1616            -23.7257             5.14953            -11.7070             26.9533             8.81544             31.4170            -13.4605             35.2976             42.7660            -5.80583            -20.4122             47.7420
62.2000             1057.71             2354.83            -283.218             2596.96            -42.2118            -111.171            -49.9731             128.989             3.69363            -2.91436             5.64997             7.35245            -3.10212             24.8390            -1.37185             25.0695             8.37344            -5.08202            -6.02777             11.5011            -4.40463             10.4484            -8.55785             14.2059            -23.7379             5.09428            -11.8087             26.9979             8.76572             31.4350            -13.5649             35.3412             42.7802            -5.76496            -20.5267             47.7988
62.2500             1058.56             2356.73            -283.498             2599.06            -42.2384            -111.247            -50.0617             129.098             3.72573            -2.85371             5.56909             7.28282            -3.11969             24.8567            -1.48921             25.0960             8.43562            -5.03467            -6.09175             11.5593            -4.47699             10.3996            -8.65484             14.2514            -23.7500             5.03901            -11.9111             27.0431             8.71598             31.4529            -13.6701             35.3854             42.7943            -5.72410            -20.6419             47.8561
62.3000             1059.42             2358.63            -283.779             2601.16            -42.2651            -111.324            -50.1508             129.207             3.75687            -2.79233             5.48687             7.21228            -3.13725             24.8744            -1.60776             25.1229             8.49727            -4.98700            -6.15664             11.6180            -4.54919             10.3504            -8.75260             14.2981            -23.7620             4.98371            -12.0143             27.0890             8.66622             31.4708            -13.7760             35.4301             42.8084            -5.68322            -20.7578             47.9139
62.3500             1060.27             2360.53            -284.060             2603.26            -42.2918            -111.400            -50.2402             129.316             3.78702            -2.73021             5.40328             7.14080            -3.15478             24.8918            -1.72752             25.1504             8.55837            -4.93901            -6.22249             11.6773            -4.62124             10.3009            -8.85115             14.3460            -23.7738             4.92839            -12.1183             27.1356             8.61644             31.4886            -13.8827             35.4754             42.8224            -5.64235            -20.8746             47.9723
62.4000             1061.12             2362.43            -284.342             2605.36            -42.3184            -111.477            -50.3301             129.426             3.81615            -2.66735             5.31829             7.06837            -3.17229             24.9091            -1.84851             25.1783             8.61895            -4.89072            -6.28932             11.7372            -4.69314             10.2510            -8.95053             14.3952            -23.7856             4.87304            -12.2231             27.1828             8.56664             31.5063            -13.9902             35.5213             42.8364            -5.60146            -20.9921             48.0312
62.4500             1061.98             2364.33            -284.624             2607.46            -42.3451            -111.553            -50.4204             129.536             3.84421            -2.60375             5.23186             6.99498            -3.18979             24.9263            -1.97077             25.2067             8.67900            -4.84212            -6.35715             11.7977            -4.76488             10.2009            -9.05076             14.4457            -23.7972             4.81767            -12.3288             27.2308             8.51683             31.5239            -14.0985             35.5677             42.8503            -5.56058            -21.1104             48.0908
62.5000             1062.83             2366.23            -284.906             2609.56            -42.3717            -111.630            -50.5112             129.645             3.87116            -2.53940             5.14397             6.92061            -3.20727             24.9433            -2.09431             25.2357             8.73853            -4.79324            -6.42602             11.8588            -4.83646             10.1503            -9.15188             14.4975            -23.8087             4.76228            -12.4353             27.2795             8.46699             31.5415            -14.2077             35.6149             42.8643            -5.51968            -21.2296             48.1509
62.5500             1063.68             2368.13            -285.189             2611.66            -42.3984            -111.706            -50.6024             129.756             3.89696            -2.47429             5.05459             6.84523            -3.22472             24.9602            -2.21916             25.2653             8.79755            -4.74407            -6.49595             11.9206            -4.90789             10.0995            -9.25389             14.5506            -23.8201             4.70686            -12.5428             27.3290             8.41714             31.5591            -14.3178             35.6626             42.8781            -5.47879            -21.3497             48.2116
62.6000             1064.53             2370.02            -285.473             2613.76            -42.4250            -111.783            -50.6941             129.866             3.92156            -2.40841             4.96368             6.76884            -3.24216             24.9769            -2.34536             25.2954             8.85605            -4.69463            -6.56697             11.9831            -4.97916             10.0483            -9.35685             14.6052            -23.8314             4.65142            -12.6511             27.3792             8.36726             31.5765            -14.4288             35.7110             42.8920            -5.43788            -21.4706             48.2730
