#Time(Yr)                K_Me                U_Me             Etot_Me                L_Me                K_Ve                U_Ve             Etot_Ve                L_Ve                K_Ea                U_Ea             Etot_Ea                L_Ea                K_Ma                U_Ma             Etot_Ma                L_Ma                K_Ju                U_Ju             Etot_Ju                L_Ju                K_Sa                U_Sa             Etot_Sa                L_Sa                K_Ur                U_Ur             Etot_Ur                L_Ur                K_Ne                U_Ne             Etot_Ne                L_Ne                K_Pl                U_Pl             Etot_pl                L_Pl
120.2500        0.0001456552       -1.306161E-09        0.0001456539        3.505626E-08        4.726882E-06       -4.396529E-07        4.287229E-06        7.572812E-07        2.504975E-05       -2.780165E-05       -2.751904E-06        8.253947E-10        1.375371E-06       -4.304265E-07        9.449445E-07        3.637337E-10         0.003610252       -0.0007991538         0.002811098          0.01501633         0.001644797       -0.0005796143         0.001065183        0.0001500080        0.0002694697       -7.338412E-05        0.0001960856        1.033275E-05        0.0003096502       -5.077319E-05        0.0002588771        4.574012E-05        3.714540E-07       -4.983334E-08        3.216206E-07        1.324960E-10
120.3000        0.0001456322       -1.305619E-09        0.0001456309        2.641031E-08        4.818183E-06       -4.395295E-07        4.378654E-06        7.849342E-07        2.645691E-05       -2.887916E-05       -2.422253E-06        8.279470E-10        1.429860E-06       -4.313911E-07        9.984690E-07        3.734371E-10         0.003764882       -0.0007987468         0.002966135          0.01569107         0.001693565       -0.0005766882         0.001116877        0.0001555170        0.0002774321       -7.322496E-05        0.0002042072        1.061445E-05        0.0003193514       -5.072487E-05        0.0002686266        4.716483E-05        3.836312E-07       -4.982885E-08        3.338024E-07        1.368502E-10
120.3500        0.0001456081       -1.305077E-09        0.0001456068        1.861805E-08        4.916746E-06       -4.394066E-07        4.477340E-06        8.145863E-07        2.800685E-05       -3.007376E-05       -2.066916E-06        8.299812E-10        1.488254E-06       -4.323844E-07        1.055870E-06        3.837880E-10         0.003930740       -0.0007983410         0.003132399          0.01641479         0.001745911       -0.0005737507         0.001172160        0.0001614619        0.0002859573       -7.306175E-05        0.0002128956        1.091546E-05        0.0003297347       -5.067545E-05        0.0002790593        4.868931E-05        3.966681E-07       -4.982411E-08        3.468440E-07        1.415121E-10
120.4000        0.0001455830       -1.304536E-09        0.0001455817        1.187289E-08        5.023239E-06       -4.392845E-07        4.583955E-06        8.464081E-07        2.972271E-05       -3.140627E-05       -1.683558E-06        8.313806E-10        1.550883E-06       -4.334079E-07        1.117476E-06        3.948378E-10         0.004108786       -0.0007979365         0.003310849          0.01719167         0.001802130       -0.0005708005         0.001231330        0.0001678829        0.0002950914       -7.289434E-05        0.0002221971        1.123734E-05        0.0003408555       -5.062488E-05        0.0002902306        5.032164E-05        4.106346E-07       -4.981913E-08        3.608154E-07        1.465065E-10
120.4500        0.0001455568       -1.303996E-09        0.0001455555        6.398707E-09        5.138335E-06       -4.391631E-07        4.699172E-06        8.805679E-07        3.163294E-05       -3.290279E-05       -1.269843E-06        8.319999E-10        1.618071E-06       -4.344632E-07        1.183608E-06        4.066366E-10         0.004299958       -0.0007975331         0.003502425          0.01802586         0.001862510       -0.0005678364         0.001294674        0.0001748206        0.0003048788       -7.272255E-05        0.0002321562        1.158157E-05        0.0003527666       -5.057309E-05        0.0003021936        5.206957E-05        4.255978E-07       -4.981389E-08        3.757839E-07        1.518577E-10
120.5000        0.0001455294       -1.303456E-09        0.0001455281        2.449846E-09        5.262655E-06       -4.390424E-07        4.823612E-06        9.172154E-07        3.377285E-05       -3.459647E-05       -8.236255E-07        8.316561E-10        1.690100E-06       -4.355521E-07        1.254548E-06        4.192264E-10         0.004505083       -0.0007971308         0.003707952          0.01892100         0.001927296       -0.0005648569         0.001362439        0.0001823126        0.0003153569       -7.254620E-05        0.0002428107        1.194939E-05        0.0003655129       -5.052003E-05        0.0003149929        5.393962E-05        4.416146E-07       -4.980838E-08        3.918062E-07        1.575859E-10
120.5500        0.0001455010       -1.302916E-09        0.0001454997        3.059952E-10        5.396662E-06       -4.389224E-07        4.957740E-06        9.564525E-07        3.618677E-05       -3.653010E-05       -3.433331E-07        8.301163E-10        1.767150E-06       -4.366764E-07        1.330473E-06        4.326319E-10         0.004724695       -0.0007967294         0.003927965          0.01987949         0.001996637       -0.0005618608         0.001434776        0.0001903864        0.0003265472       -7.236512E-05        0.0002541821        1.234145E-05        0.0003791193       -5.046564E-05        0.0003286536        5.593542E-05        4.587170E-07       -4.980257E-08        4.089144E-07        1.637028E-10
120.6000        0.0001454716       -1.302377E-09        0.0001454703        2.563264E-10        5.540472E-06       -4.388033E-07        5.101669E-06        9.982785E-07        3.893113E-05       -3.875979E-05        1.713423E-07        8.270808E-10        1.849185E-06       -4.378376E-07        1.411348E-06        4.468415E-10         0.004958714       -0.0007963289         0.004162385          0.02090108         0.002070476       -0.0005588468         0.001511630        0.0001990480        0.0003384384       -7.217912E-05        0.0002662593        1.275728E-05        0.0003935704       -5.040986E-05        0.0003431606        5.805474E-05        4.768864E-07       -4.979645E-08        4.270900E-07        1.702018E-10
120.6500        0.0001454415       -1.301838E-09        0.0001454402        2.562275E-09        5.693491E-06       -4.386850E-07        5.254806E-06        1.042492E-06        4.207865E-05       -4.136049E-05        7.181638E-07        8.221593E-10        1.935753E-06       -4.390375E-07        1.496716E-06        4.617738E-10         0.005205859       -0.0007959290         0.004409930          0.02198035         0.002148364       -0.0005558142         0.001592550        0.0002082596        0.0003509554       -7.198809E-05        0.0002789673        1.319418E-05        0.0004087740       -5.035263E-05        0.0003584213        6.028407E-05        4.960075E-07       -4.979000E-08        4.462175E-07        1.770418E-10
120.7000        0.0001454111       -1.301300E-09        0.0001454098        7.378450E-09        5.853756E-06       -4.385675E-07        5.415188E-06        1.088507E-06        4.572444E-05       -4.443446E-05        1.289976E-06        8.148369E-10        2.025602E-06       -4.402770E-07        1.585325E-06        4.772159E-10         0.005462560       -0.0007955296         0.004667031          0.02310194         0.002229103       -0.0005527627         0.001676341        0.0002178978        0.0003639039       -7.179192E-05        0.0002921120        1.364532E-05        0.0004244922       -5.029391E-05        0.0003741983        6.258868E-05        5.157818E-07       -4.978320E-08        4.659986E-07        1.841163E-10
120.7500        0.0001453814       -1.300762E-09        0.0001453801        1.459312E-08        6.016685E-06       -4.384509E-07        5.578234E-06        1.135015E-06        4.999470E-05       -4.812446E-05        1.870240E-06        8.044259E-10        2.115977E-06       -4.415565E-07        1.674420E-06        4.927080E-10         0.005720921       -0.0007951303         0.004925791          0.02423180         0.002310095       -0.0005496933         0.001760402        0.0002276759        0.0003768649       -7.159067E-05        0.0003052743        1.409612E-05        0.0004402153       -5.023369E-05        0.0003899816        6.489404E-05        5.355679E-07       -4.977603E-08        4.857918E-07        1.911962E-10
120.8000        0.0001453539       -1.300225E-09        0.0001453526        2.351902E-08        6.172701E-06       -4.383351E-07        5.734366E-06        1.179327E-06        5.505936E-05       -5.263487E-05        2.424488E-06        7.899994E-10        2.201264E-06       -4.428746E-07        1.758389E-06        5.073216E-10         0.005964831       -0.0007947305         0.005170101          0.02530022         0.002386079       -0.0005466089         0.001839470        0.0002369944        0.0003889950       -7.138458E-05        0.0003176104        1.451737E-05        0.0004549180       -5.017203E-05        0.0004047459        6.705039E-05        5.540755E-07       -4.976849E-08        5.043070E-07        1.978204E-10
120.8500        0.0001453318       -1.299688E-09        0.0001453305        3.232802E-08        6.302584E-06       -4.382199E-07        5.864364E-06        1.216102E-06        6.115000E-05       -5.826630E-05        2.883693E-06        7.703032E-10        2.270358E-06       -4.442267E-07        1.826131E-06        5.192241E-10         0.006162382       -0.0007943297         0.005368053          0.02616892         0.002446687       -0.0005435166         0.001903170        0.0002446489        0.0003986348       -7.117432E-05        0.0003274604        1.485177E-05        0.0004665861       -5.010907E-05        0.0004164771        6.876347E-05        5.687684E-07       -4.976057E-08        5.190078E-07        2.030825E-10
120.9000        0.0001453208       -1.299152E-09        0.0001453195        3.716336E-08        6.368371E-06       -4.381053E-07        5.930265E-06        1.234810E-06        6.858398E-05       -6.547234E-05        3.111634E-06        7.436600E-10        2.301462E-06       -4.456017E-07        1.855861E-06        5.248060E-10         0.006250944       -0.0007939265         0.005457017          0.02656606         0.002471600       -0.0005404305         0.001931169        0.0002482586        0.0004025358       -7.096133E-05        0.0003315745        1.498731E-05        0.0004712770       -5.004520E-05        0.0004212318        6.945729E-05        5.746811E-07       -4.975227E-08        5.249288E-07        2.052077E-10
120.9500        0.0001453329       -1.298616E-09        0.0001453316        3.151102E-08        6.295888E-06       -4.379906E-07        5.857898E-06        1.214736E-06        7.779150E-05       -7.494907E-05        2.842425E-06        7.079432E-10        2.252025E-06       -4.469762E-07        1.805049E-06        5.169294E-10         0.006108365       -0.0007935190         0.005314846          0.02596061         0.002421126       -0.0005373799         0.001883746        0.0002431812        0.0003943465       -7.074866E-05        0.0003235978        1.470511E-05        0.0004612757       -4.998122E-05        0.0004112945        6.800478E-05        5.621014E-07       -4.974367E-08        5.123577E-07        2.007239E-10
121.0000        0.0001453941       -1.298081E-09        0.0001453928        1.063128E-08        5.945675E-06       -4.378748E-07        5.507801E-06        1.115980E-06        8.932431E-05       -8.774764E-05        1.576665E-06        6.609328E-10        2.041591E-06       -4.483000E-07        1.593291E-06        4.816499E-10         0.005504455       -0.0007931034         0.004711352          0.02334941         0.002219878       -0.0005344239         0.001685454        0.0002207837        0.0003619523       -7.054256E-05        0.0002914097        1.358698E-05        0.0004218273       -4.991885E-05        0.0003719084        6.225021E-05        5.124782E-07       -4.973492E-08        4.627433E-07        1.829988E-10
121.0500        0.0001455659       -1.297546E-09        0.0001455646        9.411085E-09        5.096421E-06       -4.377559E-07        4.658665E-06        8.699121E-07        0.0001037634       -0.0001052433       -1.479929E-06        6.021703E-10        1.539845E-06       -4.494669E-07        1.090378E-06        3.941176E-10         0.004070503       -0.0007926726         0.003277830          0.01711676         0.001743684       -0.0005316857         0.001211998        0.0001680291        0.0002851083       -7.035627E-05        0.0002147520        1.092875E-05        0.0003280545       -4.986173E-05        0.0002781927        4.855746E-05        3.946621E-07       -4.972639E-08        3.449357E-07        1.408975E-10
121.1000        0.0001460024       -1.297011E-09        0.0001460011        3.161712E-07        3.661373E-06       -4.376292E-07        3.223744E-06        4.154493E-07        0.0001213411       -0.0001279853       -6.644241E-06        5.399030E-10        6.782197E-07       -4.502523E-07        2.279675E-07        2.275316E-10         0.001638224       -0.0007922123        0.0008460119         0.006478266        0.0009139962       -0.0005294217        0.0003845744        8.429801E-05        0.0001492009       -7.021755E-05        7.898333E-05        6.186848E-06        0.0001606698       -4.981755E-05        0.0001108522        2.409828E-05        1.852718E-07       -4.971890E-08        1.355529E-07        6.607358E-11
121.1500        0.0001470561       -1.296475E-09        0.0001470548        2.294029E-06        3.085225E-06       -4.374864E-07        2.647738E-06        3.120096E-09        0.0001420786       -0.0001503245       -8.245905E-06        5.104962E-10        1.719389E-07       -4.502359E-07       -2.782970E-07        4.304945E-11        0.0003739329       -0.0007916959       -0.0004177630        0.0006884167        0.0003386267       -0.0005281098       -0.0001894831        7.667552E-05        4.327108E-05       -7.017852E-05       -2.690744E-05        2.255965E-06        2.170355E-05       -4.980077E-05       -2.809722E-05        3.733184E-06        1.633155E-08       -4.971399E-08       -3.338245E-08        5.801715E-12
121.2000        0.0001490130       -1.295939E-09        0.0001490117        8.562301E-06        8.064612E-06       -4.373175E-07        7.627294E-06        6.738648E-07        0.0001655494       -0.0001546356        1.091381E-05        5.839986E-10        2.174837E-06       -4.489549E-07        1.725883E-06        1.212311E-10         0.006622837       -0.0007910915         0.005831745          0.02718647         0.001940696       -0.0005282774         0.001412419        0.0004255274        0.0002632017       -7.029769E-05        0.0001929040        9.057934E-06        0.0002617457       -4.982752E-05        0.0002119181        3.860775E-05        3.343373E-07       -4.971334E-08        2.846239E-07        1.198617E-10
121.2500        0.0001507350       -1.295402E-09        0.0001507337        1.563953E-05        1.607185E-05       -4.371220E-07        1.563472E-05        2.126501E-06        0.0001712011       -0.0001348534        3.634764E-05        7.325487E-10        5.125338E-06       -4.465256E-07        4.678812E-06        3.797859E-10          0.01555891       -0.0007903997          0.01476851          0.06550864         0.004447509       -0.0005297960         0.003917713        0.0008733167        0.0006305830       -7.056353E-05        0.0005600195        2.096748E-05        0.0006827189       -4.989425E-05        0.0006328247        9.991357E-05        8.790463E-07       -4.971636E-08        8.293299E-07        3.149908E-10
121.3000        0.0001511451       -1.294865E-09        0.0001511438        1.747780E-05        1.831566E-05       -4.369121E-07        1.787875E-05        2.553369E-06        0.0001514977       -0.0001094508        4.204693E-05        8.246241E-10        5.684188E-06       -4.436427E-07        5.240545E-06        4.342234E-10          0.01724518       -0.0007896621          0.01645552          0.07278890         0.004930411       -0.0005318686         0.004398542        0.0009580719        0.0007024424       -7.089154E-05        0.0006315509        2.330126E-05        0.0007656062       -4.997740E-05        0.0007156288        0.0001119766        9.859501E-07       -4.972045E-08        9.362297E-07        3.532940E-10
121.3500        0.0001508806       -1.294328E-09        0.0001508793        1.630009E-05        1.685506E-05       -4.367009E-07        1.641836E-05        2.275946E-06        0.0001263751       -8.929901E-05        3.707607E-05        8.476098E-10        4.983887E-06       -4.408326E-07        4.543054E-06        3.684901E-10          0.01513610       -0.0007889170          0.01434718          0.06375290         0.004334610       -0.0005338777         0.003800732        0.0008555274        0.0006149056       -7.121535E-05        0.0005436902        2.043439E-05        0.0006646797       -5.005879E-05        0.0006146210        9.725951E-05        8.557275E-07       -4.972389E-08        8.060037E-07        3.066589E-10
121.4000        0.0001504851       -1.293792E-09        0.0001504838        1.457142E-05        1.476010E-05       -4.364938E-07        1.432360E-05        1.881631E-06        0.0001054031       -7.490890E-05        3.049419E-05        8.388436E-10        4.136821E-06       -4.382551E-07        3.698566E-06        2.904506E-10          0.01258019       -0.0007881801          0.01179201          0.05278809         0.003614252       -0.0005356268         0.003078625        0.0007293020        0.0005092147       -7.151354E-05        0.0004377012        1.698349E-05        0.0005430669       -5.013276E-05        0.0004929342        7.953197E-05        6.986641E-07       -4.972628E-08        6.489378E-07        2.504000E-10
121.4500        0.0001501195       -1.293256E-09        0.0001501182        1.301554E-05        1.292452E-05       -4.362917E-07        1.248822E-05        1.541001E-06        8.937287E-05       -6.458234E-05        2.479053E-05        8.193470E-10        3.425121E-06       -4.359162E-07        2.989204E-06        2.270362E-10          0.01042820       -0.0007874555         0.009640746          0.04355608         0.003010962       -0.0005371011         0.002473861        0.0006216838        0.0004210575       -7.178421E-05        0.0003492733        1.411198E-05        0.0004419040       -5.019896E-05        0.0003917050        6.478699E-05        5.678385E-07       -4.972773E-08        5.181107E-07        2.035327E-10
121.5000        0.0001498107       -1.292722E-09        0.0001498094        1.173681E-05        1.145690E-05       -4.360942E-07        1.102081E-05        1.272893E-06        7.717329E-05       -5.693622E-05        2.023706E-05        7.972949E-10        2.867751E-06       -4.337865E-07        2.433964E-06        1.792878E-10         0.008739106       -0.0007867432         0.007952363          0.03631226         0.002540303       -0.0005383306         0.002001972        0.0005361854        0.0003526134       -7.203032E-05        0.0002805831        1.188765E-05        0.0003635968       -5.025832E-05        0.0003133385        5.337400E-05        4.664210E-07       -4.972841E-08        4.166926E-07        1.671961E-10
121.5500        0.0001495540       -1.292187E-09        0.0001495527        1.070061E-05        1.029909E-05       -4.359007E-07        9.863186E-06        1.064767E-06        6.772558E-05       -5.108252E-05        1.664306E-05        7.756160E-10        2.434280E-06       -4.318340E-07        2.002446E-06        1.437189E-10         0.007422496       -0.0007860427         0.006636454          0.03066859         0.002175722       -0.0005393500         0.001636372        0.0004687463        0.0002998732       -7.225538E-05        0.0002276178        1.017738E-05        0.0003034444       -5.031186E-05        0.0002531326        4.460730E-05        3.883954E-07       -4.972848E-08        3.386670E-07        1.392371E-10
121.6000        0.0001493396       -1.291654E-09        0.0001493383        9.855082E-06        9.378203E-06       -4.357106E-07        8.942492E-06        9.018957E-07        6.024881E-05       -4.646636E-05        1.378245E-05        7.552839E-10        2.093592E-06       -4.300315E-07        1.663561E-06        1.170254E-10         0.006385339       -0.0007853529         0.005599986          0.02622532         0.001890316       -0.0005401898         0.001350126        0.0004149984        0.0002588141       -7.246250E-05        0.0001863516        8.848653E-06        0.0002567643       -5.036048E-05        0.0002064038        3.780420E-05        3.277482E-07       -4.972805E-08        2.780202E-07        1.175029E-10
121.6500        0.0001491585       -1.291121E-09        0.0001491572        9.156285E-06        8.635418E-06       -4.355235E-07        8.199894E-06        7.726322E-07        5.420767E-05       -4.273381E-05        1.147386E-05        7.365427E-10        1.821771E-06       -4.283570E-07        1.393414E-06        9.675169E-11         0.005555937       -0.0007846729         0.004771264          0.02267435         0.001663484       -0.0005408751         0.001122609        0.0003715203        0.0002263698       -7.265419E-05        0.0001537156        7.800751E-06        0.0002199982       -5.040491E-05        0.0001695933        3.244597E-05        2.799027E-07       -4.972722E-08        2.301755E-07        1.003547E-10
121.7000        0.0001490039       -1.290588E-09        0.0001490026        8.570814E-06        8.027297E-06       -4.353389E-07        7.591958E-06        6.684924E-07        4.923519E-05       -3.965182E-05        9.583371E-06        7.193654E-10        1.601544E-06       -4.267927E-07        1.174751E-06        8.116718E-11         0.004882418       -0.0007840019         0.004098417          0.01979278         0.001480397       -0.0005414263        0.0009389709        0.0003358109        0.0002003391       -7.283251E-05        0.0001275066        6.961545E-06        0.0001905974       -5.044574E-05        0.0001401517        2.816115E-05        2.415778E-07       -4.972607E-08        1.918517E-07        8.661724E-11
121.7500        0.0001488702       -1.290056E-09        0.0001488689        8.073900E-06        7.522363E-06       -4.351565E-07        7.087206E-06        5.833939E-07        4.507558E-05       -3.706184E-05        8.013744E-06        7.036312E-10        1.420549E-06       -4.253244E-07        9.952244E-07        6.905953E-11         0.004327611       -0.0007833392         0.003544272          0.01742085         0.001330470       -0.0005418601        0.0007886097        0.0003060630        0.0001791553       -7.299911E-05        0.0001061562        6.279789E-06        0.0001667514       -5.048344E-05        0.0001162680        2.468582E-05        2.104400E-07       -4.972466E-08        1.607153E-07        7.545497E-11
121.8000        0.0001487535       -1.289525E-09        0.0001487522        7.647163E-06        7.097705E-06       -4.349762E-07        6.662729E-06        5.129529E-07        4.154677E-05       -3.485270E-05        6.694069E-06        6.891954E-10        1.269869E-06       -4.239406E-07        8.459287E-07        5.957123E-11         0.003864664       -0.0007826844         0.003081979          0.01544322         0.001206085       -0.0005421901        0.0006638950        0.0002809619        0.0001616939       -7.315536E-05        8.853850E-05        5.718751E-06        0.0001471626       -5.051839E-05        9.664423E-05        2.183088E-05        1.848160E-07       -4.972301E-08        1.350930E-07        6.626844E-11
121.8500        0.0001486506       -1.288994E-09        0.0001486493        7.276830E-06        6.736450E-06       -4.347976E-07        6.301652E-06        4.539687E-07        3.851639E-05       -3.294437E-05        5.572015E-06        6.759165E-10        1.142982E-06       -4.226316E-07        7.203501E-07        5.208660E-11         0.003473910       -0.0007820368         0.002691873          0.01377539         0.001101684       -0.0005424276        0.0005592562        0.0002595387        0.0001471358       -7.330238E-05        7.383343E-05        5.251726E-06        0.0001308877       -5.055090E-05        8.033684E-05        1.945887E-05        1.634882E-07       -4.972119E-08        1.137671E-07        5.862152E-11
121.9000        0.0001485592       -1.288463E-09        0.0001485579        6.952440E-06        6.425983E-06       -4.346206E-07        5.991363E-06        4.040691E-07        3.588619E-05       -3.127779E-05        4.608399E-06        6.636656E-10        1.035038E-06       -4.213895E-07        6.136482E-07        4.615640E-11         0.003140716       -0.0007813960         0.002359320          0.01235451         0.001013144       -0.0005425824        0.0004705617        0.0002410681        0.0001348753       -7.344109E-05        6.143421E-05        4.858984E-06        0.0001172300       -5.058125E-05        6.664872E-05        1.746822E-05        1.455568E-07       -4.971920E-08        9.583755E-08        5.219178E-11
121.9500        0.0001484773       -1.287933E-09        0.0001484760        6.665936E-06        6.156735E-06       -4.344452E-07        5.722289E-06        3.614687E-07        3.358194E-05       -2.980850E-05        3.773446E-06        6.523291E-10        9.423773E-07       -4.202076E-07        5.221697E-07        4.144754E-11         0.002854025       -0.0007807618         0.002073263          0.01113308        0.0009373613       -0.0005426626        0.0003946987        0.0002249990        0.0001244570       -7.357230E-05        5.088470E-05        4.525715E-06        0.0001056664       -5.060965E-05        5.505673E-05        1.578275E-05        1.303456E-07       -4.971708E-08        8.062855E-08        4.673708E-11
122.0000        0.0001484035       -1.287404E-09        0.0001484023        6.411028E-06        5.921335E-06       -4.342710E-07        5.487064E-06        3.248033E-07        3.154656E-05       -2.850236E-05        3.044203E-06        6.418082E-10        8.621959E-07       -4.190803E-07        4.431156E-07        3.770931E-11         0.002605352       -0.0007801336         0.001825219          0.01007467        0.0008719615       -0.0005426750        0.0003292865        0.0002109063        0.0001155335       -7.369667E-05        4.183685E-05        4.240635E-06        9.579863E-05       -5.063629E-05        4.516234E-05        1.434440E-05        1.173396E-07       -4.971485E-08        6.762476E-08        4.207278E-11
122.0500        0.0001483367       -1.286875E-09        0.0001483354        6.182739E-06        5.714034E-06       -4.340981E-07        5.279935E-06        2.930164E-07        2.973549E-05       -2.733276E-05        2.402737E-06        6.320174E-10        7.923142E-07       -4.180026E-07        3.743116E-07        3.475036E-11         0.002388101       -0.0007795113         0.001608589         0.009150970        0.0008151045       -0.0005426259        0.0002724786        0.0001984576        0.0001078361       -7.381478E-05        3.402133E-05        3.995026E-06        8.731899E-05       -5.066133E-05        3.665766E-05        1.310833E-05        1.061404E-07       -4.971252E-08        5.642785E-08        3.805618E-11
122.1000        0.0001482758       -1.286346E-09        0.0001482745        5.977086E-06        5.530284E-06       -4.339263E-07        5.096358E-06        2.652791E-07        2.811348E-05       -2.627862E-05        1.834860E-06        6.228828E-10        7.310171E-07       -4.169704E-07        3.140468E-07        3.242276E-11         0.002197073       -0.0007788945         0.001418178         0.008339660        0.0007653453       -0.0005425205        0.0002228248        0.0001873900        0.0001011542       -7.392713E-05        2.722705E-05        3.782063E-06        7.998668E-05       -5.068491E-05        2.930177E-05        1.203946E-05        9.643603E-08       -4.971010E-08        4.672593E-08        3.457552E-11
122.1500        0.0001482200       -1.285818E-09        0.0001482187        5.790845E-06        5.366452E-06       -4.337556E-07        4.932697E-06        2.409333E-07        2.665226E-05       -2.532304E-05        1.329220E-06        6.143402E-10        6.769392E-07       -4.159799E-07        2.609592E-07        3.061082E-11         0.002028125       -0.0007782830         0.001249842         0.007622960        0.0007215357       -0.0005423634        0.0001791723        0.0001774927        9.532075E-05       -7.403416E-05        2.128659E-05        3.596343E-06        7.361105E-05       -5.070716E-05        2.290389E-05        1.111001E-05        8.797950E-08       -4.970762E-08        3.827188E-08        3.154225E-11
122.2000        0.0001481687       -1.285291E-09        0.0001481674        5.621378E-06        5.219600E-06       -4.335858E-07        4.786014E-06        2.194510E-07        2.532894E-05       -2.445231E-05        8.766347E-07        6.063339E-10        6.289809E-07       -4.150280E-07        2.139529E-07        2.922306E-11         0.001877921       -0.0007776767         0.001100244         0.006986546        0.0006827535       -0.0005421587        0.0001405948        0.0001685951        9.020201E-05       -7.413625E-05        1.606576E-05        3.433539E-06        6.803952E-05       -5.072817E-05        1.731135E-05        1.029773E-05        8.057288E-08       -4.970508E-08        3.086780E-08        2.888543E-11
122.2500        0.0001481214       -1.284764E-09        0.0001481201        5.466507E-06        5.087328E-06       -4.334170E-07        4.653911E-06        2.004042E-07        2.412478E-05       -2.365517E-05        4.696060E-07        5.988155E-10        5.862487E-07       -4.141119E-07        1.721368E-07        2.818648E-11         0.001743742       -0.0007770753        0.0009666671         0.006418767        0.0006482509       -0.0005419102        0.0001063407        0.0001605577        8.568962E-05       -7.423374E-05        1.145588E-05        3.290153E-06        6.314879E-05       -5.074805E-05        1.240074E-05        9.584679E-06        7.405609E-08       -4.970248E-08        2.435361E-08        2.654770E-11
122.3000        0.0001480776       -1.284237E-09        0.0001480763        5.324418E-06        4.967663E-06       -4.332490E-07        4.534414E-06        1.834428E-07        2.302426E-05       -2.292231E-05        1.019555E-07        5.917422E-10        5.480095E-07       -4.132289E-07        1.347806E-07        2.744228E-11         0.001623361       -0.0007764787        0.0008468820         0.005910055        0.0006174157       -0.0005416210        7.579462E-05        0.0001532656        8.169511E-05       -7.432694E-05        7.368173E-06        3.163332E-06        5.883825E-05       -5.076687E-05        8.071379E-06        8.956184E-06        6.829849E-08       -4.969984E-08        1.859865E-08        2.448224E-11
122.3500        0.0001480369       -1.283711E-09        0.0001480356        5.193590E-06        4.858963E-06       -4.330818E-07        4.425881E-06        1.682783E-07        2.201449E-05       -2.224594E-05       -2.314495E-07        5.850767E-10        5.136569E-07       -4.123769E-07        1.012801E-07        2.694272E-11         0.001514929       -0.0007758867        0.0007390422         0.005452491        0.0005897425       -0.0005412942        4.844829E-05        0.0001466229        7.814561E-05       -7.441610E-05        3.729502E-06        3.050727E-06        5.502519E-05       -5.078471E-05        4.240474E-06        8.400194E-06        6.319256E-08       -4.969717E-08        1.349540E-08        2.265050E-11
122.4000        0.0001479989       -1.283185E-09        0.0001479976        5.072733E-06        4.759855E-06       -4.329154E-07        4.326940E-06        1.546706E-07        2.108460E-05       -2.161950E-05       -5.349056E-07        5.787860E-10        4.826855E-07       -4.115538E-07        7.113169E-08        2.664873E-11         0.001416906       -0.0007752991        0.0006416071         0.005039468        0.0005648113       -0.0005409324        2.387885E-05        0.0001405495        7.498062E-05       -7.450148E-05        4.791377E-07        2.950392E-06        5.164104E-05       -5.080164E-05        8.393965E-07        7.906720E-06        5.864913E-08       -4.969446E-08        8.954668E-09        2.102051E-11
122.4500        0.0001479635       -1.282660E-09        0.0001479622        4.960752E-06        4.669184E-06       -4.327497E-07        4.236434E-06        1.424189E-07        2.022540E-05       -2.103744E-05       -8.120347E-07        5.728405E-10        4.546707E-07       -4.107578E-07        4.391289E-08        2.652817E-11         0.001327998       -0.0007747158        0.0005532824         0.004665436        0.0005422699       -0.0005405380        1.731904E-06        0.0001349778        7.214960E-05       -7.458329E-05       -2.433695E-06        2.860701E-06        4.862857E-05       -5.081771E-05       -2.189139E-06        7.467424E-06        5.459370E-08       -4.969172E-08        4.901971E-09        1.956558E-11
122.5000        0.0001479303       -1.282135E-09        0.0001479290        4.856706E-06        4.585966E-06       -4.325848E-07        4.153381E-06        1.313539E-07        1.942908E-05       -2.049499E-05       -1.065910E-06        5.672143E-10        4.292540E-07       -4.099873E-07        1.926669E-08        2.655438E-11         0.001247110       -0.0007741366        0.0004729730         0.004325702        0.0005218217       -0.0005401133       -1.829151E-05        0.0001298502        6.961000E-05       -7.466173E-05       -5.051731E-06        2.780289E-06        4.593972E-05       -5.083299E-05       -4.893261E-06        7.075301E-06        5.096365E-08       -4.968897E-08        1.274683E-09        1.826325E-11
122.5500        0.0001478991       -1.281611E-09        0.0001478978        4.759786E-06        4.509364E-06       -4.324204E-07        4.076944E-06        1.213322E-07        1.868891E-05       -1.998807E-05       -1.299155E-06        5.618838E-10        4.061304E-07       -4.092408E-07       -3.110346E-09        2.670514E-11         0.001173309       -0.0007735615        0.0003997473         0.004016271        0.0005032150       -0.0005396601       -3.644515E-05        0.0001251175        6.732582E-05       -7.473697E-05       -7.411155E-06        2.708000E-06        4.353385E-05       -5.084751E-05       -7.313657E-06        6.724429E-06        4.770603E-08       -4.968619E-08       -1.980165E-09        1.709453E-11
122.6000        0.0001478697       -1.281087E-09        0.0001478685        4.669289E-06        4.438659E-06       -4.322567E-07        4.006402E-06        1.122314E-07        1.799913E-05       -1.951315E-05       -1.514022E-06        5.568282E-10        3.850393E-07       -4.085169E-07       -2.347759E-08        2.696183E-11         0.001105798       -0.0007729904        0.0003328078         0.003733726        0.0004862349       -0.0005391805       -5.294557E-05        0.0001207376        6.526640E-05       -7.480918E-05       -9.542783E-06        2.642851E-06        4.137641E-05       -5.086132E-05       -9.484909E-06        6.409776E-06        4.477577E-08       -4.968341E-08       -4.907633E-09        1.604326E-11
