#Time(Yr)                K_Me                U_Me             Etot_Me                L_Me                K_Ve                U_Ve             Etot_Ve                L_Ve                K_Ea                U_Ea             Etot_Ea                L_Ea                K_Ma                U_Ma             Etot_Ma                L_Ma                K_Ju                U_Ju             Etot_Ju                L_Ju                K_Sa                U_Sa             Etot_Sa                L_Sa                K_Ur                U_Ur             Etot_Ur                L_Ur                K_Ne                U_Ne             Etot_Ne                L_Ne                K_Pl                U_Pl             Etot_pl                L_Pl
49.15000        5.211079E-06       -1.342044E-05       -8.209361E-06        4.120007E-13        6.596680E-05       -0.0001335196       -6.755276E-05        1.693187E-10        5.561603E-05       -0.0001139999       -5.838388E-05        3.610600E-10        4.033306E-06       -8.267864E-06       -4.234558E-06        6.134151E-12         0.003607787        -0.007253860        -0.003646073        0.0001855300        0.0005388410        -0.001131060       -0.0005922190        3.067852E-05        4.967830E-05       -9.471671E-05       -4.503841E-05        1.439966E-06        3.454598E-05       -6.845959E-05       -3.391361E-05        3.147673E-06        3.019132E-08       -6.304708E-08       -3.285577E-08        6.334939E-12
49.20000        5.015919E-06       -1.318276E-05       -8.166844E-06        4.119967E-13        6.508584E-05       -0.0001325670       -6.748112E-05        1.693182E-10        5.681620E-05       -0.0001152274       -5.841120E-05        3.610685E-10        4.162653E-06       -8.398061E-06       -4.235408E-06        6.133943E-12         0.003599266        -0.007245339        -0.003646072        0.0001855300        0.0005390604        -0.001131279       -0.0005922187        3.067852E-05        4.967992E-05       -9.471916E-05       -4.503924E-05        1.439963E-06        3.454606E-05       -6.845937E-05       -3.391332E-05        3.147675E-06        3.017335E-08       -6.302905E-08       -3.285570E-08        6.334939E-12
49.25000        5.162459E-06       -1.336032E-05       -8.197862E-06        4.119909E-13        6.283649E-05       -0.0001301509       -6.731442E-05        1.693186E-10        5.795861E-05       -0.0001163977       -5.843905E-05        3.610755E-10        4.298546E-06       -8.534936E-06       -4.236391E-06        6.133750E-12         0.003590807        -0.007236879        -0.003646072        0.0001855300        0.0005392850        -0.001131504       -0.0005922185        3.067852E-05        4.968147E-05       -9.472155E-05       -4.504008E-05        1.439959E-06        3.454613E-05       -6.845916E-05       -3.391302E-05        3.147677E-06        3.015540E-08       -6.301103E-08       -3.285563E-08        6.334939E-12
49.30000        5.477104E-06       -1.376329E-05       -8.286185E-06        4.119885E-13        5.996680E-05       -0.0001270986       -6.713180E-05        1.693200E-10        5.892216E-05       -0.0001173862       -5.846402E-05        3.610797E-10        4.437263E-06       -8.674759E-06       -4.237497E-06        6.133576E-12         0.003582415        -0.007228487        -0.003646072        0.0001855300        0.0005395151        -0.001131733       -0.0005922183        3.067851E-05        4.968293E-05       -9.472386E-05       -4.504093E-05        1.439956E-06        3.454621E-05       -6.845894E-05       -3.391273E-05        3.147678E-06        3.013747E-08       -6.299304E-08       -3.285557E-08        6.334939E-12
49.35000        5.563335E-06       -1.388135E-05       -8.318019E-06        4.119910E-13        5.726962E-05       -0.0001242561       -6.698649E-05        1.693223E-10        5.959449E-05       -0.0001180768       -5.848231E-05        3.610801E-10        4.574193E-06       -8.812893E-06       -4.238700E-06        6.133420E-12         0.003574095        -0.007220166        -0.003646071        0.0001855301        0.0005397504        -0.001131969       -0.0005922181        3.067851E-05        4.968432E-05       -9.472610E-05       -4.504178E-05        1.439952E-06        3.454628E-05       -6.845872E-05       -3.391244E-05        3.147680E-06        3.011956E-08       -6.297507E-08       -3.285551E-08        6.334939E-12
49.40000        5.311956E-06       -1.354736E-05       -8.235406E-06        4.119957E-13        5.533188E-05       -0.0001222275       -6.689566E-05        1.693254E-10        5.989165E-05       -0.0001183823       -5.849068E-05        3.610765E-10        4.703905E-06       -8.943856E-06       -4.239951E-06        6.133283E-12         0.003565852        -0.007211922        -0.003646070        0.0001855301        0.0005399911        -0.001132209       -0.0005922181        3.067850E-05        4.968564E-05       -9.472827E-05       -4.504263E-05        1.439949E-06        3.454635E-05       -6.845849E-05       -3.391214E-05        3.147682E-06        3.010167E-08       -6.295712E-08       -3.285545E-08        6.334939E-12
49.45000        5.042387E-06       -1.321444E-05       -8.172053E-06        4.120018E-13        5.448588E-05       -0.0001213450       -6.685913E-05        1.693291E-10        5.977526E-05       -0.0001182628       -5.848753E-05        3.610698E-10        4.820381E-06       -9.061556E-06       -4.241175E-06        6.133165E-12         0.003557691        -0.007203760        -0.003646068        0.0001855302        0.0005402371        -0.001132455       -0.0005922181        3.067849E-05        4.968688E-05       -9.473036E-05       -4.504348E-05        1.439945E-06        3.454642E-05       -6.845826E-05       -3.391185E-05        3.147684E-06        3.008379E-08       -6.293919E-08       -3.285540E-08        6.334939E-12
49.50000        5.083875E-06       -1.326446E-05       -8.180583E-06        4.120019E-13        5.485408E-05       -0.0001217287       -6.687461E-05        1.693323E-10        5.926102E-05       -0.0001177345       -5.847350E-05        3.610616E-10        4.917435E-06       -9.159710E-06       -4.242274E-06        6.133062E-12         0.003549618        -0.007195684        -0.003646067        0.0001855302        0.0005404883        -0.001132707       -0.0005922183        3.067848E-05        4.968804E-05       -9.473237E-05       -4.504433E-05        1.439942E-06        3.454648E-05       -6.845804E-05       -3.391155E-05        3.147685E-06        3.006594E-08       -6.292129E-08       -3.285535E-08        6.334939E-12
49.55000        5.387755E-06       -1.364506E-05       -8.257303E-06        4.119965E-13        5.638362E-05       -0.0001233268       -6.694323E-05        1.693342E-10        5.841500E-05       -0.0001168662       -5.845121E-05        3.610533E-10        4.989314E-06       -9.232456E-06       -4.243142E-06        6.132975E-12         0.003541636        -0.007187700        -0.003646064        0.0001855303        0.0005407448        -0.001132963       -0.0005922186        3.067847E-05        4.968913E-05       -9.473430E-05       -4.504517E-05        1.439938E-06        3.454654E-05       -6.845781E-05       -3.391126E-05        3.147687E-06        3.004810E-08       -6.290341E-08       -3.285530E-08        6.334939E-12
49.60000        5.577074E-06       -1.390064E-05       -8.323565E-06        4.119905E-13        5.883098E-05       -0.0001258981       -6.706715E-05        1.693342E-10        5.733940E-05       -0.0001157637       -5.842433E-05        3.610455E-10        5.031384E-06       -9.275064E-06       -4.243680E-06        6.132898E-12         0.003533751        -0.007179812        -0.003646061        0.0001855303        0.0005410066        -0.001133226       -0.0005922190        3.067846E-05        4.969014E-05       -9.473616E-05       -4.504601E-05        1.439935E-06        3.454660E-05       -6.845757E-05       -3.391097E-05        3.147689E-06        3.003029E-08       -6.288555E-08       -3.285526E-08        6.334939E-12
49.65000        5.411599E-06       -1.367627E-05       -8.264671E-06        4.119878E-13        6.171326E-05       -0.0001289517       -6.723845E-05        1.693324E-10        5.615331E-05       -0.0001145499       -5.839655E-05        3.610387E-10        5.040782E-06       -9.284605E-06       -4.243823E-06        6.132832E-12         0.003525967        -0.007172024        -0.003646057        0.0001855304        0.0005412737        -0.001133493       -0.0005922196        3.067844E-05        4.969108E-05       -9.473793E-05       -4.504684E-05        1.439931E-06        3.454666E-05       -6.845734E-05       -3.391068E-05        3.147690E-06        3.001249E-08       -6.286771E-08       -3.285522E-08        6.334939E-12
49.70000        5.101270E-06       -1.328556E-05       -8.184292E-06        4.119900E-13        6.430421E-05       -0.0001317239       -6.741973E-05        1.693300E-10        5.497466E-05       -0.0001133455       -5.837081E-05        3.610330E-10        5.016852E-06       -9.260410E-06       -4.243558E-06        6.132770E-12         0.003518288        -0.007164342        -0.003646054        0.0001855305        0.0005415459        -0.001133766       -0.0005922202        3.067843E-05        4.969195E-05       -9.473961E-05       -4.504767E-05        1.439927E-06        3.454671E-05       -6.845711E-05       -3.391040E-05        3.147692E-06        2.999471E-08       -6.284990E-08       -3.285519E-08        6.334939E-12
49.75000        5.032891E-06       -1.320307E-05       -8.170178E-06        4.119956E-13        6.579750E-05       -0.0001333351       -6.753760E-05        1.693279E-10        5.390748E-05       -0.0001122566       -5.834909E-05        3.610281E-10        4.961250E-06       -9.204177E-06       -4.242927E-06        6.132713E-12         0.003510720        -0.007156770        -0.003646050        0.0001855306        0.0005418234        -0.001134044       -0.0005922209        3.067841E-05        4.969273E-05       -9.474122E-05       -4.504849E-05        1.439924E-06        3.454677E-05       -6.845688E-05       -3.391012E-05        3.147694E-06        2.997695E-08       -6.283211E-08       -3.285516E-08        6.334939E-12
49.80000        5.286695E-06       -1.351528E-05       -8.228583E-06        4.120006E-13        6.566044E-05       -0.0001331866       -6.752620E-05        1.693265E-10        5.303531E-05       -0.0001113677       -5.833244E-05        3.610243E-10        4.877688E-06       -9.119700E-06       -4.242012E-06        6.132658E-12         0.003503265        -0.007149312        -0.003646047        0.0001855306        0.0005421061        -0.001134328       -0.0005922216        3.067839E-05        4.969345E-05       -9.474274E-05       -4.504930E-05        1.439921E-06        3.454682E-05       -6.845666E-05       -3.390984E-05        3.147695E-06        2.995921E-08       -6.281435E-08       -3.285513E-08        6.334939E-12
49.85000        5.554113E-06       -1.386853E-05       -8.314419E-06        4.120001E-13        6.394388E-05       -0.0001313365       -6.739265E-05        1.693253E-10        5.241925E-05       -0.0001107404       -5.832115E-05        3.610228E-10        4.771383E-06       -9.012297E-06       -4.240914E-06        6.132612E-12         0.003495928        -0.007141973        -0.003646045        0.0001855307        0.0005423939        -0.001134616       -0.0005922223        3.067837E-05        4.969409E-05       -9.474419E-05       -4.505010E-05        1.439917E-06        3.454686E-05       -6.845643E-05       -3.390957E-05        3.147697E-06        2.994149E-08       -6.279660E-08       -3.285511E-08        6.334939E-12
49.90000        5.495403E-06       -1.378798E-05       -8.292573E-06        4.119959E-13        6.125112E-05       -0.0001284599       -6.720878E-05        1.693248E-10        5.209857E-05       -0.0001104138       -5.831523E-05        3.610235E-10        4.648375E-06       -8.888100E-06       -4.239724E-06        6.132592E-12         0.003488713        -0.007134756        -0.003646043        0.0001855308        0.0005426869        -0.001134910       -0.0005922230        3.067835E-05        4.969465E-05       -9.474555E-05       -4.505089E-05        1.439914E-06        3.454691E-05       -6.845620E-05       -3.390930E-05        3.147698E-06        2.992379E-08       -6.277888E-08       -3.285509E-08        6.334939E-12
49.95000        5.184946E-06       -1.338799E-05       -8.203044E-06        4.119940E-13        5.839648E-05       -0.0001254401       -6.704360E-05        1.693246E-10        5.209237E-05       -0.0001104071       -5.831473E-05        3.610254E-10        4.514848E-06       -8.753364E-06       -4.238516E-06        6.132604E-12         0.003481623        -0.007127665        -0.003646042        0.0001855309        0.0005429851        -0.001135209       -0.0005922237        3.067833E-05        4.969514E-05       -9.474682E-05       -4.505168E-05        1.439910E-06        3.454695E-05       -6.845598E-05       -3.390903E-05        3.147700E-06        2.990611E-08       -6.276117E-08       -3.285507E-08        6.334939E-12
50.00000        5.015055E-06       -1.318167E-05       -8.166611E-06        4.119952E-13        5.607317E-05       -0.0001230018       -6.692866E-05        1.693249E-10        5.240086E-05       -0.0001107208       -5.831994E-05        3.610280E-10        4.376597E-06       -8.613949E-06       -4.237353E-06        6.132645E-12         0.003474663        -0.007120704        -0.003646041        0.0001855309        0.0005432884        -0.001135513       -0.0005922244        3.067831E-05        4.969556E-05       -9.474802E-05       -4.505246E-05        1.439907E-06        3.454699E-05       -6.845575E-05       -3.390877E-05        3.147702E-06        2.988844E-08       -6.274349E-08       -3.285505E-08        6.334938E-12
50.05000        5.187916E-06       -1.339167E-05       -8.203755E-06        4.119983E-13        5.472269E-05       -0.0001215916       -6.686891E-05        1.693263E-10        5.300550E-05       -0.0001113364       -5.833089E-05        3.610313E-10        4.238705E-06       -8.474987E-06       -4.236282E-06        6.132705E-12         0.003467835        -0.007113876        -0.003646041        0.0001855310        0.0005435968        -0.001135822       -0.0005922251        3.067828E-05        4.969590E-05       -9.474913E-05       -4.505323E-05        1.439904E-06        3.454702E-05       -6.845553E-05       -3.390851E-05        3.147703E-06        2.987080E-08       -6.272583E-08       -3.285503E-08        6.334938E-12
50.10000        5.497604E-06       -1.379094E-05       -8.293335E-06        4.120032E-13        5.455376E-05       -0.0001214155       -6.686177E-05        1.693287E-10        5.386783E-05       -0.0001122152       -5.834740E-05        3.610355E-10        4.105390E-06       -8.340726E-06       -4.235336E-06        6.132776E-12         0.003461144        -0.007107186        -0.003646041        0.0001855311        0.0005439103        -0.001136136       -0.0005922258        3.067825E-05        4.969618E-05       -9.475016E-05       -4.505398E-05        1.439901E-06        3.454706E-05       -6.845530E-05       -3.390825E-05        3.147705E-06        2.985317E-08       -6.270819E-08       -3.285502E-08        6.334938E-12
50.15000        5.552639E-06       -1.386647E-05       -8.313829E-06        4.120041E-13        5.558965E-05       -0.0001224964       -6.690678E-05        1.693316E-10        5.492785E-05       -0.0001132968       -5.836899E-05        3.610409E-10        3.979992E-06       -8.214518E-06       -4.234526E-06        6.132855E-12         0.003454593        -0.007100635        -0.003646042        0.0001855312        0.0005442288        -0.001136456       -0.0005922267        3.067823E-05        4.969637E-05       -9.475110E-05       -4.505473E-05        1.439898E-06        3.454709E-05       -6.845508E-05       -3.390799E-05        3.147706E-06        2.983556E-08       -6.269057E-08       -3.285501E-08        6.334938E-12
50.20000        5.283376E-06       -1.351106E-05       -8.227681E-06        4.119999E-13        5.767561E-05       -0.0001246821       -6.700645E-05        1.693342E-10        5.610305E-05       -0.0001144976       -5.839458E-05        3.610474E-10        3.865051E-06       -8.098899E-06       -4.233848E-06        6.132943E-12         0.003448185        -0.007094227        -0.003646043        0.0001855313        0.0005445524        -0.001136780       -0.0005922277        3.067820E-05        4.969650E-05       -9.475195E-05       -4.505545E-05        1.439895E-06        3.454711E-05       -6.845485E-05       -3.390773E-05        3.147707E-06        2.981797E-08       -6.267297E-08       -3.285500E-08        6.334937E-12
50.25000        5.031981E-06       -1.320196E-05       -8.169979E-06        4.119939E-13        6.043911E-05       -0.0001275984       -6.715930E-05        1.693355E-10        5.729017E-05       -0.0001157125       -5.842228E-05        3.610549E-10        3.762426E-06       -7.995716E-06       -4.233290E-06        6.133042E-12         0.003441922        -0.007087965        -0.003646043        0.0001855314        0.0005448811        -0.001137110       -0.0005922288        3.067817E-05        4.969655E-05       -9.475271E-05       -4.505616E-05        1.439892E-06        3.454714E-05       -6.845462E-05       -3.390748E-05        3.147709E-06        2.980040E-08       -6.265540E-08       -3.285500E-08        6.334937E-12
50.30000        5.103895E-06       -1.328873E-05       -8.184836E-06        4.119905E-13        6.325291E-05       -0.0001305961       -6.734319E-05        1.693348E-10        5.837164E-05       -0.0001168208       -5.844921E-05        3.610632E-10        3.673427E-06       -7.906266E-06       -4.232839E-06        6.133153E-12         0.003435809        -0.007081852        -0.003646043        0.0001855315        0.0005452147        -0.001137445       -0.0005922300        3.067813E-05        4.969653E-05       -9.475338E-05       -4.505685E-05        1.439889E-06        3.454716E-05       -6.845440E-05       -3.390723E-05        3.147710E-06        2.978285E-08       -6.263785E-08       -3.285500E-08        6.334937E-12
50.35000        5.414643E-06       -1.368025E-05       -8.265603E-06        4.119914E-13        6.531235E-05       -0.0001328112       -6.749880E-05        1.693325E-10        5.922810E-05       -0.0001176998       -5.847173E-05        3.610712E-10        3.598945E-06       -7.831427E-06       -4.232482E-06        6.133278E-12         0.003429848        -0.007075889        -0.003646042        0.0001855316        0.0005455533        -0.001137785       -0.0005922314        3.067810E-05        4.969644E-05       -9.475395E-05       -4.505751E-05        1.439886E-06        3.454718E-05       -6.845417E-05       -3.390699E-05        3.147712E-06        2.976532E-08       -6.262032E-08       -3.285500E-08        6.334936E-12
50.40000        5.576643E-06       -1.390000E-05       -8.323359E-06        4.119966E-13        6.591833E-05       -0.0001334668       -6.754842E-05        1.693295E-10        5.975637E-05       -0.0001182425       -5.848616E-05        3.610778E-10        3.539564E-06       -7.771771E-06       -4.232207E-06        6.133418E-12         0.003424041        -0.007070082        -0.003646040        0.0001855317        0.0005458969        -0.001138130       -0.0005922328        3.067807E-05        4.969628E-05       -9.475442E-05       -4.505815E-05        1.439883E-06        3.454720E-05       -6.845394E-05       -3.390675E-05        3.147713E-06        2.974781E-08       -6.260281E-08       -3.285500E-08        6.334936E-12
50.45000        5.384346E-06       -1.364058E-05       -8.256239E-06        4.120024E-13        6.484755E-05       -0.0001323097       -6.746216E-05        1.693268E-10        5.988875E-05       -0.0001183786       -5.848981E-05        3.610817E-10        3.495647E-06       -7.727652E-06       -4.232005E-06        6.133574E-12         0.003418392        -0.007064431        -0.003646039        0.0001855318        0.0005462455        -0.001138480       -0.0005922344        3.067803E-05        4.969604E-05       -9.475480E-05       -4.505876E-05        1.439881E-06        3.454721E-05       -6.845372E-05       -3.390651E-05        3.147714E-06        2.973031E-08       -6.258533E-08       -3.285501E-08        6.334935E-12
50.50000        5.081750E-06       -1.326186E-05       -8.180109E-06        4.120031E-13        6.249066E-05       -0.0001297812       -6.729057E-05        1.693248E-10        5.960764E-05       -0.0001180896       -5.848194E-05        3.610819E-10        3.467408E-06       -7.699278E-06       -4.231870E-06        6.133745E-12         0.003412903        -0.007058940        -0.003646036        0.0001855319        0.0005465989        -0.001138835       -0.0005922360        3.067799E-05        4.969574E-05       -9.475508E-05       -4.505934E-05        1.439879E-06        3.454722E-05       -6.845350E-05       -3.390628E-05        3.147715E-06        2.971284E-08       -6.256786E-08       -3.285503E-08        6.334935E-12
50.55000        5.044052E-06       -1.321641E-05       -8.172354E-06        4.119981E-13        5.961653E-05       -0.0001267280       -6.711151E-05        1.693236E-10        5.894960E-05       -0.0001174136       -5.846404E-05        3.610785E-10        3.454959E-06       -7.686758E-06       -4.231799E-06        6.133933E-12         0.003407577        -0.007053611        -0.003646034        0.0001855320        0.0005469573        -0.001139195       -0.0005922377        3.067795E-05        4.969536E-05       -9.475526E-05       -4.505990E-05        1.439876E-06        3.454723E-05       -6.845328E-05       -3.390605E-05        3.147717E-06        2.969538E-08       -6.255042E-08       -3.285504E-08        6.334934E-12
50.60000        5.315609E-06       -1.355196E-05       -8.236351E-06        4.119935E-13        5.699804E-05       -0.0001239712       -6.697312E-05        1.693232E-10        5.799720E-05       -0.0001164365       -5.843933E-05        3.610722E-10        3.458339E-06       -7.690127E-06       -4.231788E-06        6.134134E-12         0.003402415        -0.007048446        -0.003646031        0.0001855321        0.0005473206        -0.001139560       -0.0005922395        3.067791E-05        4.969491E-05       -9.475534E-05       -4.506043E-05        1.439874E-06        3.454724E-05       -6.845307E-05       -3.390583E-05        3.147718E-06        2.967794E-08       -6.253300E-08       -3.285506E-08        6.334934E-12
50.65000        5.564434E-06       -1.388284E-05       -8.318411E-06        4.119918E-13        5.518883E-05       -0.0001220783       -6.688947E-05        1.693236E-10        5.686192E-05       -0.0001152735       -5.841157E-05        3.610646E-10        3.477528E-06       -7.709368E-06       -4.231840E-06        6.134346E-12         0.003397421        -0.007043449        -0.003646029        0.0001855322        0.0005476887        -0.001139930       -0.0005922412        3.067787E-05        4.969439E-05       -9.475532E-05       -4.506092E-05        1.439872E-06        3.454724E-05       -6.845285E-05       -3.390561E-05        3.147719E-06        2.966052E-08       -6.251561E-08       -3.285508E-08        6.334933E-12
50.70000        5.474281E-06       -1.375943E-05       -8.285147E-06        4.119940E-13        5.449252E-05       -0.0001213521       -6.685958E-05        1.693250E-10        5.566454E-05       -0.0001140487       -5.838420E-05        3.610568E-10        3.512442E-06       -7.744399E-06       -4.231957E-06        6.134566E-12         0.003392595        -0.007038622        -0.003646027        0.0001855324        0.0005480616        -0.001140305       -0.0005922430        3.067782E-05        4.969380E-05       -9.475520E-05       -4.506139E-05        1.439870E-06        3.454724E-05       -6.845264E-05       -3.390540E-05        3.147720E-06        2.964312E-08       -6.249823E-08       -3.285511E-08        6.334933E-12
50.75000        5.159238E-06       -1.335628E-05       -8.197041E-06        4.119984E-13        5.500951E-05       -0.0001218910       -6.688152E-05        1.693272E-10        5.451881E-05       -0.0001128785       -5.835972E-05        3.610495E-10        3.562911E-06       -7.795057E-06       -4.232146E-06        6.134786E-12         0.003387941        -0.007033967        -0.003646025        0.0001855325        0.0005484394        -0.001140684       -0.0005922449        3.067778E-05        4.969315E-05       -9.475498E-05       -4.506183E-05        1.439869E-06        3.454724E-05       -6.845243E-05       -3.390519E-05        3.147721E-06        2.962574E-08       -6.248087E-08       -3.285513E-08        6.334932E-12
50.80000        5.016125E-06       -1.318293E-05       -8.166804E-06        4.120019E-13        5.666564E-05       -0.0001236225       -6.695682E-05        1.693301E-10        5.352106E-05       -0.0001118608       -5.833971E-05        3.610432E-10        3.628648E-06       -7.861062E-06       -4.232414E-06        6.134999E-12         0.003383461        -0.007029485        -0.003646024        0.0001855326        0.0005488219        -0.001141069       -0.0005922469        3.067773E-05        4.969242E-05       -9.475466E-05       -4.506224E-05        1.439867E-06        3.454723E-05       -6.845222E-05       -3.390499E-05        3.147722E-06        2.960838E-08       -6.246354E-08       -3.285516E-08        6.334932E-12
50.85000        5.214397E-06       -1.342448E-05       -8.210082E-06        4.120005E-13        5.919045E-05       -0.0001262776       -6.708720E-05        1.693333E-10        5.274577E-05       -0.0001110707       -5.832496E-05        3.610380E-10        3.709183E-06       -7.941954E-06       -4.232771E-06        6.135195E-12         0.003379156        -0.007025179        -0.003646023        0.0001855327        0.0005492092        -0.001141458       -0.0005922490        3.067768E-05        4.969162E-05       -9.475423E-05       -4.506261E-05        1.439866E-06        3.454723E-05       -6.845201E-05       -3.390479E-05        3.147723E-06        2.959103E-08       -6.244623E-08       -3.285520E-08        6.334931E-12
50.90000        5.516726E-06       -1.381693E-05       -8.300209E-06        4.119957E-13        6.206866E-05       -0.0001293307       -6.726204E-05        1.693360E-10        5.224500E-05       -0.0001105608       -5.831581E-05        3.610338E-10        3.803796E-06       -8.037021E-06       -4.233225E-06        6.135364E-12         0.003375027        -0.007021049        -0.003646022        0.0001855329        0.0005496012        -0.001141852       -0.0005922511        3.067763E-05        4.969075E-05       -9.475370E-05       -4.506295E-05        1.439864E-06        3.454722E-05       -6.845180E-05       -3.390459E-05        3.147724E-06        2.957371E-08       -6.242894E-08       -3.285523E-08        6.334930E-12
50.95000        5.540208E-06       -1.384921E-05       -8.309004E-06        4.119913E-13        6.455163E-05       -0.0001319907       -6.743905E-05        1.693372E-10        5.204982E-05       -0.0001103622       -5.831234E-05        3.610307E-10        3.911413E-06       -8.145197E-06       -4.233785E-06        6.135496E-12         0.003371078        -0.007017098        -0.003646021        0.0001855330        0.0005499979        -0.001142251       -0.0005922534        3.067758E-05        4.968982E-05       -9.475307E-05       -4.506325E-05        1.439863E-06        3.454720E-05       -6.845160E-05       -3.390440E-05        3.147725E-06        2.955640E-08       -6.241167E-08       -3.285527E-08        6.334930E-12
51.00000        5.255203E-06       -1.347550E-05       -8.220301E-06        4.119906E-13        6.584892E-05       -0.0001333915       -6.754255E-05        1.693364E-10        5.217182E-05       -0.0001104864       -5.831456E-05        3.610285E-10        4.030488E-06       -8.264953E-06       -4.234465E-06        6.135576E-12         0.003367309        -0.007013327        -0.003646019        0.0001855331        0.0005503994        -0.001142655       -0.0005922557        3.067753E-05        4.968881E-05       -9.475233E-05       -4.506351E-05        1.439862E-06        3.454719E-05       -6.845140E-05       -3.390421E-05        3.147726E-06        2.953911E-08       -6.239442E-08       -3.285531E-08        6.334929E-12
51.05000        5.023587E-06       -1.319187E-05       -8.168282E-06        4.119938E-13        6.549338E-05       -0.0001330068       -6.751341E-05        1.693341E-10        5.260384E-05       -0.0001109263       -5.832248E-05        3.610273E-10        4.158884E-06       -8.394165E-06       -4.235281E-06        6.135596E-12         0.003363722        -0.007009738        -0.003646016        0.0001855333        0.0005508054        -0.001143063       -0.0005922580        3.067747E-05        4.968774E-05       -9.475148E-05       -4.506374E-05        1.439862E-06        3.454717E-05       -6.845120E-05       -3.390403E-05        3.147727E-06        2.952185E-08       -6.237720E-08       -3.285535E-08        6.334928E-12
51.10000        5.124964E-06       -1.331434E-05       -8.189379E-06        4.119997E-13        6.361762E-05       -0.0001309870       -6.736943E-05        1.693313E-10        5.331958E-05       -0.0001116556       -5.833604E-05        3.610269E-10        4.293742E-06       -8.529977E-06       -4.236235E-06        6.135558E-12         0.003360318        -0.007006332        -0.003646014        0.0001855334        0.0005512161        -0.001143477       -0.0005922604        3.067742E-05        4.968659E-05       -9.475052E-05       -4.506393E-05        1.439861E-06        3.454714E-05       -6.845100E-05       -3.390385E-05        3.147728E-06        2.950460E-08       -6.235999E-08       -3.285540E-08        6.334928E-12
51.15000        5.439747E-06       -1.371337E-05       -8.273620E-06        4.120030E-13        6.087109E-05       -0.0001280568       -6.718569E-05        1.693289E-10        5.427210E-05       -0.0001126271       -5.835498E-05        3.610276E-10        4.431376E-06       -8.668694E-06       -4.237318E-06        6.135469E-12         0.003357099        -0.007003110        -0.003646011        0.0001855335        0.0005516314        -0.001143894       -0.0005922629        3.067736E-05        4.968538E-05       -9.474946E-05       -4.506408E-05        1.439861E-06        3.454712E-05       -6.845080E-05       -3.390368E-05        3.147729E-06        2.948736E-08       -6.234281E-08       -3.285545E-08        6.334927E-12
51.20000        5.573540E-06       -1.389562E-05       -8.322083E-06        4.120010E-13        5.806366E-05       -0.0001250902       -6.702658E-05        1.693272E-10        5.539230E-05       -0.0001137709       -5.837865E-05        3.610294E-10        4.567238E-06       -8.805738E-06       -4.238500E-06        6.135342E-12         0.003354066        -0.007000075        -0.003646010        0.0001855337        0.0005520513        -0.001144317       -0.0005922654        3.067730E-05        4.968410E-05       -9.474829E-05       -4.506419E-05        1.439860E-06        3.454709E-05       -6.845061E-05       -3.390352E-05        3.147730E-06        2.947015E-08       -6.232565E-08       -3.285550E-08        6.334926E-12
51.25000        5.356879E-06       -1.360494E-05       -8.248059E-06        4.119975E-13        5.585615E-05       -0.0001227751       -6.691898E-05        1.693263E-10        5.658881E-05       -0.0001149945       -5.840567E-05        3.610325E-10        4.695979E-06       -8.935712E-06       -4.239732E-06        6.135189E-12         0.003351220        -0.006997228        -0.003646008        0.0001855338        0.0005524757        -0.001144744       -0.0005922679        3.067724E-05        4.968275E-05       -9.474702E-05       -4.506426E-05        1.439860E-06        3.454706E-05       -6.845042E-05       -3.390336E-05        3.147730E-06        2.945296E-08       -6.230851E-08       -3.285555E-08        6.334926E-12
51.30000        5.065049E-06       -1.324168E-05       -8.176629E-06        4.119946E-13        5.465616E-05       -0.0001215223       -6.686617E-05        1.693262E-10        5.775139E-05       -0.0001161852       -5.843377E-05        3.610367E-10        4.811677E-06       -9.052617E-06       -4.240939E-06        6.135026E-12         0.003348562        -0.006994570        -0.003646008        0.0001855340        0.0005529047        -0.001145175       -0.0005922705        3.067718E-05        4.968134E-05       -9.474564E-05       -4.506430E-05        1.439861E-06        3.454703E-05       -6.845023E-05       -3.390320E-05        3.147731E-06        2.943578E-08       -6.229139E-08       -3.285561E-08        6.334925E-12
51.35000        5.057996E-06       -1.323317E-05       -8.175174E-06        4.119966E-13        5.464626E-05       -0.0001215119       -6.686560E-05        1.693271E-10        5.875970E-05       -0.0001172194       -5.845971E-05        3.610421E-10        4.908244E-06       -9.150268E-06       -4.242025E-06        6.134862E-12         0.003346094        -0.006992102        -0.003646007        0.0001855341        0.0005533381        -0.001145611       -0.0005922731        3.067711E-05        4.967985E-05       -9.474415E-05       -4.506430E-05        1.439861E-06        3.454699E-05       -6.845004E-05       -3.390305E-05        3.147732E-06        2.941863E-08       -6.227429E-08       -3.285566E-08        6.334924E-12
51.40000        5.343960E-06       -1.358830E-05       -8.244344E-06        4.120000E-13        5.582777E-05       -0.0001227450       -6.691723E-05        1.693290E-10        5.949832E-05       -0.0001179780       -5.847972E-05        3.610483E-10        4.980006E-06       -9.222887E-06       -4.242882E-06        6.134705E-12         0.003343816        -0.006989824        -0.003646008        0.0001855343        0.0005537759        -0.001146052       -0.0005922758        3.067705E-05        4.967830E-05       -9.474256E-05       -4.506426E-05        1.439862E-06        3.454695E-05       -6.844985E-05       -3.390290E-05        3.147733E-06        2.940149E-08       -6.225721E-08       -3.285572E-08        6.334923E-12
