#Time(Yr)                X_Me                Y_Me                Z_Me           R_Mercury                X_Ve                Y_Ve                Z_Ve             R_Venus                X_Ea                Y_Ea                Z_Ea             R_Earth                X_Ma                Y_Ma                Z_Ma              R_Mars                X_Ju                Y_Ju                Z_Ju           R_Jupiter                X_Sa                Y_Sa                Z_Sa            R_Saturn                X_Ur                Y_Ur                Z_Ur            R_Uranus                X_Ne                Y_Ne                Z_Ne           R_Neptune                X_Pu                Y_Pu                Z_Pu             R_Pluto
131.950          -0.0820779           -0.489141          -0.0327625            0.497060            0.164698           -0.719440          -0.0197084            0.738314           -0.145159           -0.992121         0.000426584             1.00268             1.33156           -0.981424          -0.0529288             1.65501            -3.17018             4.20158           0.0529355             5.26366            -5.92526            -7.94868            0.373197             9.92116            -17.1556             6.15727            0.244742             18.2287            -17.5990            -24.6450            0.912910             30.2974             21.8618             42.1882            -10.8286             48.7344
132.000            0.332083           -0.358156          -0.0597518            0.492062            0.498392           -0.566412          -0.0368043            0.755362            0.173591           -0.992639         0.000357869             1.00770             1.45738           -0.786185          -0.0518672             1.65672            -3.28070             4.12307           0.0557335             5.26933            -5.84893            -8.00971            0.371191             9.92488            -17.1804             6.08606            0.244799             18.2281            -17.5527            -24.6780            0.912523             30.2974             21.8268             42.2044            -10.8203             48.7309
132.050            0.471145           0.0695237          -0.0372424            0.477701            0.717952           -0.283675          -0.0454719            0.773301            0.475597           -0.897415         0.000254633             1.01565             1.55156           -0.573881          -0.0496797             1.65504            -3.38902             4.04178           0.0584939             5.27492            -5.77201            -8.06993            0.369148             9.92855            -17.2048             6.01474            0.244852             18.2275            -17.5063            -24.7110            0.912134             30.2975             21.7918             42.2205            -10.8119             48.7273
132.100            0.183639            0.434259           0.0189856            0.471874            0.784278           0.0596084          -0.0444343            0.787794            0.732798           -0.717649         0.000127418             1.02568             1.61197           -0.349082          -0.0464106             1.64998            -3.49505             3.95777           0.0612149             5.28044            -5.69450            -8.12933            0.367067             9.93218            -17.2290             5.94333            0.244900             18.2270            -17.4599            -24.7438            0.911741             30.2975             21.7567             42.2366            -10.8035             48.7237
132.150           -0.276368            0.391080           0.0573797            0.482303            0.692283            0.390860          -0.0344270            0.795747            0.922971           -0.472240        -1.14346E-05             1.03677             1.63695           -0.116612          -0.0421217             1.64164            -3.59874             3.87111           0.0638950             5.28588            -5.61643            -8.18792            0.364949             9.93576            -17.2529             5.87181            0.244945             18.2264            -17.4135            -24.7766            0.911344             30.2975             21.7217             42.2526            -10.7951             48.7201
132.200           -0.493254          0.00386572           0.0452961            0.495344            0.464686            0.645554          -0.0176762            0.795604             1.03140           -0.185005        -0.000149250             1.04786             1.62541            0.118461          -0.0368930             1.63014            -3.70002             3.78186           0.0665323             5.29123            -5.53778            -8.24568            0.362794             9.93931            -17.2765             5.80021            0.244986             18.2258            -17.3670            -24.8092            0.910945             30.2975             21.6866             42.2686            -10.7867             48.7165
132.250           -0.309598           -0.386485         -0.00356985            0.495212            0.146018            0.773735          0.00253877            0.787397             1.05135            0.118101        -0.000274234             1.05796             1.57684            0.350836          -0.0308237             1.61569            -3.79884             3.69009           0.0691253             5.29649            -5.45859            -8.30261            0.360603             9.94281            -17.2999             5.72850            0.245022             18.2253            -17.3204            -24.8418            0.910542             30.2975             21.6515             42.2846            -10.7783             48.7129
132.300            0.125663           -0.462740          -0.0495346            0.482051           -0.202174            0.745491           0.0222405            0.772739            0.983675            0.411365        -0.000376328             1.06623             1.49136            0.575002          -0.0240330             1.59855            -3.89514             3.59587           0.0716725             5.30165            -5.37884            -8.35871            0.358376             9.94627            -17.3229             5.65671            0.245055             18.2248            -17.2737            -24.8743            0.910136             30.2975             21.6164             42.3005            -10.7699             48.7093
132.350            0.450202           -0.131277          -0.0518548            0.471810           -0.507126            0.557793           0.0371852            0.754780            0.835901            0.671136        -0.000447741             1.07199             1.36985            0.785276          -0.0166616             1.57906            -3.98886             3.49927           0.0741721             5.30673            -5.29855            -8.41396            0.356113             9.94969            -17.3457             5.58482            0.245084             18.2243            -17.2270            -24.9067            0.909727             30.2975             21.5812             42.3164            -10.7615             48.7056
132.400            0.351675            0.323552         -0.00544593            0.477902           -0.695680            0.242067           0.0435948            0.737881            0.621153            0.877137        -0.000483234             1.07480             1.21400            0.975867         -0.00887243             1.55762            -4.07994             3.40036           0.0766228             5.31170            -5.21773            -8.46838            0.353814             9.95306            -17.3682             5.51284            0.245108             18.2238            -17.1802            -24.9390            0.909315             30.2975             21.5461             42.3323            -10.7531             48.7020
132.450          -0.0648525            0.485815           0.0458874            0.492268           -0.713334           -0.133123           0.0392948            0.726713            0.357027             1.01342        -0.000480258             1.07447             1.02644             1.14097        -0.000851493             1.53473            -4.16833             3.29920           0.0790230             5.31658            -5.13639            -8.52194            0.351479             9.95638            -17.3904             5.44077            0.245129             18.2233            -17.1334            -24.9712            0.908899             30.2975             21.5109             42.3481            -10.7446             48.6983
132.500           -0.427727            0.246137           0.0592554            0.497036           -0.547546           -0.474076           0.0248896            0.724689           0.0644906             1.06906        -0.000439001             1.07101            0.810850             1.27493          0.00719274             1.51095            -4.25399             3.19588           0.0813713             5.32135            -5.05454            -8.57466            0.349110             9.95967            -17.4123             5.36861            0.245146             18.2228            -17.0865            -25.0033            0.908481             30.2975             21.4757             42.3639            -10.7362             48.6946
132.550           -0.446807           -0.191378           0.0249952            0.486711           -0.239768           -0.692086          0.00402987            0.732454           -0.233231             1.03883        -0.000362398             1.06469            0.572057             1.37240           0.0150312             1.48693            -4.33686             3.09047           0.0836663             5.32601            -4.97218            -8.62651            0.346705             9.96290            -17.4340             5.29637            0.245158             18.2224            -17.0396            -25.0354            0.908059             30.2975             21.4405             42.3796            -10.7277             48.6910
132.600          -0.0834127           -0.465069          -0.0306615            0.473484            0.128229           -0.736267          -0.0178419            0.747563           -0.511883            0.923641        -0.000256070             1.05600            0.316087             1.42868           0.0224185             1.46340            -4.41690             2.98304           0.0859067             5.33057            -4.88933            -8.67750            0.344266             9.96610            -17.4553             5.22404            0.245167             18.2219            -16.9925            -25.0673            0.907633             30.2975             21.4052             42.3953            -10.7193             48.6873
132.650            0.357536           -0.306343          -0.0578091            0.474362            0.465930           -0.606509          -0.0354987            0.765640           -0.747638            0.731044        -0.000128177             1.04565           0.0501586             1.43997           0.0290998             1.44113            -4.49406             2.87366           0.0880911             5.33501            -4.80598            -8.72763            0.341793             9.96925            -17.4764             5.15162            0.245172             18.2215            -16.9455            -25.0992            0.907205             30.2975             21.3700             42.4110            -10.7108             48.6836
132.700            0.467892            0.135637          -0.0315043            0.488173            0.701171           -0.343379          -0.0453492            0.782053           -0.918857            0.475341         1.08900E-05             1.03453           -0.217428             1.40377           0.0348216             1.42094            -4.56830             2.76242           0.0902182             5.33933            -4.72216            -8.77689            0.339285             9.97235            -17.4972             5.07912            0.245172             18.2211            -16.8983            -25.1310            0.906773             30.2975             21.3347             42.4266            -10.7023             48.6799
132.750            0.181308            0.462550           0.0215274            0.497281            0.791728         -0.00939267          -0.0458421            0.793109            -1.00817            0.177268         0.000149100             1.02364           -0.477539             1.31928           0.0393455             1.40360            -4.63958             2.64938           0.0922869             5.34354            -4.63787            -8.82527            0.336744             9.97540            -17.5177             5.00653            0.245169             18.2207            -16.8511            -25.1626            0.906338             30.2975             21.2994             42.4422            -10.6938             48.6761
132.800           -0.250796            0.418225           0.0572814            0.491011            0.725651            0.326452          -0.0372658            0.796573            -1.00473           -0.137113         0.000273703             1.01404           -0.720611             1.18771           0.0424652             1.38987            -4.70786             2.53463           0.0942958             5.34763            -4.55312            -8.87278            0.334169             9.97842            -17.5379             4.93386            0.245162             18.2203            -16.8039            -25.1942            0.905900             30.2975             21.2641             42.4578            -10.6853             48.6724
132.850           -0.473807           0.0252134           0.0452781            0.476633            0.517878            0.598554          -0.0214128            0.791785           -0.906181           -0.438513         0.000372503             1.00671           -0.937199             1.01248           0.0440239             1.38036            -4.77309             2.41825           0.0962439             5.35160            -4.46791            -8.91940            0.331561             9.98138            -17.5578             4.86112            0.245150             18.2200            -16.7566            -25.2257            0.905459             30.2975             21.2288             42.4733            -10.6768             48.6687
132.900           -0.264955           -0.390778         -0.00799544            0.472200            0.207133            0.751647         -0.00130222            0.779666           -0.719979           -0.697492         0.000435362             1.00243            -1.11862            0.799251           0.0439307             1.37552            -4.83526             2.30030           0.0981301             5.35544            -4.38226            -8.96514            0.328920             9.98430            -17.5774             4.78829            0.245135             18.2196            -16.7092            -25.2572            0.905014             30.2975             21.1934             42.4888            -10.6683             48.6649
132.950            0.192260           -0.440455          -0.0537740            0.483587           -0.146750            0.748214           0.0190796            0.762708           -0.463236           -0.888127         0.000455646             1.00168            -1.25763            0.555719           0.0421716             1.37559            -4.89432             2.18088           0.0999531             5.35916            -4.29618            -9.00999            0.326247             9.98717            -17.5968             4.71538            0.245116             18.2193            -16.6618            -25.2885            0.904566             30.2975             21.1581             42.5043            -10.6598             48.6612
133.000            0.481683           -0.105737          -0.0526227            0.495951           -0.467993            0.578344           0.0352173            0.744808           -0.161005           -0.991546         0.000431258             1.00453            -1.34896            0.291117           0.0388135             1.38056            -4.95024             2.06006            0.101712             5.36275            -4.20967            -9.05394            0.323541             9.98999            -17.6159             4.64240            0.245092             18.2190            -16.6143            -25.3197            0.904115             30.2975             21.1227             42.5197            -10.6512             48.6574
133.050            0.381390            0.314531         -0.00889612            0.494436           -0.677449            0.270324           0.0429426            0.730655            0.156899           -0.998421         0.000364947             1.01067            -1.38969           0.0155975           0.0339996             1.39019            -5.00299             1.93792            0.103406             5.36620            -4.12275            -9.09700            0.320803             9.99277            -17.6346             4.56934            0.245065             18.2186            -16.5667            -25.3509            0.903661             30.2975             21.0873             42.5351            -10.6427             48.6536
133.100          -0.0303196            0.477977           0.0420944            0.480784           -0.715498           -0.106092           0.0398024            0.724415            0.459800           -0.909843         0.000263808             1.01943            -1.37938           -0.260492           0.0279370             1.40404            -5.05254             1.81455            0.105034             5.36953            -4.03542            -9.13916            0.318033             9.99549            -17.6531             4.49621            0.245033             18.2184            -16.5191            -25.3819            0.903203             30.2975             21.0519             42.5505            -10.6341             48.6498
133.150           -0.415107            0.216943           0.0557019            0.471679           -0.567793           -0.454964           0.0263288            0.728062            0.719865           -0.736504         0.000138150             1.02987            -1.31989           -0.527291           0.0208782             1.42147            -5.09888             1.69001            0.106595             5.37271            -3.94768            -9.18041            0.315232             9.99817            -17.6713             4.42300            0.244998             18.2181            -16.4714            -25.4129            0.902743             30.2975             21.0164             42.5658            -10.6256             48.6460
133.200           -0.409489           -0.248126           0.0169216            0.479097           -0.274885           -0.687483          0.00612197            0.740427            0.914884           -0.496617         6.27190E-08             1.04098            -1.21504           -0.775968           0.0131021             1.44174            -5.14197             1.56440            0.108088             5.37577            -3.85956            -9.22075            0.312400             10.0008            -17.6892             4.34972            0.244958             18.2178            -16.4237            -25.4438            0.902279             30.2975             20.9810             42.5810            -10.6170             48.6422
133.250          -0.0363640           -0.490506          -0.0370455            0.493245           0.0848545           -0.752848          -0.0155733            0.757775             1.02985           -0.213280        -0.000137985             1.05171            -1.07018           -0.999088          0.00489461             1.46407            -5.18179             1.43780            0.109512             5.37868            -3.77106            -9.26019            0.309537             10.0034            -17.7068             4.27637            0.244915             18.2176            -16.3759            -25.4745            0.901812             30.2975             20.9455             42.5963            -10.6084             48.6384
133.300            0.366666           -0.329470          -0.0605441            0.496648            0.425345           -0.647451          -0.0337362            0.775403             1.05745           0.0881526        -0.000264292             1.06111           -0.891674            -1.19078         -0.00346671             1.48764            -5.21833             1.31029            0.110867             5.38146            -3.68219            -9.29871            0.306643             10.0059            -17.7242             4.20295            0.244868             18.2173            -16.3281            -25.5052            0.901342             30.2975             20.9100             42.6115            -10.5998             48.6346
133.350            0.474285           0.0970069          -0.0352643            0.485386            0.675788           -0.404989          -0.0447571            0.789119            0.997685            0.382303        -0.000368748             1.06842           -0.686436            -1.34678          -0.0117240             1.51167            -5.25156             1.18194            0.112152             5.38409            -3.59295            -9.33631            0.303720             10.0084            -17.7412             4.12946            0.244816             18.2171            -16.2802            -25.5358            0.900868             30.2974             20.8745             42.6266            -10.5912             48.6307
133.400            0.172569            0.439761           0.0204505            0.472851            0.790497          -0.0811843          -0.0467884            0.796032            0.857185            0.645516        -0.000443367             1.07306           -0.461588            -1.46430          -0.0196463             1.53546            -5.28147             1.05285            0.113366             5.38658            -3.50336            -9.37300            0.300766             10.0108            -17.7580             4.05591            0.244761             18.2169            -16.2322            -25.5663            0.900391             30.2974             20.8390             42.6418            -10.5826             48.6269
133.450           -0.290247            0.371988           0.0570744            0.475264            0.750533            0.258506          -0.0396648            0.794795            0.648212            0.857166        -0.000482603             1.07467           -0.224160            -1.54189          -0.0270328             1.55834            -5.30805            0.923088            0.114508             5.38893            -3.41343            -9.40876            0.297782             10.0132            -17.7744             3.98228            0.244701             18.2167            -16.1842            -25.5968            0.899911             30.2974             20.8034             42.6569            -10.5740             48.6230
133.500           -0.486218          -0.0377848           0.0412250            0.489423            0.563028            0.547382          -0.0247438            0.785646            0.387691             1.00065        -0.000483513             1.07313           0.0191129            -1.57927          -0.0337142             1.57975            -5.33127            0.792747            0.115578             5.39113            -3.32316            -9.44359            0.294770             10.0156            -17.7906             3.90860            0.244638             18.2165            -16.1361            -25.6271            0.899428             30.2974             20.7679             42.6719            -10.5653             48.6192
133.550           -0.272860           -0.415747         -0.00933044            0.497378            0.260929            0.724853         -0.00478663            0.770402           0.0962040             1.06422        -0.000445787             1.06856            0.261904            -1.57711          -0.0395515             1.59920            -5.35114            0.661906            0.116575             5.39319            -3.23256            -9.47750            0.291728             10.0179            -17.8065             3.83484            0.244570             18.2164            -16.0880            -25.6573            0.898942             30.2974             20.7323             42.6869            -10.5567             48.6153
133.600            0.159362           -0.460228          -0.0524017            0.489849          -0.0974929            0.745868           0.0162039            0.752387           -0.203068             1.04170        -0.000371899             1.06131            0.498373            -1.53690          -0.0444342             1.61629            -5.36765            0.530649            0.117499             5.39509            -3.14165            -9.51047            0.288658             10.0201            -17.8220             3.76103            0.244499             18.2162            -16.0398            -25.6875            0.898453             30.2974             20.6967             42.7019            -10.5480             48.6114
133.650            0.457768           -0.118266          -0.0514723            0.475592           -0.433327            0.594048           0.0334394            0.736059           -0.485578            0.933181        -0.000267124             1.05196            0.723190            -1.46075          -0.0482783             1.63069            -5.38078            0.399058            0.118349             5.39685            -3.05043            -9.54252            0.285559             10.0223            -17.8373             3.68715            0.244424             18.2161            -15.9916            -25.7175            0.897960             30.2973             20.6611             42.7169            -10.5394             48.6075
133.700            0.336179            0.332203         -0.00331810            0.472637           -0.661920            0.295207           0.0423989            0.726005           -0.726924            0.745538        -0.000139484             1.04127            0.931544            -1.35136          -0.0510234             1.64212            -5.39053            0.267216            0.119125             5.39846            -2.95891            -9.57362            0.282433             10.0244            -17.8523             3.61321            0.244344             18.2159            -15.9433            -25.7475            0.897464             30.2973             20.6255             42.7318            -10.5307             48.6036
133.750          -0.0996725            0.472130           0.0479379            0.484912           -0.719796          -0.0797726           0.0404230            0.725330           -0.904727            0.492720         5.29188E-07             1.03020             1.11913            -1.21185          -0.0526312             1.65040            -5.39690            0.135206            0.119826             5.39992            -2.86710            -9.60379            0.279278             10.0265            -17.8670             3.53922            0.244261             18.2158            -15.8949            -25.7774            0.896965             30.2973             20.5898             42.7467            -10.5220             48.5997
133.800           -0.449253            0.203387           0.0576995            0.496511           -0.591510           -0.434119           0.0279921            0.734253            -1.00086            0.195423         0.000140656             1.01976             1.28215            -1.04574          -0.0530835             1.65538            -5.39988          0.00311164            0.120452             5.40123            -2.77501            -9.63301            0.276097             10.0286            -17.8815             3.46516            0.244173             18.2157            -15.8465            -25.8072            0.896463             30.2973             20.5542             42.7615            -10.5134             48.5958
133.850           -0.436593           -0.229354           0.0209362            0.493614           -0.315752           -0.680229          0.00858229            0.749989            -1.00386           -0.120063         0.000267844             1.01101             1.41727           -0.856865          -0.0523807             1.65699            -5.39949           -0.128985            0.121003             5.40238            -2.68265            -9.66129            0.272888             10.0305            -17.8956             3.39105            0.244082             18.2157            -15.7980            -25.8369            0.895957             30.2972             20.5185             42.7763            -10.5047             48.5918
133.900          -0.0656653           -0.473887          -0.0330075            0.479552           0.0338755           -0.767195          -0.0128354            0.768050           -0.910983           -0.424082         0.000369595             1.00486             1.52163           -0.649406          -0.0505414             1.65519            -5.39571           -0.261002            0.121477             5.40339            -2.59002            -9.68863            0.269653             10.0325            -17.9094             3.31688            0.243987             18.2156            -15.7495            -25.8665            0.895449             30.2972             20.4828             42.7910            -10.4960             48.5879
133.950            0.364024           -0.294322          -0.0574112            0.471630            0.376120           -0.687037          -0.0314569            0.783885           -0.729499           -0.686850         0.000435526             1.00196             1.59288           -0.427813          -0.0476021             1.65002            -5.38856           -0.392855            0.121876             5.40424            -2.49715            -9.71502            0.266391             10.0344            -17.9230             3.24266            0.243887             18.2156            -15.7009            -25.8960            0.894937             30.2972             20.4470             42.8058            -10.4873             48.5839
134.000            0.451238            0.162138          -0.0278024            0.480289            0.641294           -0.466105          -0.0436328            0.793987           -0.476443           -0.882226         0.000458840             1.00266             1.62913           -0.196821          -0.0436169             1.64156            -5.37804           -0.524463            0.122199             5.40493            -2.40403            -9.74045            0.263103             10.0362            -17.9362             3.16839            0.243784             18.2155            -15.6523            -25.9254            0.894422             30.2972             20.4113             42.8205            -10.4785             48.5800
134.050            0.136475            0.474161           0.0265734            0.494126            0.780016           -0.153268          -0.0472052            0.796331           -0.176741           -0.991221         0.000437329             1.00685             1.62903           0.0385615          -0.0386585             1.62995            -5.36416           -0.655744            0.122445             5.40548            -2.31067            -9.76494            0.259789             10.0380            -17.9491             3.09406            0.243676             18.2155            -15.6036            -25.9547            0.893904             30.2971             20.3755             42.8351            -10.4698             48.5760
134.100           -0.289936            0.398288           0.0592105            0.496187            0.766287            0.189524          -0.0415516            0.790469            0.140048            -1.00437         0.000373618             1.01409             1.59180            0.273065          -0.0328190             1.61539            -5.34692           -0.786615            0.122615             5.40586            -2.21709            -9.78847            0.256451             10.0397            -17.9618             3.01969            0.243565             18.2155            -15.5548            -25.9839            0.893382             30.2971             20.3398             42.8497            -10.4611             48.5720
134.150           -0.482108         0.000632331           0.0440108            0.484113            0.599434            0.494444          -0.0275950            0.777533            0.443579           -0.922466         0.000274625             1.02358             1.51730            0.501175          -0.0262109             1.59814            -5.32635           -0.916995            0.122708             5.40610            -2.12330            -9.81105            0.253087             10.0414            -17.9742             2.94526            0.243450             18.2155            -15.5060            -26.0131            0.892858             30.2971             20.3040             42.8643            -10.4523             48.5680
134.200           -0.254908           -0.397574         -0.00947297            0.472369            0.306719            0.695548         -0.00784436            0.760214            0.706284           -0.755666         0.000150424             1.03434             1.40610            0.717165          -0.0189691             1.57855            -5.30244            -1.04680            0.122724             5.40618            -2.02930            -9.83267            0.249698             10.0430            -17.9862             2.87078            0.243330             18.2155            -15.4571            -26.0421            0.892330             30.2970             20.2682             42.8788            -10.4436             48.5640
134.250            0.210981           -0.423498          -0.0540863            0.476224          -0.0548999            0.740402           0.0136685            0.742560            0.905994           -0.521469         1.28663E-05             1.04535             1.25962            0.915160          -0.0112512             1.55702            -5.27523            -1.17596            0.122664             5.40610            -1.93510            -9.85333            0.246285             10.0446            -17.9980             2.79626            0.243207             18.2156            -15.4082            -26.0711            0.891799             30.2970             20.2323             42.8933            -10.4348             48.5600
134.300            0.484066          -0.0624177          -0.0492737            0.490555           -0.403288            0.606780           0.0318867            0.729274             1.02742           -0.242218        -0.000125749             1.05559             1.08021             1.08923         -0.00323913             1.53404            -5.24472            -1.30438            0.122527             5.40587            -1.84071            -9.87302            0.242848             10.0461            -18.0095             2.72169            0.243080             18.2156            -15.3593            -26.0999            0.891265             30.2970             20.1965             42.9078            -10.4260             48.5560
134.350            0.352442            0.350847         -0.00326527            0.497312           -0.649058            0.318753           0.0419909            0.724322             1.06264           0.0573565        -0.000253762             1.06419            0.871258             1.23351          0.00486158             1.51019            -5.21093            -1.43198            0.122314             5.40549            -1.74614            -9.89176            0.239388             10.0476            -18.0207             2.64708            0.242949             18.2157            -15.3102            -26.1287            0.890728             30.2969             20.1606             42.9222            -10.4172             48.5519
134.400          -0.0619989            0.482577           0.0453635            0.488653           -0.726258          -0.0520616           0.0411893            0.729285             1.01083            0.352234        -0.000360941             1.07044            0.637340             1.34245           0.0128230             1.48611            -5.17389            -1.55869            0.122024             5.40495            -1.65141            -9.90953            0.235904             10.0490            -18.0316             2.57243            0.242813             18.2158            -15.2611            -26.1574            0.890188             30.2969             20.1248             42.9366            -10.4084             48.5479
134.450           -0.424000            0.206113           0.0556212            0.474713           -0.618663           -0.409631           0.0299070            0.742587            0.877682            0.618767        -0.000439027             1.07387            0.384254             1.41101           0.0203989             1.46254            -5.13361            -1.68443            0.121658             5.40426            -1.55651            -9.92634            0.232397             10.0503            -18.0422             2.49773            0.242674             18.2159            -15.2120            -26.1859            0.889644             30.2969             20.0889             42.9510            -10.3996             48.5438
134.500           -0.394831           -0.260509           0.0145638            0.473253           -0.361961           -0.668471           0.0114166            0.760263            0.674582            0.835986        -0.000482073             1.07421            0.119044             1.43506           0.0273312             1.44025            -5.09012            -1.80911            0.121216             5.40342            -1.46147            -9.94219            0.228867             10.0516            -18.0525             2.42299            0.242531             18.2160            -15.1628            -26.2144            0.889097             30.2968             20.0530             42.9653            -10.3908             48.5398
134.550          0.00198148           -0.484561          -0.0400545            0.486218          -0.0239666           -0.777175         -0.00963787            0.777604            0.417769            0.986641        -0.000486683             1.07144           -0.150101             1.41170           0.0333607             1.42005            -5.04345            -1.93266            0.120698             5.40242            -1.36628            -9.95706            0.225316             10.0529            -18.0625             2.34821            0.242384             18.2161            -15.1136            -26.2428            0.888548             30.2968             20.0170             42.9796            -10.3820             48.5357
134.600            0.397088           -0.292555          -0.0602803            0.496892            0.319055           -0.722745          -0.0286692            0.790556            0.127432             1.05813        -0.000452185             1.06577           -0.414073             1.33968           0.0382403             1.40274            -4.99362            -2.05501            0.120104             5.40127            -1.27096            -9.97097            0.221742             10.0541            -18.0722             2.27339            0.242233             18.2162            -15.0643            -26.2711            0.887995             30.2968             19.9811             42.9938            -10.3732             48.5316
134.650            0.472742            0.134803          -0.0320116            0.492628            0.598340           -0.523944          -0.0419736            0.796423           -0.173297             1.04334        -0.000380757             1.05764           -0.663241             1.21976           0.0417525             1.38904            -4.94067            -2.17606            0.119435             5.39997            -1.17552            -9.98390            0.218147             10.0552            -18.0816             2.19854            0.242078             18.2164            -15.0149            -26.2993            0.887438             30.2967             19.9451             43.0080            -10.3643             48.5275
134.700            0.158122            0.450873           0.0226843            0.478334            0.760722           -0.222778          -0.0470773            0.794068           -0.459572            0.941519        -0.000277486             1.04769           -0.887986             1.05491           0.0437269             1.37959            -4.88461            -2.29575            0.118692             5.39852            -1.07996            -9.99587            0.214531             10.0563            -18.0907             2.12365            0.241919             18.2165            -14.9655            -26.3274            0.886879             30.2967             19.9091             43.0222            -10.3555             48.5234
134.750           -0.299094            0.360350           0.0569238            0.471752            0.773149            0.122301          -0.0429012            0.783937           -0.706407            0.758890        -0.000150304             1.03679            -1.07935            0.850409           0.0440576             1.37482            -4.82549            -2.41401            0.117874             5.39692           -0.984299            -10.0069            0.210893             10.0574            -18.0995             2.04872            0.241756             18.2167            -14.9161            -26.3555            0.886317             30.2966             19.8731             43.0363            -10.3466             48.5193
134.800           -0.475144          -0.0689290           0.0376509            0.481592            0.627187            0.442324          -0.0299362            0.768056           -0.890687            0.509052        -9.69752E-06             1.02589            -1.22973            0.613603           0.0427148             1.37498            -4.76335            -2.53074            0.116982             5.39517           -0.888544            -10.0169            0.207236             10.0584            -18.1081             1.97376            0.241589             18.2169            -14.8666            -26.3834            0.885751             30.2966             19.8371             43.0504            -10.3378             48.5152
134.850           -0.231354           -0.437303          -0.0148908            0.494954            0.344600            0.665993          -0.0104501            0.749937           -0.993553            0.212679         0.000131920             1.01606            -1.33342            0.353497           0.0397501             1.38005            -4.69820            -2.64589            0.116016             5.39327           -0.792702            -10.0259            0.203558             10.0593            -18.1163             1.89877            0.241418             18.2171            -14.8170            -26.4112            0.885182             30.2965             19.8011             43.0645            -10.3289             48.5110
134.900            0.200746           -0.449730          -0.0553119            0.495596          -0.0186263            0.733815           0.0114814            0.734141            -1.00294           -0.103707         0.000261258             1.00829            -1.38704           0.0801123           0.0352927             1.38980            -4.63011            -2.75937            0.114977             5.39122           -0.696785            -10.0340            0.199860             10.0602            -18.1242             1.82375            0.241244             18.2174            -14.7674            -26.4390            0.884610             30.2965             19.7650             43.0785            -10.3200             48.5069
134.950            0.470077          -0.0975165          -0.0508858            0.482775           -0.377209            0.618593           0.0305491            0.725174           -0.915764           -0.410110         0.000365582             1.00340            -1.38967           -0.196222           0.0295377             1.40376            -4.55909            -2.87112            0.113866             5.38903           -0.600801            -10.0411            0.196144             10.0610            -18.1319             1.74869            0.241065             18.2176            -14.7177            -26.4666            0.884035             30.2964             19.7290             43.0925            -10.3111             48.5027
135.000            0.327085            0.340231         -0.00182592            0.471958           -0.638172            0.343274           0.0417106            0.725838           -0.739126           -0.676451         0.000434340             1.00194            -1.34271           -0.465558           0.0227290             1.42132            -4.48520            -2.98105            0.112684             5.38669           -0.504759            -10.0473            0.192408             10.0618            -18.1392             1.67361            0.240882             18.2179            -14.6680            -26.4942            0.883457             30.2964             19.6929             43.1064            -10.3022             48.4986
