#Rho             Ground(Ar)             1st(Ar)             2nd(Ar)          Ground(Ja)             1st(Ja)             2nd(Ja)
48.6284         1.63793E-07         1.15819E-05         0.000295187         1.63799E-07         1.63799E-07         0.000295187
48.7781         1.45131E-07         1.04015E-05         0.000269238         1.45131E-07         1.45131E-07         0.000269238
48.9277         1.28529E-07         9.33603E-06         0.000245408         1.28526E-07         1.28526E-07         0.000245408
49.0773         1.13768E-07         8.37489E-06         0.000223539         1.13768E-07         1.13768E-07         0.000223540
49.2269         1.00650E-07         7.50841E-06         0.000203486         1.00642E-07         1.00642E-07         0.000203486
49.3766         8.89991E-08         6.72772E-06         0.000185110         8.89971E-08         8.89971E-08         0.000185110
49.5262         7.86565E-08         6.02477E-06         0.000168283         7.86536E-08         7.86536E-08         0.000168284
49.6758         6.94802E-08         5.39218E-06         0.000152886         6.94765E-08         6.94765E-08         0.000152886
49.8254         6.13429E-08         4.82326E-06         0.000138807         6.13384E-08         6.13384E-08         0.000138807
49.9751         5.41309E-08         4.31191E-06         0.000125942         5.41287E-08         5.41287E-08         0.000125942
50.1247         4.77423E-08         3.85257E-06         0.000114196         4.77428E-08         4.77428E-08         0.000114196
50.2743         4.20861E-08         3.44021E-06         0.000103477         4.20848E-08         4.20848E-08         0.000103477
50.4239         3.70809E-08         3.07023E-06         9.37040E-05         3.70807E-08         3.70807E-08         9.37042E-05
50.5736         3.26543E-08         2.73849E-06         8.47987E-05         3.26524E-08         3.26524E-08         8.47987E-05
50.7232         2.87413E-08         2.44119E-06         7.66899E-05         2.87418E-08         2.87418E-08         7.66898E-05
50.8728         2.52842E-08         2.17494E-06         6.93114E-05         2.52840E-08         2.52840E-08         6.93113E-05
51.0224         2.22316E-08         1.93661E-06         6.26022E-05         2.22302E-08         2.22302E-08         6.26021E-05
51.1721         1.95374E-08         1.72342E-06         5.65056E-05         1.95331E-08         1.95331E-08         5.65058E-05
51.3217         1.71608E-08         1.53282E-06         5.09696E-05         1.71599E-08         1.71599E-08         5.09696E-05
51.4713         1.50656E-08         1.36252E-06         4.59460E-05         1.50670E-08         1.50670E-08         4.59459E-05
51.6209         1.32193E-08         1.21044E-06         4.13904E-05         1.32198E-08         1.32198E-08         4.13905E-05
51.7706         1.15933E-08         1.07472E-06         3.72622E-05         1.15929E-08         1.15929E-08         3.72621E-05
51.9202         1.01620E-08         9.53671E-07         3.35236E-05         1.01617E-08         1.01617E-08         3.35236E-05
52.0698         8.90276E-09         8.45763E-07         3.01402E-05         8.90307E-09         8.90307E-09         3.01402E-05
52.2195         7.79547E-09         7.49628E-07         2.70803E-05         7.79583E-09         7.79583E-09         2.70803E-05
52.3691         6.82231E-09         6.64031E-07         2.43149E-05         6.82165E-09         6.82165E-09         2.43148E-05
52.5187         5.96747E-09         5.87863E-07         2.18171E-05         5.96813E-09         5.96813E-09         2.18171E-05
52.6683         5.21697E-09         5.20123E-07         1.95628E-05         5.21614E-09         5.21614E-09         1.95627E-05
52.8180         4.55841E-09         4.59914E-07         1.75293E-05         4.55801E-09         4.55801E-09         1.75294E-05
52.9676         3.98083E-09         4.06429E-07         1.56964E-05         3.98105E-09         3.98105E-09         1.56964E-05
53.1172         3.47454E-09         3.58946E-07         1.40454E-05         3.47421E-09         3.47421E-09         1.40453E-05
53.2668         3.03097E-09         3.16814E-07         1.25591E-05         3.03101E-09         3.03101E-09         1.25591E-05
53.4165         2.64254E-09         2.79452E-07         1.12220E-05         2.64173E-09         2.64173E-09         1.12220E-05
53.5661         2.30259E-09         2.46340E-07         1.00199E-05         2.30340E-09         2.30340E-09         1.00199E-05
53.7157         2.00522E-09         2.17011E-07         8.93995E-06         2.00544E-09         2.00544E-09         8.93995E-06
53.8653         1.74522E-09         1.91047E-07         7.97030E-06         1.74547E-09         1.74547E-09         7.97030E-06
54.0150         1.51803E-09         1.68076E-07         7.10027E-06         1.51788E-09         1.51788E-09         7.10032E-06
54.1646         1.31960E-09         1.47764E-07         6.32014E-06         1.31946E-09         1.31946E-09         6.32015E-06
54.3142         1.14638E-09         1.29814E-07         5.62107E-06         1.14647E-09         1.14647E-09         5.62103E-06
54.4638         9.95252E-10         1.13960E-07         4.99505E-06         9.94875E-10         9.94875E-10         4.99502E-06
54.6135         8.63464E-10         9.99661E-08         4.43481E-06         8.63458E-10         8.63458E-10         4.43478E-06
54.7631         7.48601E-10         8.76204E-08         3.93376E-06         7.48133E-10         7.48133E-10         3.93375E-06
54.9127         6.48543E-10         7.67353E-08         3.48595E-06         6.48645E-10         6.48645E-10         3.48594E-06
55.0623         5.61425E-10         6.71435E-08         3.08598E-06         5.61321E-10         5.61321E-10         3.08598E-06
55.2120         4.85615E-10         5.86964E-08         2.72897E-06         4.85698E-10         4.85698E-10         2.72896E-06
55.3616         4.19680E-10         5.12616E-08         2.41053E-06         4.19886E-10         4.19886E-10         2.41053E-06
55.5112         3.62364E-10         4.47216E-08         2.12667E-06         3.62385E-10         3.62385E-10         2.12666E-06
55.6608         3.12566E-10         3.89722E-08         1.87381E-06         3.12664E-10         3.12664E-10         1.87381E-06
55.8105         2.69324E-10         3.39207E-08         1.64872E-06         2.69169E-10         2.69169E-10         1.64872E-06
55.9601         2.31794E-10         2.94853E-08         1.44849E-06         2.31784E-10         2.31784E-10         1.44848E-06
56.1097         1.99241E-10         2.55930E-08         1.27049E-06         1.99141E-10         1.99141E-10         1.27052E-06
56.2594         1.71020E-10         2.21796E-08         1.11239E-06         1.70947E-10         1.70947E-10         1.11239E-06
56.4090         1.46569E-10         1.91881E-08         9.72044E-07         1.46418E-10         1.46418E-10         9.72028E-07
56.5586         1.25396E-10         1.65680E-08         8.47570E-07         1.25352E-10         1.25352E-10         8.47577E-07
56.7082         1.07073E-10         1.42749E-08         7.37260E-07         1.07115E-10         1.07115E-10         7.37259E-07
56.8579         9.12266E-11         1.22694E-08         6.39586E-07         9.12553E-11         9.12553E-11         6.39597E-07
57.0075         7.75314E-11         1.05167E-08         5.53180E-07         7.74457E-11         7.74457E-11         5.53181E-07
57.1571         6.57039E-11         8.98640E-09         4.76818E-07         6.58069E-11         6.58069E-11         4.76822E-07
57.3067         5.54974E-11         7.65140E-09         4.09408E-07         5.55297E-11         5.55297E-11         4.09411E-07
57.4564         4.66976E-11         6.48800E-09         3.49972E-07         4.67059E-11         4.67059E-11         3.49978E-07
57.6060         3.91182E-11         5.47533E-09         2.97641E-07         3.91503E-11         3.91503E-11         2.97646E-07
57.7556         3.25977E-11         4.59507E-09         2.51640E-07         3.25880E-11         3.25880E-11         2.51642E-07
57.9052         2.69958E-11         3.83113E-09         2.11280E-07         2.70181E-11         2.70181E-11         2.11289E-07
58.0549         2.21913E-11         3.16944E-09         1.75949E-07         2.22136E-11         2.22136E-11         1.75947E-07
58.2045         1.80794E-11         2.59769E-09         1.45108E-07         1.81411E-11         1.81411E-11         1.45109E-07
58.3541         1.45697E-11         2.10517E-09         1.18278E-07         1.45484E-11         1.45484E-11         1.18282E-07
58.5037         1.15845E-11         1.68253E-09         9.50389E-08         1.15696E-11         1.15696E-11         9.50406E-08
58.6534         9.05698E-12         1.32171E-09         7.50237E-08         9.08923E-12         9.08923E-12         7.50236E-08
58.8030         6.93043E-12         1.01573E-09         5.79115E-08         6.94677E-12         6.94677E-12         5.79105E-08
58.9526         5.15657E-12         7.58661E-10         4.34253E-08         5.17793E-12         5.17793E-12         4.34232E-08
59.1022         3.69485E-12         5.45434E-10         3.13279E-08         3.70952E-12         3.70952E-12         3.13287E-08
59.2519         2.51158E-12         3.71824E-10         2.14191E-08         2.49966E-12         2.49966E-12         2.14180E-08
59.4015         1.57929E-12         2.34357E-10         1.35329E-08         1.58041E-12         1.58041E-12         1.35314E-08
59.5511         8.76139E-13         1.30254E-10         7.53570E-09         8.81584E-13         8.81584E-13         7.53624E-09
59.7007         3.85536E-13         5.73931E-11         3.32491E-09         3.87875E-13         3.87875E-13         3.32526E-09
59.8504         9.58059E-14         1.42736E-11         8.27573E-10         9.13043E-14         9.13043E-14         8.27460E-10
