#Rho             Ground(Ar)             1st(Ar)             2nd(Ar)          Ground(Ja)             1st(Ja)             2nd(Ja)
8.85287         4.16858E-07         4.90869E-05          0.00167942         4.16840E-07         4.90871E-05          0.00167942
8.87781         3.76440E-07         4.48224E-05          0.00155273         3.76440E-07         4.48221E-05          0.00155273
8.90274         3.39765E-07         4.09032E-05          0.00143452         3.39749E-07         4.09033E-05          0.00143452
8.92768         3.06499E-07         3.73028E-05          0.00132427         3.06484E-07         3.73028E-05          0.00132427
8.95262         2.76336E-07         3.39968E-05          0.00122149         2.76341E-07         3.39970E-05          0.00122149
8.97756         2.48997E-07         3.09623E-05          0.00112574         2.48977E-07         3.09622E-05          0.00112574
9.00249         2.24225E-07         2.81782E-05          0.00103658         2.24235E-07         2.81783E-05          0.00103658
9.02743         2.01789E-07         2.56250E-05         0.000953603         2.01786E-07         2.56251E-05         0.000953603
9.05237         1.81475E-07         2.32845E-05         0.000876420         1.81475E-07         2.32843E-05         0.000876419
9.07731         1.63090E-07         2.11399E-05         0.000804665         1.63089E-07         2.11400E-05         0.000804666
9.10224         1.46456E-07         1.91757E-05         0.000737996         1.46449E-07         1.91757E-05         0.000737996
9.12718         1.31412E-07         1.73775E-05         0.000676085         1.31416E-07         1.73773E-05         0.000676083
9.15212         1.17812E-07         1.57320E-05         0.000618627         1.17808E-07         1.57319E-05         0.000618628
9.17706         1.05521E-07         1.42271E-05         0.000565333         1.05506E-07         1.42272E-05         0.000565333
9.20200         9.44188E-08         1.28512E-05         0.000515931         9.44119E-08         1.28513E-05         0.000515930
9.22693         8.43936E-08         1.15940E-05         0.000470164         8.43972E-08         1.15938E-05         0.000470163
9.25187         7.53448E-08         1.04457E-05         0.000427793         7.53505E-08         1.04457E-05         0.000427792
9.27681         6.71809E-08         9.39761E-06         0.000388591         6.71745E-08         9.39764E-06         0.000388592
9.30175         5.98186E-08         8.44135E-06         0.000352348         5.98182E-08         8.44141E-06         0.000352347
9.32668         5.31822E-08         7.56941E-06         0.000318863         5.31765E-08         7.56936E-06         0.000318863
9.35162         4.72031E-08         6.77484E-06         0.000287951         4.71947E-08         6.77498E-06         0.000287951
9.37656         4.18190E-08         6.05122E-06         0.000259438         4.18140E-08         6.05126E-06         0.000259438
9.40150         3.69733E-08         5.39266E-06         0.000233160         3.69686E-08         5.39257E-06         0.000233159
9.42643         3.26149E-08         4.79377E-06         0.000208965         3.26173E-08         4.79374E-06         0.000208965
9.45137         2.86972E-08         4.24958E-06         0.000186711         2.86946E-08         4.24951E-06         0.000186711
9.47631         2.51783E-08         3.75553E-06         0.000166266         2.51834E-08         3.75559E-06         0.000166265
9.50125         2.20202E-08         3.30744E-06         0.000147505         2.20192E-08         3.30738E-06         0.000147505
9.52618         1.91884E-08         2.90150E-06         0.000130315         1.91845E-08         2.90155E-06         0.000130315
9.55112         1.66519E-08         2.53422E-06         0.000114588         1.66574E-08         2.53417E-06         0.000114587
9.57606         1.43828E-08         2.20239E-06         0.000100226         1.43826E-08         2.20250E-06         0.000100226
9.60100         1.23557E-08         1.90311E-06         8.71364E-05         1.23553E-08         1.90314E-06         8.71364E-05
9.62594         1.05479E-08         1.63372E-06         7.52360E-05         1.05504E-08         1.63370E-06         7.52358E-05
9.65087         8.93903E-09         1.39182E-06         6.44464E-05         8.93845E-09         1.39187E-06         6.44466E-05
9.67581         7.51079E-09         1.17523E-06         5.46962E-05         7.51140E-09         1.17522E-06         5.46966E-05
9.70075         6.24682E-09         9.81967E-07         4.59199E-05         6.24470E-09         9.81974E-07         4.59196E-05
9.72569         5.13251E-09         8.10258E-07         3.80577E-05         5.13471E-09         8.10233E-07         3.80577E-05
9.75062         4.15490E-09         6.58509E-07         3.10556E-05         4.15395E-09         6.58513E-07         3.10557E-05
9.77556         3.30253E-09         5.25296E-07         2.48647E-05         3.30190E-09         5.25272E-07         2.48645E-05
9.80050         2.56535E-09         4.09358E-07         1.94411E-05         2.56603E-09         4.09342E-07         1.94412E-05
9.82544         1.93457E-09         3.09589E-07         1.47462E-05         1.93450E-09         3.09583E-07         1.47463E-05
9.85037         1.40265E-09         2.25026E-07         1.07457E-05         1.40267E-09         2.25022E-07         1.07456E-05
9.87531         9.63147E-10         1.54844E-07         7.41039E-06         9.63893E-10         1.54863E-07         7.41042E-06
9.90025         6.10719E-10         9.83559E-08         4.71541E-06         6.10490E-10         9.83504E-08         4.71543E-06
9.92519         3.41043E-10         5.49993E-08         2.64045E-06         3.40608E-10         5.49972E-08         2.64047E-06
9.95012         1.50786E-10         2.43405E-08         1.16972E-06         1.50722E-10         2.43429E-08         1.16971E-06
9.97506         3.75778E-11         6.06953E-09         2.91855E-07         3.77844E-11         6.07448E-09         2.91814E-07
