#Rho             Ground(Ar)             1st(Ar)             2nd(Ar)          Ground(Ja)             1st(Ja)             2nd(Ja)
43.9900         2.59116E-38         4.72512E-35         3.68501E-32         1.22052E-18         2.59756E-17         2.59756E-17
44.1397         1.36940E-38         2.52897E-35         1.99855E-32         4.89211E-17         8.53757E-17         8.53757E-17
44.2893         7.22064E-39         1.35040E-35         1.08134E-32         1.60522E-17         6.00501E-18         6.00501E-18
44.4389         3.79868E-39         7.19413E-36         5.83690E-33         7.44353E-17         1.83758E-18         1.83758E-18
44.5885         1.99393E-39         3.82375E-36         3.14322E-33         1.59307E-17         8.73717E-20         8.73717E-20
44.7382         1.04421E-39         2.02764E-36         1.68864E-33         1.82485E-17         1.01681E-18         1.01681E-18
44.8878         5.45602E-40         1.07271E-36         9.05054E-34         5.86736E-17         6.27237E-18         6.27237E-18
45.0374         2.84421E-40         5.66189E-37         4.83928E-34         1.06036E-17         6.52217E-18         6.52217E-18
45.1870         1.47945E-40         2.98166E-37         2.58149E-34         5.93736E-19         5.00798E-17         5.00798E-17
45.3367         7.67718E-41         1.56648E-37         1.37380E-34         4.20100E-18         1.85201E-17         1.85201E-17
45.4863         3.97501E-41         8.21099E-38         7.29389E-35         3.32405E-20         5.41672E-17         5.41672E-17
45.6359         2.05336E-41         4.29388E-38         3.86335E-35         1.35487E-18         1.19176E-16         1.19176E-16
45.7855         1.05826E-41         2.24024E-38         2.04147E-35         2.98743E-17         3.48085E-17         3.48085E-17
45.9352         5.44260E-42         1.16622E-38         1.07625E-35         7.51386E-17         1.73402E-17         1.73402E-17
46.0848         2.79276E-42         6.05690E-39         5.66054E-36         1.99208E-17         1.76967E-17         1.76967E-17
46.2344         1.43046E-42         3.13912E-39         2.97042E-36         2.05447E-16         1.16087E-17         1.16087E-17
46.3840         7.30841E-43         1.62303E-39         1.55506E-36         6.87356E-17         3.36169E-18         3.36169E-18
46.5337         3.72359E-43         8.37046E-40         8.12082E-37         2.35974E-19         7.93185E-17         7.93185E-17
46.6833         1.89502E-43         4.30886E-40         4.23165E-37         1.46449E-17         5.61393E-17         5.61393E-17
46.8329         9.61623E-44         2.21220E-40         2.19961E-37         4.92981E-17         1.86418E-16         1.86418E-16
46.9825         4.88192E-44         1.13452E-40         1.14119E-37         9.77758E-17         3.14097E-17         3.14097E-17
47.1322         2.45244E-44         5.78338E-41         5.89910E-38         6.11152E-17         5.07484E-18         5.07484E-18
47.2818         1.24145E-44         2.95548E-41         3.04704E-38         3.44306E-17         1.00101E-17         1.00101E-17
47.4314         6.18085E-45         1.49696E-41         1.56642E-38         3.03308E-17         1.90948E-21         1.90948E-21
47.5810         3.08484E-45         7.57573E-42         8.03757E-39         5.07388E-20         3.77156E-20         3.77156E-20
47.7307         1.54063E-45         3.83219E-42         4.11837E-39         8.80795E-18         5.78236E-17         5.78236E-17
47.8803         7.52516E-46         1.92259E-42         2.09991E-39         3.71958E-17         1.58936E-18         1.58936E-18
48.0299         3.75611E-46         9.71767E-43         1.07198E-39         1.52964E-17         2.25064E-17         2.25064E-17
48.1796         1.80964E-46         4.80990E-43         5.42562E-40         2.85657E-19         7.36445E-17         7.36445E-17
48.3292         9.46658E-47         2.46999E-43         2.77164E-40         1.48599E-18         1.24417E-16         1.24417E-16
48.4788         4.32278E-47         1.20617E-43         1.38610E-40         1.18720E-17         5.31287E-18         5.31287E-18
48.6284         1.97552E-47         5.82838E-44         6.92391E-41         4.30067E-18         1.53076E-17         1.53076E-17
48.7781         1.00920E-47         2.92715E-44         3.50853E-41         1.27205E-20         4.89691E-17         4.89691E-17
48.9277         4.18707E-48         1.36826E-44         1.72840E-41         5.22060E-18         1.21809E-19         1.21809E-19
49.0773         3.44169E-48         8.17774E-45         9.38179E-42         1.53607E-18         1.64027E-16         1.64027E-16
49.2269         2.54476E-48         4.54253E-45         4.96257E-42         1.00987E-18         1.23790E-16         1.23790E-16
49.3766         6.29251E-49         1.72909E-45         2.23631E-42         9.64991E-21         7.47579E-18         7.47579E-18
49.5262         4.45984E-49         1.00662E-45         1.20269E-42         1.02630E-16         3.99522E-17         3.99522E-17
49.6758         1.48328E-49         4.20125E-46         5.55668E-43         2.42271E-18         2.07997E-17         2.07997E-17
49.8254         1.66981E-50         1.20881E-46         2.43909E-43         3.26489E-18         1.75882E-16         1.75882E-16
49.9751         5.27756E-50         2.09148E-48         7.52063E-44         5.56916E-19         3.28316E-17         3.28316E-17
50.1247         2.77479E-53         2.49304E-47         5.65692E-44         1.61060E-21         4.77206E-17         4.77206E-17
50.2743         2.51168E-50         5.04231E-50         2.29534E-44         2.95454E-17         1.08356E-17         1.08356E-17
50.4239         2.36000E-51         5.56987E-49         9.14855E-45         4.07119E-21         1.63305E-19         1.63305E-19
50.5736         1.34053E-49         8.92969E-47         3.14780E-44         5.00363E-17         4.51974E-18         4.51974E-18
50.7232         3.46449E-49         1.60983E-46         4.09371E-44         6.72761E-18         1.56139E-17         1.56139E-17
50.8728         2.85247E-49         1.51968E-46         2.97592E-44         5.49073E-23         3.95130E-17         3.95130E-17
51.0224         6.78971E-49         3.10679E-46         5.55388E-44         2.37749E-19         1.42035E-18         1.42035E-18
51.1721         1.53196E-49         7.86306E-47         1.71154E-44         1.83794E-17         1.60280E-17         1.60280E-17
51.3217         1.35649E-49         8.74124E-47         1.45195E-44         2.13385E-17         2.99813E-17         2.99813E-17
51.4713         8.23931E-50         3.82864E-47         8.72151E-45         2.05813E-18         3.76892E-19         3.76892E-19
51.6209         4.39362E-49         1.93830E-46         3.28145E-44         3.08394E-18         2.91088E-18         2.91088E-18
51.7706         9.61114E-50         2.35230E-47         5.52078E-45         9.23440E-17         9.98217E-19         9.98217E-19
51.9202         4.63956E-50         1.84933E-47         3.35926E-45         5.30235E-18         8.85962E-18         8.85962E-18
52.0698         2.25182E-51         6.92689E-49         5.70123E-46         6.46127E-18         1.52572E-16         1.52572E-16
52.2195         6.21137E-50         1.52265E-47         3.52188E-45         1.01067E-16         7.57134E-17         7.57134E-17
52.3691         3.00686E-50         3.80345E-48         2.25434E-45         1.19182E-17         1.20677E-17         1.20677E-17
52.5187         6.80874E-51         3.87567E-48         1.25837E-45         7.23358E-17         2.02670E-17         2.02670E-17
52.6683         3.02989E-49         9.11361E-47         1.78653E-44         7.26401E-18         7.53468E-20         7.53468E-20
52.8180         4.74778E-49         1.85935E-46         3.00012E-44         2.62405E-17         8.87079E-19         8.87079E-19
52.9676         1.46706E-49         3.96034E-47         1.04048E-44         7.45244E-18         5.38497E-18         5.38497E-18
53.1172         1.08608E-49         4.87096E-47         8.32829E-45         5.67935E-19         2.32356E-17         2.32356E-17
53.2668         1.25945E-50         6.96392E-48         1.93621E-45         7.51097E-19         4.11608E-18         4.11608E-18
53.4165         7.31364E-50         3.03469E-47         6.80439E-45         2.70917E-17         2.17132E-18         2.17132E-18
53.5661         4.97693E-52         1.47057E-52         2.78083E-47         1.76819E-17         3.20181E-17         3.20181E-17
53.7157         1.91257E-50         1.05783E-47         1.98349E-45         2.53905E-20         3.73879E-18         3.73879E-18
53.8653         6.43645E-50         2.79599E-47         3.93285E-45         1.85322E-17         5.56418E-18         5.56418E-18
54.0150         3.86070E-53         1.37373E-48         1.89412E-47         8.54660E-18         1.44535E-19         1.44535E-19
54.1646         1.64452E-50         1.70740E-48         5.65408E-46         2.04865E-17         1.12201E-18         1.12201E-18
54.3142         9.92936E-50         2.98396E-47         6.91412E-45         4.99021E-23         1.04491E-16         1.04491E-16
54.4638         3.12300E-52         4.13115E-49         4.09864E-47         5.78154E-17         7.03316E-18         7.03316E-18
54.6135         1.58918E-49         6.50562E-47         8.54790E-45         2.08455E-17         1.02873E-18         1.02873E-18
54.7631         8.12472E-50         3.25168E-47         4.88883E-45         6.30512E-17         1.82067E-17         1.82067E-17
54.9127         1.40003E-49         4.57302E-47         7.53957E-45         1.06774E-16         2.94167E-18         2.94167E-18
55.0623         3.41646E-49         1.44035E-46         2.15396E-44         4.92180E-17         8.14028E-19         8.14028E-19
55.2120         3.95054E-52         3.25914E-49         1.93373E-47         6.31698E-17         1.94630E-16         1.94630E-16
55.3616         2.29389E-51         1.08656E-48         1.32339E-49         4.22293E-17         3.47800E-17         3.47800E-17
55.5112         1.75166E-49         5.99454E-47         7.35960E-45         2.26125E-17         3.97628E-17         3.97628E-17
55.6608         4.00152E-50         1.29265E-47         1.20084E-45         9.96371E-20         1.33460E-20         1.33460E-20
55.8105         3.71653E-49         1.34893E-46         2.08753E-44         1.95647E-18         3.13495E-18         3.13495E-18
55.9601         2.25595E-49         1.05270E-46         1.32447E-44         1.25375E-17         1.01071E-17         1.01071E-17
56.1097         1.29595E-49         6.33776E-47         7.35050E-45         4.09251E-18         2.11465E-17         2.11465E-17
56.2594         4.20186E-49         1.83773E-46         2.96678E-44         7.66266E-19         1.74557E-17         1.74557E-17
56.4090         1.85719E-49         7.74630E-47         1.19184E-44         6.11138E-17         3.63244E-18         3.63244E-18
56.5586         4.85115E-49         2.04116E-46         3.10722E-44         4.73613E-17         3.12842E-18         3.12842E-18
56.7082         6.76572E-49         2.73419E-46         4.39475E-44         5.26927E-18         3.64975E-18         3.64975E-18
56.8579         5.16234E-49         2.57212E-46         3.48570E-44         1.09181E-17         1.10273E-16         1.10273E-16
57.0075         2.60267E-49         1.41292E-46         1.93822E-44         1.17871E-17         8.17875E-17         8.17875E-17
57.1571         8.15052E-50         4.96394E-47         7.80653E-45         2.29678E-23         4.15817E-19         4.15817E-19
57.3067         7.46656E-50         4.65973E-47         7.51083E-45         5.48284E-18         7.19178E-17         7.19178E-17
57.4564         2.79882E-49         1.40718E-46         2.09522E-44         1.17636E-17         1.88348E-17         1.88348E-17
57.6060         1.03439E-49         5.74573E-47         6.61826E-45         1.29400E-17         5.10864E-18         5.10864E-18
57.7556         3.94082E-49         1.68041E-46         2.37065E-44         6.24604E-17         1.23997E-17         1.23997E-17
57.9052         1.13855E-50         3.80392E-48         3.64490E-46         2.04082E-19         1.08675E-16         1.08675E-16
58.0549         1.86361E-50         4.80182E-48         1.64624E-45         4.03002E-17         5.95991E-17         5.95991E-17
58.2045         5.49501E-50         1.51672E-47         2.24115E-45         1.34648E-18         4.23823E-17         4.23823E-17
58.3541         5.79653E-51         5.99237E-49         2.24164E-46         2.34480E-17         2.02155E-17         2.02155E-17
58.5037         5.99449E-51         3.70881E-48         1.92210E-46         1.02925E-16         3.39185E-17         3.39185E-17
58.6534         1.25008E-51         3.89382E-49         5.35356E-48         4.22560E-18         6.61791E-18         6.61791E-18
58.8030         1.03189E-49         3.33038E-47         6.52293E-45         6.47086E-17         5.21177E-20         5.21177E-20
58.9526         9.63170E-50         3.14637E-47         6.63926E-45         6.17128E-19         3.26541E-18         3.26541E-18
59.1022         2.91302E-50         5.58752E-48         1.75085E-45         6.99716E-17         1.74857E-18         1.74857E-18
59.2519         1.25797E-49         3.58206E-47         7.27579E-45         3.72199E-18         1.47814E-18         1.47814E-18
59.4015         2.51190E-49         8.22579E-47         1.31431E-44         7.31177E-17         1.86775E-19         1.86775E-19
59.5511         1.80534E-49         6.37096E-47         1.02064E-44         1.16243E-16         2.17857E-19         2.17857E-19
59.7007         5.42090E-50         2.34478E-47         2.84051E-45         2.58026E-19         2.88576E-17         2.88576E-17
59.8504         2.49836E-50         9.20240E-48         1.49092E-45         7.02779E-18         3.43105E-17         3.43105E-17
