#Time(Yr)                X_Ea                Y_Ea                Z_Ea             R_earth
4.44000           -0.892706            0.463024             0.00000             1.00564
4.46000           -0.943399            0.348621             0.00000             1.00575
4.48000           -0.979448            0.228807             0.00000             1.00582
4.50000            -1.00030            0.105442             0.00000             1.00584
4.52000            -1.00562          -0.0195587             0.00000             1.00581
4.54000           -0.995345           -0.144256             0.00000             1.00574
4.56000           -0.969616           -0.266715             0.00000             1.00563
4.58000           -0.928831           -0.385032             0.00000             1.00547
4.60000           -0.873617           -0.497367             0.00000             1.00528
4.62000           -0.804823           -0.601971             0.00000             1.00504
4.64000           -0.723510           -0.697212             0.00000             1.00477
4.66000           -0.630934           -0.781599             0.00000             1.00448
4.68000           -0.528527           -0.853808             0.00000             1.00416
4.70000           -0.417877           -0.912701             0.00000             1.00381
4.72000           -0.300704           -0.957345             0.00000             1.00346
4.74000           -0.178830           -0.987026             0.00000             1.00310
4.76000          -0.0541594            -1.00127             0.00000             1.00273
4.78000           0.0713600           -0.999822             0.00000             1.00237
4.80000            0.195760           -0.982701             0.00000             1.00201
4.82000            0.317088           -0.950156             0.00000             1.00167
4.84000            0.433433           -0.902681             0.00000             1.00135
4.86000            0.542962           -0.841009             0.00000             1.00105
4.88000            0.643943           -0.766098             0.00000             1.00078
4.90000            0.734780           -0.679118             0.00000             1.00055
4.92000            0.814032           -0.581431             0.00000             1.00036
4.94000            0.880444           -0.474572             0.00000             1.00020
4.96000            0.932960           -0.360224             0.00000             1.00009
4.98000            0.970748           -0.240189             0.00000             1.00002
5.00000            0.993207           -0.116361             0.00000             1.00000
5.02000            0.999982          0.00930410             0.00000             1.00003
5.04000            0.990967            0.134822             0.00000             1.00010
5.06000            0.966308            0.258212             0.00000             1.00021
5.08000            0.926400            0.377527             0.00000             1.00037
5.10000            0.871878            0.490887             0.00000             1.00057
5.12000            0.803612            0.596509             0.00000             1.00081
5.14000            0.722686            0.692734             0.00000             1.00108
5.16000            0.630386            0.778054             0.00000             1.00138
5.18000            0.528171            0.851139             0.00000             1.00170
5.20000            0.417658            0.910851             0.00000             1.00204
5.22000            0.300590            0.956268             0.00000             1.00240
5.24000            0.178810            0.986691             0.00000             1.00276
5.26000           0.0542286             1.00166             0.00000             1.00313
5.28000          -0.0712007             1.00096             0.00000             1.00349
5.30000           -0.195517            0.984622             0.00000             1.00385
5.32000           -0.316782            0.952911             0.00000             1.00419
5.34000           -0.433107            0.906339             0.00000             1.00451
5.36000           -0.542683            0.845646             0.00000             1.00480
5.38000           -0.643813            0.771790             0.00000             1.00506
5.40000           -0.734928            0.685930             0.00000             1.00530
5.42000           -0.814620            0.589408             0.00000             1.00549
5.44000           -0.881658            0.483731             0.00000             1.00564
5.46000           -0.935007            0.370542             0.00000             1.00575
5.48000           -0.973842            0.251602             0.00000             1.00582
5.50000           -0.997565            0.128757             0.00000             1.00584
5.52000            -1.00581          0.00391420             0.00000             1.00581
5.54000           -0.998440           -0.120989             0.00000             1.00574
5.56000           -0.975575           -0.244015             0.00000             1.00563
5.58000           -0.937561           -0.363251             0.00000             1.00547
5.60000           -0.884983           -0.476845             0.00000             1.00527
5.62000           -0.818648           -0.583026             0.00000             1.00504
5.64000           -0.739579           -0.680138             0.00000             1.00477
5.66000           -0.648997           -0.766663             0.00000             1.00447
5.68000           -0.548303           -0.841241             0.00000             1.00415
5.70000           -0.439057           -0.902700             0.00000             1.00381
5.72000           -0.322956           -0.950065             0.00000             1.00346
5.74000           -0.201809           -0.982582             0.00000             1.00309
5.76000          -0.0775032           -0.999726             0.00000             1.00273
5.78000           0.0480161            -1.00121             0.00000             1.00236
5.80000            0.172783           -0.986997             0.00000             1.00201
5.82000            0.294837           -0.957291             0.00000             1.00167
5.84000            0.412258           -0.912543             0.00000             1.00134
5.86000            0.523196           -0.853443             0.00000             1.00105
5.88000            0.625898           -0.780907             0.00000             1.00078
5.90000            0.718739           -0.696070             0.00000             1.00055
5.92000            0.800248           -0.600258             0.00000             1.00035
5.94000            0.869135           -0.494978             0.00000             1.00020
5.96000            0.924304           -0.381885             0.00000             1.00009
5.98000            0.964881           -0.262764             0.00000             1.00002
6.00000            0.990223           -0.139494             0.00000             1.00000
6.02000            0.999927          -0.0140210             0.00000             1.00003
6.04000            0.993843            0.111673             0.00000             1.00010
6.06000            0.972069            0.235605             0.00000             1.00021
6.08000            0.934954            0.355818             0.00000             1.00037
6.10000            0.883092            0.470419             0.00000             1.00057
6.12000            0.817309            0.577604             0.00000             1.00081
6.14000            0.738650            0.675690             0.00000             1.00108
6.16000            0.648365            0.763140             0.00000             1.00138
6.18000            0.547883            0.838589             0.00000             1.00170
6.20000            0.438794            0.900863             0.00000             1.00205
6.22000            0.322818            0.948998             0.00000             1.00240
6.24000            0.201781            0.982255             0.00000             1.00277
6.26000           0.0775831             1.00013             0.00000             1.00313
6.28000          -0.0478280             1.00236             0.00000             1.00350
6.30000           -0.172492            0.988919             0.00000             1.00385
6.32000           -0.294463            0.960046             0.00000             1.00419
6.34000           -0.411842            0.916201             0.00000             1.00451
6.36000           -0.522805            0.858081             0.00000             1.00480
6.38000           -0.625629            0.786605             0.00000             1.00507
6.40000           -0.718723            0.702894             0.00000             1.00530
6.42000           -0.800646            0.608258             0.00000             1.00549
6.44000           -0.870131            0.504174             0.00000             1.00564
6.46000           -0.926106            0.392261             0.00000             1.00575
6.48000           -0.967706            0.274259             0.00000             1.00582
6.50000           -0.994288            0.152001             0.00000             1.00584
6.52000            -1.00544           0.0273849             0.00000             1.00581
6.54000            -1.00099          -0.0976566             0.00000             1.00574
6.56000           -0.981002           -0.221182             0.00000             1.00563
6.58000           -0.945781           -0.341273             0.00000             1.00547
6.60000           -0.895867           -0.456063             0.00000             1.00527
6.62000           -0.832028           -0.563763             0.00000             1.00504
6.64000           -0.755246           -0.662694             0.00000             1.00477
6.66000           -0.666707           -0.751309             0.00000             1.00447
6.68000           -0.567780           -0.828216             0.00000             1.00415
6.70000           -0.459997           -0.892207             0.00000             1.00381
6.72000           -0.345033           -0.942269             0.00000             1.00345
6.74000           -0.224677           -0.977603             0.00000             1.00309
6.76000           -0.100805           -0.997643             0.00000             1.00272
6.78000           0.0246463            -1.00206             0.00000             1.00236
6.80000            0.149711           -0.990756             0.00000             1.00200
6.82000            0.272425           -0.963905             0.00000             1.00166
6.84000            0.390859           -0.921908             0.00000             1.00134
6.86000            0.503146           -0.865412             0.00000             1.00105
6.88000            0.607512           -0.795292             0.00000             1.00078
6.90000            0.702306           -0.712643             0.00000             1.00055
6.92000            0.786029           -0.618759             0.00000             1.00035
6.94000            0.857353           -0.515113             0.00000             1.00020
6.96000            0.915145           -0.403339             0.00000             1.00009
6.98000            0.958490           -0.285197             0.00000             1.00002
7.00000            0.986700           -0.162551             0.00000             1.00000
7.02000            0.999329          -0.0373386             0.00000             1.00003
7.04000            0.996178           0.0884635             0.00000             1.00010
7.06000            0.977301            0.212869             0.00000             1.00022
7.08000            0.943001            0.333915             0.00000             1.00037
7.10000            0.893826            0.449694             0.00000             1.00057
7.12000            0.830561            0.558384             0.00000             1.00081
7.14000            0.754212            0.658278             0.00000             1.00108
7.16000            0.665992            0.747811             0.00000             1.00138
7.18000            0.567298            0.825583             0.00000             1.00171
7.20000            0.459691            0.890385             0.00000             1.00205
7.22000            0.344870            0.941212             0.00000             1.00240
7.24000            0.224642            0.977283             0.00000             1.00277
7.26000            0.100895            0.998049             0.00000             1.00314
7.28000          -0.0244291             1.00320             0.00000             1.00350
7.30000           -0.149372            0.992678             0.00000             1.00385
7.32000           -0.271983            0.966658             0.00000             1.00419
7.34000           -0.390353            0.925563             0.00000             1.00451
7.36000           -0.502641            0.870049             0.00000             1.00481
