#Time(Yr)                K_Ea                U_Ea             Etot_Ea                L_Ea
0.5480000        5.945963E-05       -0.0001188045       -5.934483E-05        3.557506E-10
0.5500000        5.945916E-05       -0.0001188040       -5.934483E-05        3.557506E-10
0.5520000        5.945867E-05       -0.0001188035       -5.934483E-05        3.557506E-10
0.5540000        5.945817E-05       -0.0001188030       -5.934483E-05        3.557506E-10
0.5560000        5.945764E-05       -0.0001188025       -5.934483E-05        3.557506E-10
0.5580000        5.945710E-05       -0.0001188019       -5.934483E-05        3.557506E-10
0.5600000        5.945655E-05       -0.0001188014       -5.934483E-05        3.557506E-10
0.5620000        5.945597E-05       -0.0001188008       -5.934483E-05        3.557506E-10
0.5640000        5.945538E-05       -0.0001188002       -5.934483E-05        3.557506E-10
0.5660000        5.945477E-05       -0.0001187996       -5.934483E-05        3.557506E-10
0.5680000        5.945414E-05       -0.0001187990       -5.934483E-05        3.557506E-10
0.5700000        5.945349E-05       -0.0001187983       -5.934483E-05        3.557506E-10
0.5720000        5.945283E-05       -0.0001187977       -5.934483E-05        3.557506E-10
0.5740000        5.945215E-05       -0.0001187970       -5.934483E-05        3.557506E-10
0.5760000        5.945145E-05       -0.0001187963       -5.934483E-05        3.557506E-10
0.5780000        5.945074E-05       -0.0001187956       -5.934483E-05        3.557506E-10
0.5800000        5.945000E-05       -0.0001187948       -5.934483E-05        3.557506E-10
0.5820000        5.944926E-05       -0.0001187941       -5.934483E-05        3.557506E-10
0.5840000        5.944849E-05       -0.0001187933       -5.934483E-05        3.557506E-10
0.5860000        5.944771E-05       -0.0001187925       -5.934483E-05        3.557506E-10
0.5880000        5.944691E-05       -0.0001187917       -5.934483E-05        3.557506E-10
0.5900000        5.944610E-05       -0.0001187909       -5.934483E-05        3.557506E-10
0.5920000        5.944527E-05       -0.0001187901       -5.934483E-05        3.557506E-10
0.5940000        5.944443E-05       -0.0001187893       -5.934483E-05        3.557506E-10
0.5960000        5.944357E-05       -0.0001187884       -5.934483E-05        3.557506E-10
0.5980000        5.944269E-05       -0.0001187875       -5.934483E-05        3.557506E-10
0.6000000        5.944180E-05       -0.0001187866       -5.934483E-05        3.557506E-10
0.6020000        5.944089E-05       -0.0001187857       -5.934483E-05        3.557506E-10
0.6040000        5.943997E-05       -0.0001187848       -5.934483E-05        3.557506E-10
0.6060000        5.943903E-05       -0.0001187839       -5.934483E-05        3.557506E-10
0.6080000        5.943808E-05       -0.0001187829       -5.934483E-05        3.557506E-10
0.6100000        5.943711E-05       -0.0001187819       -5.934483E-05        3.557506E-10
0.6120000        5.943613E-05       -0.0001187810       -5.934483E-05        3.557506E-10
0.6140000        5.943513E-05       -0.0001187800       -5.934483E-05        3.557506E-10
0.6160000        5.943412E-05       -0.0001187790       -5.934483E-05        3.557506E-10
0.6180000        5.943309E-05       -0.0001187779       -5.934483E-05        3.557506E-10
0.6200000        5.943205E-05       -0.0001187769       -5.934483E-05        3.557506E-10
0.6220000        5.943100E-05       -0.0001187758       -5.934483E-05        3.557506E-10
0.6240000        5.942993E-05       -0.0001187748       -5.934483E-05        3.557506E-10
0.6260000        5.942885E-05       -0.0001187737       -5.934483E-05        3.557506E-10
0.6280000        5.942776E-05       -0.0001187726       -5.934483E-05        3.557506E-10
0.6300000        5.942665E-05       -0.0001187715       -5.934483E-05        3.557506E-10
0.6320000        5.942553E-05       -0.0001187704       -5.934483E-05        3.557506E-10
0.6340000        5.942440E-05       -0.0001187692       -5.934483E-05        3.557506E-10
0.6360000        5.942326E-05       -0.0001187681       -5.934483E-05        3.557506E-10
0.6380000        5.942210E-05       -0.0001187669       -5.934483E-05        3.557506E-10
0.6400000        5.942093E-05       -0.0001187658       -5.934483E-05        3.557506E-10
0.6420000        5.941975E-05       -0.0001187646       -5.934483E-05        3.557506E-10
0.6440000        5.941856E-05       -0.0001187634       -5.934483E-05        3.557506E-10
0.6460000        5.941735E-05       -0.0001187622       -5.934483E-05        3.557506E-10
0.6480000        5.941613E-05       -0.0001187610       -5.934483E-05        3.557506E-10
0.6500000        5.941491E-05       -0.0001187597       -5.934483E-05        3.557506E-10
0.6520000        5.941367E-05       -0.0001187585       -5.934483E-05        3.557506E-10
0.6540000        5.941242E-05       -0.0001187573       -5.934483E-05        3.557506E-10
0.6560000        5.941116E-05       -0.0001187560       -5.934483E-05        3.557506E-10
0.6580000        5.940989E-05       -0.0001187547       -5.934483E-05        3.557506E-10
0.6600000        5.940860E-05       -0.0001187534       -5.934483E-05        3.557506E-10
0.6620000        5.940731E-05       -0.0001187521       -5.934483E-05        3.557506E-10
0.6640000        5.940601E-05       -0.0001187508       -5.934483E-05        3.557506E-10
0.6660000        5.940470E-05       -0.0001187495       -5.934483E-05        3.557506E-10
0.6680000        5.940338E-05       -0.0001187482       -5.934483E-05        3.557506E-10
0.6700000        5.940205E-05       -0.0001187469       -5.934483E-05        3.557506E-10
0.6720000        5.940071E-05       -0.0001187455       -5.934483E-05        3.557506E-10
0.6740000        5.939937E-05       -0.0001187442       -5.934483E-05        3.557506E-10
0.6760000        5.939801E-05       -0.0001187428       -5.934483E-05        3.557506E-10
0.6780000        5.939665E-05       -0.0001187415       -5.934483E-05        3.557506E-10
0.6800000        5.939527E-05       -0.0001187401       -5.934483E-05        3.557506E-10
0.6820000        5.939389E-05       -0.0001187387       -5.934483E-05        3.557506E-10
0.6840000        5.939250E-05       -0.0001187373       -5.934483E-05        3.557506E-10
0.6860000        5.939111E-05       -0.0001187359       -5.934483E-05        3.557506E-10
0.6880000        5.938970E-05       -0.0001187345       -5.934483E-05        3.557506E-10
0.6900000        5.938829E-05       -0.0001187331       -5.934483E-05        3.557506E-10
0.6920000        5.938688E-05       -0.0001187317       -5.934483E-05        3.557506E-10
0.6940000        5.938545E-05       -0.0001187303       -5.934483E-05        3.557506E-10
0.6960000        5.938402E-05       -0.0001187289       -5.934483E-05        3.557506E-10
0.6980000        5.938259E-05       -0.0001187274       -5.934483E-05        3.557506E-10
0.7000000        5.938115E-05       -0.0001187260       -5.934483E-05        3.557506E-10
0.7020000        5.937970E-05       -0.0001187245       -5.934483E-05        3.557506E-10
0.7040000        5.937825E-05       -0.0001187231       -5.934483E-05        3.557506E-10
0.7060000        5.937679E-05       -0.0001187216       -5.934483E-05        3.557506E-10
0.7080000        5.937532E-05       -0.0001187202       -5.934483E-05        3.557506E-10
