#Time(Yr)                K_Ea                U_Ea             Etot_Ea                L_Ea
0.1890000        5.929922E-05       -0.0001186441       -5.934483E-05        3.557506E-10
0.1900000        5.929992E-05       -0.0001186448       -5.934483E-05        3.557506E-10
0.1910000        5.930061E-05       -0.0001186454       -5.934483E-05        3.557506E-10
0.1920000        5.930131E-05       -0.0001186461       -5.934483E-05        3.557506E-10
0.1930000        5.930201E-05       -0.0001186468       -5.934483E-05        3.557506E-10
0.1940000        5.930272E-05       -0.0001186476       -5.934483E-05        3.557506E-10
0.1950000        5.930342E-05       -0.0001186483       -5.934483E-05        3.557506E-10
0.1960000        5.930413E-05       -0.0001186490       -5.934483E-05        3.557506E-10
0.1970000        5.930483E-05       -0.0001186497       -5.934483E-05        3.557506E-10
0.1980000        5.930554E-05       -0.0001186504       -5.934483E-05        3.557506E-10
0.1990000        5.930625E-05       -0.0001186511       -5.934483E-05        3.557506E-10
0.2000000        5.930697E-05       -0.0001186518       -5.934483E-05        3.557506E-10
0.2010000        5.930768E-05       -0.0001186525       -5.934483E-05        3.557506E-10
0.2020000        5.930839E-05       -0.0001186532       -5.934483E-05        3.557506E-10
0.2030000        5.930911E-05       -0.0001186539       -5.934483E-05        3.557506E-10
0.2040000        5.930983E-05       -0.0001186547       -5.934483E-05        3.557506E-10
0.2050000        5.931055E-05       -0.0001186554       -5.934484E-05        3.557506E-10
0.2060000        5.931127E-05       -0.0001186561       -5.934484E-05        3.557506E-10
0.2070000        5.931199E-05       -0.0001186568       -5.934484E-05        3.557506E-10
0.2080000        5.931271E-05       -0.0001186575       -5.934484E-05        3.557506E-10
0.2090000        5.931343E-05       -0.0001186583       -5.934484E-05        3.557506E-10
0.2100000        5.931416E-05       -0.0001186590       -5.934484E-05        3.557506E-10
0.2110000        5.931489E-05       -0.0001186597       -5.934484E-05        3.557506E-10
0.2120000        5.931561E-05       -0.0001186604       -5.934484E-05        3.557506E-10
0.2130000        5.931634E-05       -0.0001186612       -5.934484E-05        3.557506E-10
0.2140000        5.931707E-05       -0.0001186619       -5.934484E-05        3.557506E-10
0.2150000        5.931780E-05       -0.0001186626       -5.934484E-05        3.557506E-10
0.2160000        5.931853E-05       -0.0001186634       -5.934484E-05        3.557506E-10
0.2170000        5.931927E-05       -0.0001186641       -5.934484E-05        3.557506E-10
0.2180000        5.932000E-05       -0.0001186648       -5.934484E-05        3.557506E-10
0.2190000        5.932074E-05       -0.0001186656       -5.934484E-05        3.557506E-10
0.2200000        5.932147E-05       -0.0001186663       -5.934484E-05        3.557506E-10
0.2210000        5.932221E-05       -0.0001186670       -5.934484E-05        3.557506E-10
0.2220000        5.932295E-05       -0.0001186678       -5.934484E-05        3.557506E-10
0.2230000        5.932368E-05       -0.0001186685       -5.934484E-05        3.557506E-10
0.2240000        5.932442E-05       -0.0001186693       -5.934484E-05        3.557506E-10
0.2250000        5.932516E-05       -0.0001186700       -5.934484E-05        3.557506E-10
0.2260000        5.932590E-05       -0.0001186707       -5.934484E-05        3.557506E-10
0.2270000        5.932664E-05       -0.0001186715       -5.934484E-05        3.557506E-10
0.2280000        5.932739E-05       -0.0001186722       -5.934484E-05        3.557506E-10
0.2290000        5.932813E-05       -0.0001186730       -5.934484E-05        3.557506E-10
0.2300000        5.932887E-05       -0.0001186737       -5.934484E-05        3.557506E-10
0.2310000        5.932962E-05       -0.0001186745       -5.934484E-05        3.557506E-10
0.2320000        5.933036E-05       -0.0001186752       -5.934484E-05        3.557506E-10
0.2330000        5.933111E-05       -0.0001186759       -5.934484E-05        3.557506E-10
0.2340000        5.933185E-05       -0.0001186767       -5.934484E-05        3.557506E-10
0.2350000        5.933260E-05       -0.0001186774       -5.934484E-05        3.557506E-10
0.2360000        5.933334E-05       -0.0001186782       -5.934484E-05        3.557506E-10
0.2370000        5.933409E-05       -0.0001186789       -5.934484E-05        3.557506E-10
0.2380000        5.933484E-05       -0.0001186797       -5.934484E-05        3.557506E-10
0.2390000        5.933559E-05       -0.0001186804       -5.934484E-05        3.557506E-10
0.2400000        5.933633E-05       -0.0001186812       -5.934484E-05        3.557506E-10
0.2410000        5.933708E-05       -0.0001186819       -5.934484E-05        3.557506E-10
0.2420000        5.933783E-05       -0.0001186827       -5.934484E-05        3.557506E-10
0.2430000        5.933858E-05       -0.0001186834       -5.934484E-05        3.557506E-10
0.2440000        5.933933E-05       -0.0001186842       -5.934484E-05        3.557506E-10
0.2450000        5.934008E-05       -0.0001186849       -5.934484E-05        3.557506E-10
0.2460000        5.934083E-05       -0.0001186857       -5.934484E-05        3.557506E-10
0.2470000        5.934158E-05       -0.0001186864       -5.934484E-05        3.557506E-10
0.2480000        5.934233E-05       -0.0001186872       -5.934484E-05        3.557506E-10
0.2490000        5.934308E-05       -0.0001186879       -5.934484E-05        3.557506E-10
0.2500000        5.934382E-05       -0.0001186887       -5.934484E-05        3.557506E-10
0.2510000        5.934457E-05       -0.0001186894       -5.934484E-05        3.557506E-10
0.2520000        5.934532E-05       -0.0001186902       -5.934484E-05        3.557506E-10
0.2530000        5.934607E-05       -0.0001186909       -5.934484E-05        3.557506E-10
0.2540000        5.934682E-05       -0.0001186917       -5.934484E-05        3.557506E-10
0.2550000        5.934757E-05       -0.0001186924       -5.934484E-05        3.557506E-10
0.2560000        5.934832E-05       -0.0001186932       -5.934484E-05        3.557506E-10
0.2570000        5.934907E-05       -0.0001186939       -5.934484E-05        3.557506E-10
0.2580000        5.934982E-05       -0.0001186947       -5.934484E-05        3.557506E-10
0.2590000        5.935057E-05       -0.0001186954       -5.934484E-05        3.557506E-10
0.2600000        5.935132E-05       -0.0001186962       -5.934484E-05        3.557506E-10
0.2610000        5.935207E-05       -0.0001186969       -5.934484E-05        3.557506E-10
0.2620000        5.935281E-05       -0.0001186976       -5.934484E-05        3.557506E-10
0.2630000        5.935356E-05       -0.0001186984       -5.934484E-05        3.557506E-10
